Date,Date,Close,Volume,signal_rsi,signal_bb,signal_obv,signal_mva,calculated_average,ta_query
2021-08-09,2021-08-09,7.999999979801942e-06,513264306,0,-2,2,-2,-0.7999999999999999,SHIB
2021-08-10,2021-08-10,7.999999979801942e-06,358181887,0,-2,0,-2,-1.2,SHIB
2021-08-11,2021-08-11,7.999999979801942e-06,567005556,0,0,0,-2,-0.6,SHIB
2021-08-12,2021-08-12,7.999999979801942e-06,447258857,0,0,0,-2,-0.6,SHIB
2021-08-13,2021-08-13,7.999999979801942e-06,405525616,0,0,0,-2,-0.6,SHIB
2021-08-14,2021-08-14,7.999999979801942e-06,633410230,0,0,0,-2,-0.6,SHIB
2021-08-15,2021-08-15,9.000000318337698e-06,511338751,2,0,2,-2,0.20000000000000007,SHIB
2021-08-16,2021-08-16,9.000000318337698e-06,1002600515,2,0,0,-2,-0.19999999999999996,SHIB
2021-08-17,2021-08-17,7.999999979801942e-06,655276452,0,0,-2,-2,-1.0,SHIB
2021-08-18,2021-08-18,7.999999979801942e-06,490220596,0,0,0,-2,-0.6,SHIB
2021-08-19,2021-08-19,7.999999979801942e-06,358840820,0,0,0,2,0.6,SHIB
2021-08-20,2021-08-20,7.999999979801942e-06,360709045,0,0,0,2,0.6,SHIB
2021-08-21,2021-08-21,7.999999979801942e-06,314483766,0,0,0,2,0.6,SHIB
2021-08-22,2021-08-22,7.999999979801942e-06,292686165,0,0,0,2,0.6,SHIB
2021-08-23,2021-08-23,7.999999979801942e-06,327215667,0,0,0,2,0.6,SHIB
2021-08-24,2021-08-24,7.000000096013537e-06,393979166,0,0,-2,2,0.19999999999999996,SHIB
2021-08-25,2021-08-25,7.999999979801942e-06,338503381,0,0,2,2,1.0,SHIB
2021-08-26,2021-08-26,7.000000096013537e-06,323676890,0,0,-2,2,0.19999999999999996,SHIB
2021-08-27,2021-08-27,7.000000096013537e-06,320305426,0,0,0,2,0.6,SHIB
2021-08-28,2021-08-28,7.000000096013537e-06,223873537,0,0,0,2,0.6,SHIB
2021-08-29,2021-08-29,7.000000096013537e-06,236155012,0,0,0,2,0.6,SHIB
2021-08-30,2021-08-30,7.000000096013537e-06,253774182,0,0,0,2,0.6,SHIB
2021-08-31,2021-08-31,7.000000096013537e-06,290290305,0,0,0,2,0.6,SHIB
2021-09-01,2021-09-01,7.000000096013537e-06,261160667,0,0,0,2,0.6,SHIB
2021-09-02,2021-09-02,7.000000096013537e-06,283366175,0,0,0,2,0.6,SHIB
2021-09-03,2021-09-03,7.000000096013537e-06,260789327,0,0,0,2,0.6,SHIB
2021-09-04,2021-09-04,7.000000096013537e-06,378296266,0,0,0,2,0.6,SHIB
2021-09-05,2021-09-05,7.999999979801942e-06,300455633,0,0,2,2,1.0,SHIB
2021-09-06,2021-09-06,7.000000096013537e-06,334086564,0,0,-2,2,0.19999999999999996,SHIB
2021-09-07,2021-09-07,6.000000212225132e-06,626371078,0,2,-2,2,0.7999999999999999,SHIB
2021-09-08,2021-09-08,7.000000096013537e-06,986403280,0,0,2,2,1.0,SHIB
2021-09-09,2021-09-09,7.000000096013537e-06,784078100,0,0,0,2,0.6,SHIB
2021-09-10,2021-09-10,7.000000096013537e-06,423733163,0,0,0,2,0.6,SHIB
2021-09-11,2021-09-11,7.000000096013537e-06,229243568,0,0,0,-2,-0.6,SHIB
2021-09-12,2021-09-12,7.000000096013537e-06,243064232,0,0,0,-2,-0.6,SHIB
2021-09-13,2021-09-13,7.000000096013537e-06,312789256,0,0,0,-2,-0.6,SHIB
2021-09-14,2021-09-14,7.000000096013537e-06,184111151,0,0,0,-2,-0.6,SHIB
2021-09-15,2021-09-15,7.000000096013537e-06,203289266,0,0,0,-2,-0.6,SHIB
2021-09-16,2021-09-16,9.000000318337698e-06,1624140154,0,-2,2,-2,-0.7999999999999999,SHIB
2021-09-17,2021-09-17,7.999999979801942e-06,1663423890,0,0,-2,-2,-1.0,SHIB
2021-09-18,2021-09-18,7.999999979801942e-06,495513218,0,0,0,-2,-0.6,SHIB
2021-09-19,2021-09-19,7.999999979801942e-06,572892039,0,0,0,-2,-0.6,SHIB
