Date,Date,Close,Volume,signal_rsi,signal_bb,signal_obv,signal_mva,calculated_average,ta_query
2018-01-07,2018-01-07,1.2704600095748901,23308800,2,-2,2,-2,-0.3999999999999999,LINK
2018-01-08,2018-01-08,1.3773000240325928,25545400,2,-2,2,-2,-0.3999999999999999,LINK
2018-01-09,2018-01-09,1.228279948234558,14301200,0,0,-2,-2,-1.0,LINK
2018-01-10,2018-01-10,1.1887099742889404,11260700,0,0,-2,-2,-1.0,LINK
2018-01-11,2018-01-11,1.0103299617767334,10009300,0,0,-2,-2,-1.0,LINK
2018-01-12,2018-01-12,1.0515600442886353,9231200,0,0,2,-2,-0.19999999999999996,LINK
2018-01-13,2018-01-13,1.1012300252914429,12319900,0,0,2,-2,-0.19999999999999996,LINK
2018-01-14,2018-01-14,1.0108400583267212,5844480,0,0,-2,-2,-1.0,LINK
2018-01-15,2018-01-15,0.8776879906654358,8351260,0,0,-2,-2,-1.0,LINK
2018-01-16,2018-01-16,0.7564529776573181,8988860,0,0,-2,-2,-1.0,LINK
2018-01-17,2018-01-17,0.6986340284347534,7658770,0,0,-2,2,0.19999999999999996,LINK
2018-01-18,2018-01-18,0.7442299723625183,5953820,0,0,2,2,1.0,LINK
2018-01-19,2018-01-19,0.8129050135612488,7383730,0,0,2,2,1.0,LINK
2018-01-20,2018-01-20,1.2193000316619873,13848900,0,0,2,2,1.0,LINK
2018-01-21,2018-01-21,0.88782799243927,22703900,0,0,-2,2,0.19999999999999996,LINK
2018-01-22,2018-01-22,0.8028579950332642,12408600,0,0,-2,2,0.19999999999999996,LINK
2018-01-23,2018-01-23,0.8019170165061951,7552930,0,0,-2,2,0.19999999999999996,LINK
2018-01-24,2018-01-24,0.7928630113601685,6451640,0,0,-2,2,0.19999999999999996,LINK
2018-01-25,2018-01-25,0.76043701171875,6271900,0,0,-2,2,0.19999999999999996,LINK
2018-01-26,2018-01-26,0.7098529934883118,5618280,0,0,-2,2,0.19999999999999996,LINK
2018-01-27,2018-01-27,0.7806749939918518,14915400,0,0,2,2,1.0,LINK
2018-01-28,2018-01-28,0.7606009840965271,9034380,0,0,-2,2,0.19999999999999996,LINK
2018-01-29,2018-01-29,0.6977120041847229,5220320,0,0,-2,2,0.19999999999999996,LINK
2018-01-30,2018-01-30,0.5967779755592346,5598540,0,0,-2,2,0.19999999999999996,LINK
2018-01-31,2018-01-31,0.6201459765434265,6957010,0,0,2,2,1.0,LINK
2018-02-01,2018-02-01,0.520346999168396,6605630,0,0,-2,2,0.19999999999999996,LINK
2018-02-02,2018-02-02,0.49457401037216187,7123780,0,0,-2,2,0.19999999999999996,LINK
2018-02-03,2018-02-03,0.5185580253601074,5826330,-2,0,2,2,0.6,LINK
2018-02-04,2018-02-04,0.4343709945678711,5171480,-2,0,-2,-2,-1.4,LINK
2018-02-05,2018-02-05,0.3415060043334961,4347320,-2,0,-2,-2,-1.4,LINK
2018-02-06,2018-02-06,0.42524799704551697,6105750,0,0,2,-2,-0.19999999999999996,LINK
2018-02-07,2018-02-07,0.3767710030078888,5201810,0,0,-2,-2,-1.0,LINK
2018-02-08,2018-02-08,0.411080002784729,5285960,0,0,2,-2,-0.19999999999999996,LINK
2018-02-09,2018-02-09,0.4351939857006073,3047610,0,0,2,-2,-0.19999999999999996,LINK
2018-02-10,2018-02-10,0.41987401247024536,3474900,0,0,-2,-2,-1.0,LINK
2018-02-11,2018-02-11,0.4161570072174072,2544010,0,0,-2,-2,-1.0,LINK
2018-02-12,2018-02-12,0.49028199911117554,7646360,0,0,2,-2,-0.19999999999999996,LINK
2018-02-13,2018-02-13,0.5707589983940125,30283200,0,0,2,-2,-0.19999999999999996,LINK
2018-02-14,2018-02-14,0.5682529807090759,11953100,0,0,-2,-2,-1.0,LINK
2018-02-15,2018-02-15,0.5652509927749634,7288970,0,0,-2,-2,-1.0,LINK
2018-02-16,2018-02-16,0.639627993106842,9385160,0,0,2,-2,-0.19999999999999996,LINK
2018-02-17,2018-02-17,0.6724870204925537,8038940,0,0,2,-2,-0.19999999999999996,LINK
2018-02-18,2018-02-18,0.7617610096931458,15946800,0,-2,2,-2,-0.7999999999999999,LINK
2018-02-19,2018-02-19,0.7743620276451111,29965000,2,-2,2,-2,-0.3999999999999999,LINK
2018-02-20,2018-02-20,0.6999260187149048,11664800,0,0,-2,-2,-1.0,LINK
2018-02-21,2018-02-21,0.653668999671936,7049450,0,0,-2,-2,-1.0,LINK
2018-02-22,2018-02-22,0.6019229888916016,5678200,0,0,-2,-2,-1.0,LINK
2018-02-23,2018-02-23,0.6747909784317017,6902820,0,0,2,-2,-0.19999999999999996,LINK
2018-02-24,2018-02-24,0.6509580016136169,5582380,0,0,-2,-2,-1.0,LINK
2018-02-25,2018-02-25,0.6757150292396545,5793540,0,0,2,-2,-0.19999999999999996,LINK
2018-02-26,2018-02-26,0.6914460062980652,4113690,0,0,2,-2,-0.19999999999999996,LINK
2018-02-27,2018-02-27,0.7239570021629333,5426840,0,0,2,-2,-0.19999999999999996,LINK
2018-02-28,2018-02-28,0.6614469885826111,4943770,0,0,-2,-2,-1.0,LINK
2018-03-01,2018-03-01,0.6630650162696838,3992240,0,0,2,-2,-0.19999999999999996,LINK
2018-03-02,2018-03-02,0.6527420282363892,3763040,0,0,-2,-2,-1.0,LINK
2018-03-03,2018-03-03,0.6287059783935547,3547810,0,0,-2,-2,-1.0,LINK
2018-03-04,2018-03-04,0.592818021774292,4243320,0,0,-2,2,0.19999999999999996,LINK
2018-03-05,2018-03-05,0.5867379903793335,4530590,0,0,-2,2,0.19999999999999996,LINK
2018-03-06,2018-03-06,0.5338699817657471,3218950,0,0,-2,2,0.19999999999999996,LINK
2018-03-07,2018-03-07,0.5211480259895325,5364650,0,2,-2,2,0.7999999999999999,LINK
2018-03-08,2018-03-08,0.48642200231552124,3397200,0,2,-2,2,0.7999999999999999,LINK
2018-03-09,2018-03-09,0.48087701201438904,3412130,0,0,-2,2,0.19999999999999996,LINK
2018-03-10,2018-03-10,0.4677099883556366,2491710,0,0,-2,2,0.19999999999999996,LINK
2018-03-11,2018-03-11,0.5135239958763123,2527380,0,0,2,2,1.0,LINK
2018-03-12,2018-03-12,0.5101979970932007,5513180,0,0,-2,2,0.19999999999999996,LINK
2018-03-13,2018-03-13,0.5638409852981567,4227540,0,0,2,2,1.0,LINK
2018-03-14,2018-03-14,0.44360899925231934,5288160,0,0,-2,2,0.19999999999999996,LINK
2018-03-15,2018-03-15,0.4197370111942291,8460960,0,0,-2,-2,-1.0,LINK
2018-03-16,2018-03-16,0.42441999912261963,10271100,0,0,2,-2,-0.19999999999999996,LINK
2018-03-17,2018-03-17,0.37386101484298706,9340520,0,0,-2,-2,-1.0,LINK
2018-03-18,2018-03-18,0.3733380138874054,9742300,0,0,-2,-2,-1.0,LINK
2018-03-19,2018-03-19,0.38164401054382324,8994920,0,0,2,-2,-0.19999999999999996,LINK
2018-03-20,2018-03-20,0.3917129933834076,8897510,0,0,2,-2,-0.19999999999999996,LINK
2018-03-21,2018-03-21,0.4454210102558136,12823600,0,0,2,-2,-0.19999999999999996,LINK
2018-03-22,2018-03-22,0.41929200291633606,10720800,0,0,-2,-2,-1.0,LINK
2018-03-23,2018-03-23,0.4091399908065796,9846940,0,0,-2,-2,-1.0,LINK
2018-03-24,2018-03-24,0.41908499598503113,8999810,0,0,2,-2,-0.19999999999999996,LINK
2018-03-25,2018-03-25,0.40610501170158386,8585700,0,0,-2,-2,-1.0,LINK
2018-03-26,2018-03-26,0.3714959919452667,9116330,0,0,-2,-2,-1.0,LINK
2018-03-27,2018-03-27,0.3426249921321869,6654480,0,0,-2,-2,-1.0,LINK
2018-03-28,2018-03-28,0.3513669967651367,8432800,0,0,2,-2,-0.19999999999999996,LINK
2018-03-29,2018-03-29,0.2801609933376312,8848710,0,2,-2,-2,-0.4,LINK
2018-03-30,2018-03-30,0.2874940037727356,7631570,0,0,2,-2,-0.19999999999999996,LINK
2018-03-31,2018-03-31,0.2801710069179535,7349410,0,0,-2,-2,-1.0,LINK
2018-04-01,2018-04-01,0.2615799903869629,7962260,0,0,-2,-2,-1.0,LINK
2018-04-02,2018-04-02,0.27368399500846863,7697230,0,0,2,-2,-0.19999999999999996,LINK
2018-04-03,2018-04-03,0.29547300934791565,8705370,0,0,2,-2,-0.19999999999999996,LINK
2018-04-04,2018-04-04,0.29016101360321045,8929810,0,0,-2,-2,-1.0,LINK
2018-04-05,2018-04-05,0.28692498803138733,9738160,0,0,-2,-2,-1.0,LINK
2018-04-06,2018-04-06,0.2750619947910309,7671220,0,0,-2,-2,-1.0,LINK
2018-04-07,2018-04-07,0.30412399768829346,8668510,0,0,2,-2,-0.19999999999999996,LINK
2018-04-08,2018-04-08,0.3270939886569977,10058800,0,0,2,-2,-0.19999999999999996,LINK
2018-04-09,2018-04-09,0.3115279972553253,9020550,0,0,-2,-2,-1.0,LINK
2018-04-10,2018-04-10,0.35583600401878357,9540080,0,0,2,-2,-0.19999999999999996,LINK
2018-04-11,2018-04-11,0.35928699374198914,10603500,0,0,2,-2,-0.19999999999999996,LINK
2018-04-12,2018-04-12,0.3868109881877899,11536600,0,0,2,-2,-0.19999999999999996,LINK
2018-04-13,2018-04-13,0.38154301047325134,11271600,0,0,-2,-2,-1.0,LINK
2018-04-14,2018-04-14,0.39400699734687805,9167990,0,0,2,-2,-0.19999999999999996,LINK
2018-04-15,2018-04-15,0.42394599318504333,10745200,2,-2,2,-2,-0.3999999999999999,LINK
2018-04-16,2018-04-16,0.40953800082206726,9864350,0,0,-2,-2,-1.0,LINK
2018-04-17,2018-04-17,0.4167940020561218,11459000,0,0,2,-2,-0.19999999999999996,LINK
2018-04-18,2018-04-18,0.446289986371994,11779200,2,0,2,-2,0.20000000000000007,LINK
2018-04-19,2018-04-19,0.48279500007629395,12987800,2,-2,2,-2,-0.3999999999999999,LINK
2018-04-20,2018-04-20,0.4814159870147705,12657700,2,0,-2,-2,-0.6,LINK
2018-04-21,2018-04-21,0.4913490116596222,13561900,2,0,2,-2,0.20000000000000007,LINK
2018-04-22,2018-04-22,0.49931100010871887,12728200,2,0,2,-2,0.20000000000000007,LINK
2018-04-23,2018-04-23,0.49238499999046326,13159300,2,0,-2,-2,-0.6,LINK
2018-04-24,2018-04-24,0.5368239879608154,14352600,2,0,2,2,1.4,LINK
2018-04-25,2018-04-25,0.43436700105667114,11093000,0,0,-2,2,0.19999999999999996,LINK
2018-04-26,2018-04-26,0.49014800786972046,9472480,0,0,2,2,1.0,LINK
2018-04-27,2018-04-27,0.452004998922348,9550110,0,0,-2,2,0.19999999999999996,LINK
2018-04-28,2018-04-28,0.4844760000705719,11109500,0,0,2,2,1.0,LINK
2018-04-29,2018-04-29,0.5157139897346497,13234600,0,0,2,2,1.0,LINK
2018-04-30,2018-04-30,0.5446910262107849,16614200,0,0,2,2,1.0,LINK
2018-05-01,2018-05-01,0.550400972366333,11765500,0,0,2,2,1.0,LINK
2018-05-02,2018-05-02,0.5647010207176208,12012700,0,0,2,2,1.0,LINK
2018-05-03,2018-05-03,0.5676689743995667,12504300,0,0,2,2,1.0,LINK
2018-05-04,2018-05-04,0.5825830101966858,9514950,0,0,2,2,1.0,LINK
2018-05-05,2018-05-05,0.5715349912643433,8913690,0,0,-2,2,0.19999999999999996,LINK
2018-05-06,2018-05-06,0.5383989810943604,10221100,0,0,-2,2,0.19999999999999996,LINK
2018-05-07,2018-05-07,0.5730180144309998,11589100,0,0,2,2,1.0,LINK
2018-05-08,2018-05-08,0.552856981754303,11448600,0,0,-2,2,0.19999999999999996,LINK
2018-05-09,2018-05-09,0.5395119786262512,8745840,0,0,-2,2,0.19999999999999996,LINK
2018-05-10,2018-05-10,0.526373028755188,8782470,0,0,-2,2,0.19999999999999996,LINK
2018-05-11,2018-05-11,0.46784400939941406,7637640,0,0,-2,2,0.19999999999999996,LINK
2018-05-12,2018-05-12,0.4647639989852905,5915750,0,0,-2,2,0.19999999999999996,LINK
2018-05-13,2018-05-13,0.5034570097923279,7268850,0,0,2,2,1.0,LINK
2018-05-14,2018-05-14,0.5169119834899902,7448630,0,0,2,2,1.0,LINK
2018-05-15,2018-05-15,0.5040040016174316,4057270,0,0,-2,2,0.19999999999999996,LINK
2018-05-16,2018-05-16,0.48089098930358887,2304810,0,0,-2,2,0.19999999999999996,LINK
2018-05-17,2018-05-17,0.44444701075553894,1213040,0,0,-2,2,0.19999999999999996,LINK
2018-05-18,2018-05-18,0.45684099197387695,1238790,0,0,2,2,1.0,LINK
2018-05-19,2018-05-19,0.4530859887599945,1142290,0,0,-2,2,0.19999999999999996,LINK
2018-05-20,2018-05-20,0.4531710147857666,1025440,0,0,2,2,1.0,LINK
2018-05-21,2018-05-21,0.42435601353645325,1486740,0,0,-2,2,0.19999999999999996,LINK
2018-05-22,2018-05-22,0.3769969940185547,1350350,0,2,-2,2,0.7999999999999999,LINK
2018-05-23,2018-05-23,0.348690003156662,1671040,0,2,-2,2,0.7999999999999999,LINK
2018-05-24,2018-05-24,0.3605259954929352,994366,0,0,2,2,1.0,LINK
2018-05-25,2018-05-25,0.342848002910614,884160,0,0,-2,2,0.19999999999999996,LINK
2018-05-26,2018-05-26,0.36462000012397766,2132460,0,0,2,-2,-0.19999999999999996,LINK
2018-05-27,2018-05-27,0.3452489972114563,1537460,0,0,-2,-2,-1.0,LINK
2018-05-28,2018-05-28,0.31584998965263367,1893850,-2,0,-2,-2,-1.4,LINK
2018-05-29,2018-05-29,0.35125699639320374,2054720,0,0,2,-2,-0.19999999999999996,LINK
2018-05-30,2018-05-30,0.33583399653434753,1887930,0,0,-2,-2,-1.0,LINK
2018-05-31,2018-05-31,0.34477299451828003,1893860,0,0,2,-2,-0.19999999999999996,LINK
2018-06-01,2018-06-01,0.3495030105113983,1749230,0,0,2,-2,-0.19999999999999996,LINK
2018-06-02,2018-06-02,0.3673099875450134,1931240,0,0,2,-2,-0.19999999999999996,LINK
2018-06-03,2018-06-03,0.3622939884662628,1784810,0,0,-2,-2,-1.0,LINK
2018-06-04,2018-06-04,0.34050899744033813,1482450,0,0,-2,-2,-1.0,LINK
2018-06-05,2018-06-05,0.33619099855422974,1150320,0,0,-2,-2,-1.0,LINK
2018-06-06,2018-06-06,0.3298639953136444,958238,0,0,-2,-2,-1.0,LINK
2018-06-07,2018-06-07,0.306769996881485,1534880,0,0,-2,-2,-1.0,LINK
2018-06-08,2018-06-08,0.29353100061416626,1653140,0,0,-2,-2,-1.0,LINK
2018-06-09,2018-06-09,0.29762399196624756,980861,0,0,2,-2,-0.19999999999999996,LINK
2018-06-10,2018-06-10,0.24182799458503723,1404290,0,2,-2,-2,-0.4,LINK
2018-06-11,2018-06-11,0.2629750072956085,822274,0,0,2,-2,-0.19999999999999996,LINK
2018-06-12,2018-06-12,0.2286359965801239,1093790,0,2,-2,-2,-0.4,LINK
2018-06-13,2018-06-13,0.2145259976387024,1545500,0,2,-2,-2,-0.4,LINK
2018-06-14,2018-06-14,0.23996399343013763,1224850,0,0,2,-2,-0.19999999999999996,LINK
2018-06-15,2018-06-15,0.2235569953918457,420554,0,0,-2,-2,-1.0,LINK
2018-06-16,2018-06-16,0.22202199697494507,491185,0,0,-2,-2,-1.0,LINK
2018-06-17,2018-06-17,0.21400199830532074,659047,0,0,-2,-2,-1.0,LINK
2018-06-18,2018-06-18,0.21007999777793884,649237,0,0,-2,-2,-1.0,LINK
2018-06-19,2018-06-19,0.22076499462127686,636392,0,0,2,-2,-0.19999999999999996,LINK
2018-06-20,2018-06-20,0.22558100521564484,1090550,0,0,2,-2,-0.19999999999999996,LINK
2018-06-21,2018-06-21,0.21288099884986877,916385,0,0,-2,-2,-1.0,LINK
2018-06-22,2018-06-22,0.18608899414539337,976667,0,0,-2,-2,-1.0,LINK
2018-06-23,2018-06-23,0.19366000592708588,473507,0,0,2,-2,-0.19999999999999996,LINK
2018-06-24,2018-06-24,0.18694399297237396,486218,0,0,-2,-2,-1.0,LINK
2018-06-25,2018-06-25,0.17969700694084167,534090,0,0,-2,-2,-1.0,LINK
2018-06-26,2018-06-26,0.17077100276947021,466123,0,0,-2,-2,-1.0,LINK
2018-06-27,2018-06-27,0.17199499905109406,450340,0,0,2,-2,-0.19999999999999996,LINK
2018-06-28,2018-06-28,0.16627800464630127,1015270,-2,0,-2,-2,-1.4,LINK
2018-06-29,2018-06-29,0.18107199668884277,435250,0,0,2,-2,-0.19999999999999996,LINK
2018-06-30,2018-06-30,0.22661900520324707,1331670,0,0,2,-2,-0.19999999999999996,LINK
2018-07-01,2018-07-01,0.22120000422000885,552528,0,0,-2,-2,-1.0,LINK
2018-07-02,2018-07-02,0.24899999797344208,832198,0,0,2,-2,-0.19999999999999996,LINK
2018-07-03,2018-07-03,0.236517995595932,721174,0,0,-2,-2,-1.0,LINK
2018-07-04,2018-07-04,0.2322860062122345,617233,0,0,-2,-2,-1.0,LINK
2018-07-05,2018-07-05,0.2184939980506897,646977,0,0,-2,-2,-1.0,LINK
2018-07-06,2018-07-06,0.2299489974975586,458131,0,0,2,-2,-0.19999999999999996,LINK
2018-07-07,2018-07-07,0.24994200468063354,1712400,0,0,2,-2,-0.19999999999999996,LINK
2018-07-08,2018-07-08,0.2467450052499771,497111,0,0,-2,-2,-1.0,LINK
2018-07-09,2018-07-09,0.23521600663661957,575313,0,0,-2,-2,-1.0,LINK
2018-07-10,2018-07-10,0.21116699278354645,584208,0,0,-2,-2,-1.0,LINK
2018-07-11,2018-07-11,0.20673500001430511,531092,0,0,-2,-2,-1.0,LINK
2018-07-12,2018-07-12,0.20459400117397308,598761,0,0,-2,-2,-1.0,LINK
2018-07-13,2018-07-13,0.2006949931383133,776288,0,0,-2,-2,-1.0,LINK
2018-07-14,2018-07-14,0.194691002368927,499009,0,0,-2,-2,-1.0,LINK
2018-07-15,2018-07-15,0.19931000471115112,398773,0,0,2,-2,-0.19999999999999996,LINK
2018-07-16,2018-07-16,0.22255900502204895,696931,0,0,2,-2,-0.19999999999999996,LINK
2018-07-17,2018-07-17,0.24867400527000427,849921,0,0,2,-2,-0.19999999999999996,LINK
2018-07-18,2018-07-18,0.239779993891716,913101,0,0,-2,-2,-1.0,LINK
2018-07-19,2018-07-19,0.22967299818992615,684897,0,0,-2,-2,-1.0,LINK
2018-07-20,2018-07-20,0.21645000576972961,583083,0,0,-2,-2,-1.0,LINK
2018-07-21,2018-07-21,0.2229910045862198,987338,0,0,2,-2,-0.19999999999999996,LINK
2018-07-22,2018-07-22,0.20142200589179993,877479,0,0,-2,-2,-1.0,LINK
2018-07-23,2018-07-23,0.19705000519752502,751454,0,0,-2,-2,-1.0,LINK
2018-07-24,2018-07-24,0.20262399315834045,1061290,0,0,2,-2,-0.19999999999999996,LINK
2018-07-25,2018-07-25,0.24370799958705902,4145790,0,0,2,-2,-0.19999999999999996,LINK
2018-07-26,2018-07-26,0.2518309950828552,2378590,0,0,2,-2,-0.19999999999999996,LINK
2018-07-27,2018-07-27,0.26684001088142395,2030030,0,-2,2,2,0.4,LINK
2018-07-28,2018-07-28,0.27998098731040955,1182800,0,-2,2,2,0.4,LINK
2018-07-29,2018-07-29,0.32867899537086487,5325900,0,-2,2,2,0.4,LINK
2018-07-30,2018-07-30,0.31827399134635925,3691130,0,-2,-2,2,-0.4,LINK
2018-07-31,2018-07-31,0.2939339876174927,2272300,0,0,-2,2,0.19999999999999996,LINK
2018-08-01,2018-08-01,0.28727999329566956,1546730,0,0,-2,2,0.19999999999999996,LINK
2018-08-02,2018-08-02,0.309579998254776,1954190,0,0,2,2,1.0,LINK
2018-08-03,2018-08-03,0.284745991230011,1460180,0,0,-2,2,0.19999999999999996,LINK
2018-08-04,2018-08-04,0.25798898935317993,1284510,0,0,-2,2,0.19999999999999996,LINK
2018-08-05,2018-08-05,0.253946989774704,866923,0,0,-2,2,0.19999999999999996,LINK
2018-08-06,2018-08-06,0.2364709973335266,723640,0,0,-2,2,0.19999999999999996,LINK
2018-08-07,2018-08-07,0.23399700224399567,1039530,0,0,-2,2,0.19999999999999996,LINK
2018-08-08,2018-08-08,0.22803999483585358,996081,0,0,-2,2,0.19999999999999996,LINK
2018-08-09,2018-08-09,0.27612799406051636,5960760,0,0,2,2,1.0,LINK
2018-08-10,2018-08-10,0.2747269868850708,4713140,0,0,-2,2,0.19999999999999996,LINK
2018-08-11,2018-08-11,0.27066999673843384,3237720,0,0,-2,2,0.19999999999999996,LINK
2018-08-12,2018-08-12,0.2835969924926758,2512980,0,0,2,2,1.0,LINK
2018-08-13,2018-08-13,0.25929200649261475,2741600,0,0,-2,2,0.19999999999999996,LINK
2018-08-14,2018-08-14,0.27191001176834106,3309590,0,0,2,2,1.0,LINK
2018-08-15,2018-08-15,0.257546991109848,2353510,0,0,-2,2,0.19999999999999996,LINK
2018-08-16,2018-08-16,0.2682439982891083,1733710,0,0,2,2,1.0,LINK
2018-08-17,2018-08-17,0.291826993227005,2160710,0,0,2,2,1.0,LINK
2018-08-18,2018-08-18,0.2733199894428253,1755680,0,0,-2,2,0.19999999999999996,LINK
2018-08-19,2018-08-19,0.3022719919681549,2567610,0,0,2,2,1.0,LINK
2018-08-20,2018-08-20,0.2872619926929474,1424350,0,0,-2,2,0.19999999999999996,LINK
2018-08-21,2018-08-21,0.3119269907474518,3836640,0,0,2,2,1.0,LINK
2018-08-22,2018-08-22,0.31463199853897095,2623480,0,0,2,2,1.0,LINK
2018-08-23,2018-08-23,0.32102200388908386,2108960,0,0,2,2,1.0,LINK
2018-08-24,2018-08-24,0.33692699670791626,1491040,0,-2,2,2,0.4,LINK
2018-08-25,2018-08-25,0.3197669982910156,920084,0,0,-2,2,0.19999999999999996,LINK
2018-08-26,2018-08-26,0.3288779854774475,1134650,0,0,2,2,1.0,LINK
2018-08-27,2018-08-27,0.3360849916934967,643844,0,0,2,2,1.0,LINK
2018-08-28,2018-08-28,0.33579298853874207,1265750,0,0,-2,2,0.19999999999999996,LINK
2018-08-29,2018-08-29,0.3087100088596344,875125,0,0,-2,2,0.19999999999999996,LINK
2018-08-30,2018-08-30,0.30539000034332275,1329920,0,0,-2,2,0.19999999999999996,LINK
2018-08-31,2018-08-31,0.32809901237487793,1091390,0,0,2,2,1.0,LINK
2018-09-01,2018-09-01,0.3282580077648163,473642,0,0,2,2,1.0,LINK
2018-09-02,2018-09-02,0.3109380006790161,1355060,0,0,-2,2,0.19999999999999996,LINK
2018-09-03,2018-09-03,0.3039399981498718,697608,0,0,-2,2,0.19999999999999996,LINK
2018-09-04,2018-09-04,0.29971998929977417,1253120,0,0,-2,2,0.19999999999999996,LINK
2018-09-05,2018-09-05,0.2686989903450012,1648130,0,2,-2,2,0.7999999999999999,LINK
2018-09-06,2018-09-06,0.2723900079727173,1793980,0,0,2,2,1.0,LINK
2018-09-07,2018-09-07,0.2606619894504547,1305730,0,2,-2,2,0.7999999999999999,LINK
2018-09-08,2018-09-08,0.241907000541687,554111,0,2,-2,2,0.7999999999999999,LINK
2018-09-09,2018-09-09,0.2397409975528717,438981,0,2,-2,2,0.7999999999999999,LINK
2018-09-10,2018-09-10,0.24780699610710144,608181,0,0,2,2,1.0,LINK
2018-09-11,2018-09-11,0.2604289948940277,919435,0,0,2,2,1.0,LINK
2018-09-12,2018-09-12,0.2534950077533722,902340,0,0,-2,2,0.19999999999999996,LINK
2018-09-13,2018-09-13,0.2717759907245636,780362,0,0,2,2,1.0,LINK
2018-09-14,2018-09-14,0.26889801025390625,727881,0,0,-2,2,0.19999999999999996,LINK
2018-09-15,2018-09-15,0.26928800344467163,430008,0,0,2,2,1.0,LINK
2018-09-16,2018-09-16,0.2738650143146515,699587,0,0,2,-2,-0.19999999999999996,LINK
2018-09-17,2018-09-17,0.2687210142612457,644191,0,0,-2,-2,-1.0,LINK
2018-09-18,2018-09-18,0.2912119925022125,1569640,0,0,2,-2,-0.19999999999999996,LINK
