Date,Date,Close,Volume,signal_rsi,signal_bb,signal_obv,signal_mva,calculated_average,ta_query
2020-09-13,2020-09-13,3.2258388996124268,15316353,0,0,-2,2,0.19999999999999996,SOL
2020-09-14,2020-09-14,3.2691330909729004,21301450,0,0,2,2,1.0,SOL
2020-09-15,2020-09-15,2.9391210079193115,11992538,0,0,-2,2,0.19999999999999996,SOL
2020-09-16,2020-09-16,2.5453989505767822,24199804,0,0,-2,2,0.19999999999999996,SOL
2020-09-17,2020-09-17,2.891874074935913,23792220,0,0,2,2,1.0,SOL
2020-09-18,2020-09-18,3.1079399585723877,23510207,0,0,2,2,1.0,SOL
2020-09-19,2020-09-19,3.028891086578369,10763973,0,0,-2,2,0.19999999999999996,SOL
2020-09-20,2020-09-20,2.8709030151367188,9217295,0,0,-2,2,0.19999999999999996,SOL
2020-09-21,2020-09-21,2.7825090885162354,19492894,0,0,-2,-2,-1.0,SOL
2020-09-22,2020-09-22,2.9155189990997314,18556523,0,0,2,-2,-0.19999999999999996,SOL
2020-09-23,2020-09-23,2.836756944656372,16096650,0,0,-2,-2,-1.0,SOL
2020-09-24,2020-09-24,3.1327149868011475,18993326,0,0,2,-2,-0.19999999999999996,SOL
2020-09-25,2020-09-25,3.1886119842529297,15935143,0,0,2,-2,-0.19999999999999996,SOL
2020-09-26,2020-09-26,3.1347029209136963,11018475,0,0,-2,-2,-1.0,SOL
2020-09-27,2020-09-27,3.152946949005127,9734368,0,0,2,-2,-0.19999999999999996,SOL
2020-09-28,2020-09-28,2.9566779136657715,10950201,0,0,-2,-2,-1.0,SOL
2020-09-29,2020-09-29,2.9464330673217773,8821253,0,0,-2,-2,-1.0,SOL
2020-09-30,2020-09-30,2.897876024246216,7767702,0,0,-2,-2,-1.0,SOL
2020-10-01,2020-10-01,2.861027956008911,10825966,0,0,-2,-2,-1.0,SOL
2020-10-02,2020-10-02,2.6260828971862793,15856539,0,0,-2,-2,-1.0,SOL
2020-10-03,2020-10-03,2.5473029613494873,6155891,0,0,-2,-2,-1.0,SOL
2020-10-04,2020-10-04,2.5159950256347656,7075729,0,0,-2,-2,-1.0,SOL
2020-10-05,2020-10-05,2.657644033432007,8105684,0,0,2,-2,-0.19999999999999996,SOL
2020-10-06,2020-10-06,2.1762499809265137,9739071,0,2,-2,-2,-0.4,SOL
2020-10-07,2020-10-07,2.2917959690093994,11759752,0,0,2,-2,-0.19999999999999996,SOL
2020-10-08,2020-10-08,2.365220069885254,14931922,0,0,2,-2,-0.19999999999999996,SOL
2020-10-09,2020-10-09,2.5398590564727783,12002959,0,0,2,-2,-0.19999999999999996,SOL
2020-10-10,2020-10-10,2.406090021133423,8842884,0,0,-2,-2,-1.0,SOL
2020-10-11,2020-10-11,2.4265780448913574,7170647,0,0,2,-2,-0.19999999999999996,SOL
2020-10-12,2020-10-12,2.5870718955993652,12289969,0,0,2,-2,-0.19999999999999996,SOL
2020-10-13,2020-10-13,2.404910087585449,11415737,0,0,-2,-2,-1.0,SOL
2020-10-14,2020-10-14,2.3146350383758545,9436239,0,0,-2,-2,-1.0,SOL
2020-10-15,2020-10-15,2.2664361000061035,8332483,0,0,-2,-2,-1.0,SOL
2020-10-16,2020-10-16,2.149385929107666,13637728,0,0,-2,-2,-1.0,SOL
2020-10-17,2020-10-17,2.201843023300171,6612612,0,0,2,-2,-0.19999999999999996,SOL
2020-10-18,2020-10-18,2.2142670154571533,6294162,0,0,2,-2,-0.19999999999999996,SOL
2020-10-19,2020-10-19,2.058079957962036,8248860,0,0,-2,-2,-1.0,SOL
2020-10-20,2020-10-20,1.8886719942092896,13129043,0,2,-2,-2,-0.4,SOL
2020-10-21,2020-10-21,1.8903779983520508,19275509,0,0,2,-2,-0.19999999999999996,SOL
2020-10-22,2020-10-22,1.9556529521942139,11445663,0,0,2,-2,-0.19999999999999996,SOL
2020-10-23,2020-10-23,1.960034966468811,11497445,0,0,2,-2,-0.19999999999999996,SOL
2020-10-24,2020-10-24,1.9118280410766602,7581827,0,0,-2,-2,-1.0,SOL
2020-10-25,2020-10-25,1.7874590158462524,9092334,0,0,-2,-2,-1.0,SOL
2020-10-26,2020-10-26,1.6854660511016846,13396736,-2,0,-2,-2,-1.4,SOL
2020-10-27,2020-10-27,1.7102320194244385,14384427,-2,0,2,-2,-0.6,SOL
2020-10-28,2020-10-28,1.4900530576705933,17089719,-2,0,-2,-2,-1.4,SOL
2020-10-29,2020-10-29,1.4289360046386719,8024138,-2,0,-2,-2,-1.4,SOL
2020-10-30,2020-10-30,1.4413360357284546,8528336,-2,0,2,-2,-0.6,SOL
2020-10-31,2020-10-31,1.5406999588012695,6449388,-2,0,2,-2,-0.6,SOL
2020-11-01,2020-11-01,1.5998400449752808,6877557,0,0,2,-2,-0.19999999999999996,SOL
2020-11-02,2020-11-02,1.474071979522705,6366346,0,0,-2,-2,-1.0,SOL
2020-11-03,2020-11-03,1.4122339487075806,6536977,0,0,-2,-2,-1.0,SOL
2020-11-04,2020-11-04,1.3922549486160278,11406316,0,0,-2,-2,-1.0,SOL
2020-11-05,2020-11-05,1.4052180051803589,8924132,0,0,2,-2,-0.19999999999999996,SOL
2020-11-06,2020-11-06,1.9137400388717651,22547497,0,0,2,-2,-0.19999999999999996,SOL
2020-11-07,2020-11-07,2.031964063644409,51426100,0,0,2,-2,-0.19999999999999996,SOL
2020-11-08,2020-11-08,2.1565980911254883,25931043,0,0,2,-2,-0.19999999999999996,SOL
2020-11-09,2020-11-09,2.0286519527435303,18210626,0,0,-2,-2,-1.0,SOL
2020-11-10,2020-11-10,2.2479870319366455,16170833,0,0,2,-2,-0.19999999999999996,SOL
2020-11-11,2020-11-11,2.0021250247955322,13877949,0,0,-2,-2,-1.0,SOL
2020-11-12,2020-11-12,1.8991379737854004,11506048,0,0,-2,-2,-1.0,SOL
2020-11-13,2020-11-13,2.020792007446289,11621744,0,0,2,-2,-0.19999999999999996,SOL
2020-11-14,2020-11-14,1.9170160293579102,8134593,0,0,-2,-2,-1.0,SOL
2020-11-15,2020-11-15,2.04323410987854,18621333,0,0,2,-2,-0.19999999999999996,SOL
2020-11-16,2020-11-16,2.255354881286621,22156135,0,0,2,-2,-0.19999999999999996,SOL
2020-11-17,2020-11-17,2.202181100845337,17074175,0,0,-2,-2,-1.0,SOL
2020-11-18,2020-11-18,2.1150290966033936,14629648,0,0,-2,-2,-1.0,SOL
2020-11-19,2020-11-19,2.0767691135406494,10155987,0,0,-2,-2,-1.0,SOL
2020-11-20,2020-11-20,2.0953919887542725,11113990,0,0,2,-2,-0.19999999999999996,SOL
2020-11-21,2020-11-21,2.382205009460449,20288343,0,0,2,-2,-0.19999999999999996,SOL
2020-11-22,2020-11-22,2.1448450088500977,16416065,0,0,-2,-2,-1.0,SOL
2020-11-23,2020-11-23,2.276376962661743,15487339,0,0,2,2,1.0,SOL
2020-11-24,2020-11-24,2.2679669857025146,25036626,0,0,-2,2,0.19999999999999996,SOL
2020-11-25,2020-11-25,2.270034074783325,24870951,0,0,2,2,1.0,SOL
2020-11-26,2020-11-26,1.9030369520187378,33038223,0,0,-2,2,0.19999999999999996,SOL
2020-11-27,2020-11-27,1.8579490184783936,13307808,0,0,-2,2,0.19999999999999996,SOL
2020-11-28,2020-11-28,1.8889349699020386,11661883,0,0,2,2,1.0,SOL
2020-11-29,2020-11-29,1.915155053138733,6139511,0,0,2,2,1.0,SOL
2020-11-30,2020-11-30,1.9668910503387451,8716571,0,0,2,2,1.0,SOL
2020-12-01,2020-12-01,1.976307988166809,12847022,0,0,2,2,1.0,SOL
2020-12-02,2020-12-02,2.115401029586792,15849828,0,0,2,2,1.0,SOL
2020-12-03,2020-12-03,2.1003708839416504,18106122,0,0,-2,2,0.19999999999999996,SOL
2020-12-04,2020-12-04,1.8559529781341553,9019864,0,0,-2,2,0.19999999999999996,SOL
2020-12-05,2020-12-05,1.9787739515304565,7750781,0,0,2,2,1.0,SOL
2020-12-06,2020-12-06,1.8542490005493164,7167230,0,0,-2,2,0.19999999999999996,SOL
2020-12-07,2020-12-07,1.8311729431152344,6425070,0,0,-2,2,0.19999999999999996,SOL
2020-12-08,2020-12-08,1.6653519868850708,11304051,0,0,-2,2,0.19999999999999996,SOL
2020-12-09,2020-12-09,1.6623040437698364,10461119,0,0,-2,2,0.19999999999999996,SOL
2020-12-10,2020-12-10,1.5741510391235352,6167983,0,0,-2,2,0.19999999999999996,SOL
2020-12-11,2020-12-11,1.4445849657058716,8273918,0,2,-2,2,0.7999999999999999,SOL
2020-12-12,2020-12-12,1.4909119606018066,7085231,0,0,2,2,1.0,SOL
2020-12-13,2020-12-13,1.5654560327529907,8389349,0,0,2,-2,-0.19999999999999996,SOL
2020-12-14,2020-12-14,1.5916459560394287,8672052,0,0,2,-2,-0.19999999999999996,SOL
2020-12-15,2020-12-15,1.7606710195541382,19470080,0,0,2,-2,-0.19999999999999996,SOL
2020-12-16,2020-12-16,1.7835979461669922,18277631,0,0,2,-2,-0.19999999999999996,SOL
2020-12-17,2020-12-17,1.6786340475082397,15461477,0,0,-2,-2,-1.0,SOL
2020-12-18,2020-12-18,1.698799967765808,7879397,0,0,2,-2,-0.19999999999999996,SOL
2020-12-19,2020-12-19,1.6686509847640991,9095045,0,0,-2,-2,-1.0,SOL
2020-12-20,2020-12-20,1.5635759830474854,9093229,0,0,-2,-2,-1.0,SOL
2020-12-21,2020-12-21,1.5419150590896606,8333991,0,0,-2,-2,-1.0,SOL
2020-12-22,2020-12-22,1.4902859926223755,11066565,0,0,-2,-2,-1.0,SOL
2020-12-23,2020-12-23,1.2056920528411865,16776307,0,2,-2,-2,-0.4,SOL
2020-12-24,2020-12-24,1.3624080419540405,9236939,0,0,2,-2,-0.19999999999999996,SOL
2020-12-25,2020-12-25,1.445402979850769,9359549,0,0,2,-2,-0.19999999999999996,SOL
2020-12-26,2020-12-26,1.3242379426956177,6798656,0,0,-2,-2,-1.0,SOL
2020-12-27,2020-12-27,1.3030420541763306,12286531,0,0,-2,-2,-1.0,SOL
2020-12-28,2020-12-28,1.515684962272644,12668150,0,0,2,-2,-0.19999999999999996,SOL
2020-12-29,2020-12-29,1.6743450164794922,26355259,0,0,2,-2,-0.19999999999999996,SOL
2020-12-30,2020-12-30,1.5354570150375366,12663616,0,0,-2,-2,-1.0,SOL
2020-12-31,2020-12-31,1.5108979940414429,12763260,0,0,-2,-2,-1.0,SOL
2021-01-01,2021-01-01,1.8420840501785278,25722549,0,0,2,-2,-0.19999999999999996,SOL
2021-01-02,2021-01-02,1.7992750406265259,31671064,0,0,-2,-2,-1.0,SOL
2021-01-03,2021-01-03,2.1617519855499268,55073422,0,-2,2,-2,-0.7999999999999999,SOL
2021-01-04,2021-01-04,2.4850969314575195,59955405,0,-2,2,-2,-0.7999999999999999,SOL
2021-01-05,2021-01-05,2.157217025756836,50555207,0,0,-2,-2,-1.0,SOL
2021-01-06,2021-01-06,1.929216980934143,50263975,0,0,-2,-2,-1.0,SOL
2021-01-07,2021-01-07,2.3727450370788574,159870278,0,0,2,-2,-0.19999999999999996,SOL
2021-01-08,2021-01-08,3.2198870182037354,206412154,0,-2,2,-2,-0.7999999999999999,SOL
2021-01-09,2021-01-09,3.3853819370269775,91906875,0,-2,2,2,0.4,SOL
2021-01-10,2021-01-10,3.466110944747925,62766977,0,-2,2,2,0.4,SOL
2021-01-11,2021-01-11,3.1080899238586426,82877500,0,0,-2,2,0.19999999999999996,SOL
2021-01-12,2021-01-12,3.6133980751037598,73484689,0,0,2,2,1.0,SOL
2021-01-13,2021-01-13,3.513782024383545,57994893,0,0,-2,2,0.19999999999999996,SOL
2021-01-14,2021-01-14,3.2781639099121094,59283112,0,0,-2,2,0.19999999999999996,SOL
2021-01-15,2021-01-15,3.2501609325408936,45331739,0,0,-2,2,0.19999999999999996,SOL
2021-01-16,2021-01-16,3.4470551013946533,68035606,0,0,2,2,1.0,SOL
2021-01-17,2021-01-17,3.81813907623291,85407766,0,0,2,2,1.0,SOL
2021-01-18,2021-01-18,3.7955150604248047,70601713,0,0,-2,2,0.19999999999999996,SOL
2021-01-19,2021-01-19,3.6418659687042236,44547768,0,0,-2,2,0.19999999999999996,SOL
2021-01-20,2021-01-20,3.7235779762268066,46698656,0,0,2,2,1.0,SOL
2021-01-21,2021-01-21,2.9905359745025635,43834765,0,0,-2,2,0.19999999999999996,SOL
2021-01-22,2021-01-22,3.346229076385498,63361382,0,0,2,2,1.0,SOL
2021-01-23,2021-01-23,3.5041120052337646,27904470,0,0,2,2,1.0,SOL
2021-01-24,2021-01-24,3.634411096572876,32747555,0,0,2,2,1.0,SOL
2021-01-25,2021-01-25,3.6999809741973877,80055958,0,0,2,2,1.0,SOL
2021-01-26,2021-01-26,4.04734992980957,78823456,0,0,2,2,1.0,SOL
2021-01-27,2021-01-27,3.690587043762207,35195110,0,0,-2,2,0.19999999999999996,SOL
2021-01-28,2021-01-28,3.8220720291137695,31410527,0,0,2,2,1.0,SOL
2021-01-29,2021-01-29,3.8346760272979736,44053151,0,0,2,2,1.0,SOL
2021-01-30,2021-01-30,4.224276065826416,53378198,0,-2,2,2,0.4,SOL
2021-01-31,2021-01-31,4.264143943786621,78376267,0,0,2,2,1.0,SOL
2021-02-01,2021-02-01,4.611601829528809,39361629,0,-2,2,2,0.4,SOL
2021-02-02,2021-02-02,5.267508029937744,98755962,0,-2,2,2,0.4,SOL
2021-02-03,2021-02-03,5.71599006652832,49386327,0,-2,2,2,0.4,SOL
2021-02-04,2021-02-04,6.426064968109131,108249482,2,-2,2,2,0.8,SOL
2021-02-05,2021-02-05,6.681719779968262,92892157,2,-2,2,2,0.8,SOL
2021-02-06,2021-02-06,6.110806941986084,102365494,0,0,-2,2,0.19999999999999996,SOL
2021-02-07,2021-02-07,6.700462818145752,105451103,2,0,2,2,1.4,SOL
2021-02-08,2021-02-08,7.8832502365112305,155254261,2,-2,2,2,0.8,SOL
2021-02-09,2021-02-09,7.816792964935303,121037873,2,0,-2,2,0.6,SOL
2021-02-10,2021-02-10,9.072214126586914,120679902,2,-2,2,2,0.8,SOL
2021-02-11,2021-02-11,9.215352058410645,53600048,2,0,2,2,1.4,SOL
2021-02-12,2021-02-12,9.2470121383667,91484664,2,0,2,2,1.4,SOL
2021-02-13,2021-02-13,8.732455253601074,91417968,2,0,-2,2,0.6,SOL
2021-02-14,2021-02-14,8.738896369934082,93500423,2,0,2,2,1.4,SOL
2021-02-15,2021-02-15,8.861739158630371,109854635,2,0,2,2,1.4,SOL
2021-02-16,2021-02-16,8.297866821289062,71625205,0,0,-2,2,0.19999999999999996,SOL
2021-02-17,2021-02-17,8.222577095031738,89948578,0,0,-2,2,0.19999999999999996,SOL
2021-02-18,2021-02-18,8.980451583862305,77306770,0,0,2,2,1.0,SOL
2021-02-19,2021-02-19,11.465653419494629,261175711,0,-2,2,2,0.4,SOL
2021-02-20,2021-02-20,10.002663612365723,140264810,0,0,-2,2,0.19999999999999996,SOL
2021-02-21,2021-02-21,11.0855131149292,137742366,0,0,2,2,1.0,SOL
2021-02-22,2021-02-22,14.454785346984863,574136241,0,-2,2,2,0.4,SOL
2021-02-23,2021-02-23,15.2015380859375,485252846,0,-2,2,2,0.4,SOL
