dst,src,messages_sent,messages_received,messages_total,contribution_index,sentiment_avg,emotionality_avg,complexity_avg,start_time_,end_time_
aminulrubi,aminulrubi,1,1,2,0.0,0.8363021016120911,0.17934563755989075,4.705880165100098,2021-11-07 00:00:00,2021-11-08 00:00:00
aticafm,aticafm,1,1,2,0.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
1ps3gamer,bbydollkatarina,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
gersonbeau,natmelendez5,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
ohello0,ohello0,1,1,2,0.0,0.5976071357727051,0.23099641501903534,5.458731174468994,2021-11-07 00:00:00,2021-11-08 00:00:00
wellmax79263134,pipboysurvivor,1,0,1,1.0,0.7349060773849487,0.18049751222133636,5.375485897064209,2021-11-07 00:00:00,2021-11-08 00:00:00
princess__lolaa,princess__lolaa,1,1,2,0.0,0.7060741186141968,0.1853390634059906,8.20893383026123,2021-11-07 00:00:00,2021-11-08 00:00:00
sprklylix,sprklylix,1,1,2,0.0,0.8645850419998169,0.27308356761932373,4.435511589050293,2021-11-07 00:00:00,2021-11-08 00:00:00
stc019,stc019,1,1,2,0.0,0.384159654378891,0.31502243876457214,5.213376522064209,2021-11-07 00:00:00,2021-11-08 00:00:00
sweetcherrycam,sweetcherrycam,2,2,4,0.0,0.35987488366663456,0.24547268450260162,5.074922800064087,2021-11-07 00:00:00,2021-11-08 00:00:00
teddy_bbbrrr,teddy_bbbrrr,1,1,2,0.0,0.06048203259706497,0.33918866515159607,6.019987106323242,2021-11-07 00:00:00,2021-11-08 00:00:00
uttshyunjin,uttshyunjin,1,1,2,0.0,0.3461681604385376,0.15346170961856842,7.29555082321167,2021-11-07 00:00:00,2021-11-08 00:00:00
achita65452325,achita65452325,1,1,2,0.0,0.21060900390148163,0.145899698138237,4.442770004272461,2021-11-07 00:00:00,2021-11-08 00:00:00
akineza1,akineza1,1,1,2,0.0,0.8910838961601257,0.18838366866111755,5.3509840965271,2021-11-07 00:00:00,2021-11-08 00:00:00
chudiezeugwu,chudiezeugwu,1,1,2,0.0,0.8927990794181824,0.23116137087345123,5.709961414337158,2021-11-07 00:00:00,2021-11-08 00:00:00
bvncsan,coachable_,1,0,1,1.0,0.9846217632293701,0.30438101291656494,4.842983722686768,2021-11-07 00:00:00,2021-11-08 00:00:00
cryptostpn,cryptostpn,1,1,2,0.0,0.8414992094039917,0.3097243309020996,6.141183853149414,2021-11-07 00:00:00,2021-11-08 00:00:00
daddieshousexxx,daddieshousexxx,7,7,14,0.0,0.6995622696621078,0.245981759258679,5.512224469866071,2021-11-07 00:00:00,2021-11-08 00:00:00
daltonburnett98,daltonburnett98,1,1,2,0.0,0.25260815024375916,0.1861414611339569,7.920001029968262,2021-11-07 00:00:00,2021-11-08 00:00:00
dearmackie,dearmackie,1,1,2,0.0,0.2576636075973511,0.24315300583839417,5.840978145599365,2021-11-07 00:00:00,2021-11-08 00:00:00
fakhuushashim,fakhuushashim,1,1,2,0.0,0.6869509220123291,0.26280099153518677,6.345547676086426,2021-11-07 00:00:00,2021-11-08 00:00:00
germcosta,germcosta,1,1,2,0.0,0.7927478551864624,0.23814329504966736,6.372413635253906,2021-11-07 00:00:00,2021-11-08 00:00:00
goldenvellichor,goldenvellichor,1,1,2,0.0,0.9703043699264526,0.47498708963394165,4.001811981201172,2021-11-07 00:00:00,2021-11-08 00:00:00
ih8evrybdy,ih8evrybdy,1,1,2,0.0,0.9716473817825317,0.2861516773700714,7.320827007293701,2021-11-07 00:00:00,2021-11-08 00:00:00
ilovetobareback,ilovetobareback,1,1,2,0.0,0.782417893409729,0.18633534014225006,5.445132732391357,2021-11-07 00:00:00,2021-11-08 00:00:00
garingrndr,jesusrodrig17,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
kokarofn,joelode97,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
kellyfiestas,kellyfiestas,2,2,4,0.0,0.4036013693548739,0.26177969574928284,5.536671876907349,2021-11-07 00:00:00,2021-11-08 00:00:00
ladybb85125431,ladybb85125431,1,1,2,0.0,0.26766371726989746,0.2529521882534027,5.855363845825195,2021-11-07 00:00:00,2021-11-08 00:00:00
lefvhonduras,lefvhonduras,1,1,2,0.0,0.3110331892967224,0.19232022762298584,7.591860294342041,2021-11-07 00:00:00,2021-11-08 00:00:00
minatinyaccount,minatinyaccount,2,2,4,0.0,0.3356970250606537,0.25217920541763306,9.130764961242676,2021-11-07 00:00:00,2021-11-08 00:00:00
drippedbabe,muchsav,1,0,1,1.0,0.40469348430633545,0.24632129073143005,6.970410346984863,2021-11-07 00:00:00,2021-11-08 00:00:00
musk007007,musk007007,1,1,2,0.0,0.8363021016120911,0.17934563755989075,4.705880165100098,2021-11-07 00:00:00,2021-11-08 00:00:00
orhantas0732,orhantas0732,1,1,2,0.0,0.6761554479598999,0.21909278631210327,9.906587600708008,2021-11-07 00:00:00,2021-11-08 00:00:00
pranjalised,pranjalised,1,1,2,0.0,0.9867516756057739,0.26073676347732544,7.562099456787109,2021-11-07 00:00:00,2021-11-08 00:00:00
purepatriot78,purepatriot78,1,1,2,0.0,0.6990293860435486,0.15481284260749817,4.7638068199157715,2021-11-07 00:00:00,2021-11-08 00:00:00
shieldvoc,shieldvoc,1,1,2,0.0,0.9020435810089111,0.19099439680576324,6.606337070465088,2021-11-07 00:00:00,2021-11-08 00:00:00
tatteddickins,tatteddickins,2,2,4,0.0,0.6359464675188065,0.2743544727563858,5.300549507141113,2021-11-07 00:00:00,2021-11-08 00:00:00
postposterousyt,taunttitan401,1,0,1,1.0,0.5725935101509094,0.14299766719341278,4.3740081787109375,2021-11-07 00:00:00,2021-11-08 00:00:00
thexfriends666,thexfriends666,2,2,4,0.0,0.5745493173599243,0.179015651345253,5.833353519439697,2021-11-07 00:00:00,2021-11-08 00:00:00
zahidloonat,zahidloonat,1,1,2,0.0,0.01858026720583439,0.20580244064331055,4.520431041717529,2021-11-07 00:00:00,2021-11-08 00:00:00
bayleyraefan,abbyhornacek,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
alexaxhotxx,alexaxhotxx,6,6,12,0.0,0.4756857554117839,0.22354170431693396,5.055952390034993,2021-11-07 00:00:00,2021-11-08 00:00:00
balmyapril,applesupport,1,0,1,1.0,0.8571352362632751,0.1741119921207428,4.705044746398926,2021-11-07 00:00:00,2021-11-08 00:00:00
bjamvant,bjamvant,1,1,2,0.0,0.4032989740371704,0.130206897854805,6.007707595825195,2021-11-07 00:00:00,2021-11-08 00:00:00
boomdacow,boomdacow,1,1,2,0.0,0.5164089202880859,0.16419194638729095,5.9357523918151855,2021-11-07 00:00:00,2021-11-08 00:00:00
chinezeclare,chinezeclare,1,1,2,0.0,0.5970882177352905,0.18065591156482697,5.168145656585693,2021-11-07 00:00:00,2021-11-08 00:00:00
chrisveleez_,chrisveleez_,1,1,2,0.0,0.9785310626029968,0.2974299490451813,7.311278343200684,2021-11-07 00:00:00,2021-11-08 00:00:00
coindcx_cares,coindcx_cares,1,1,2,0.0,0.998986005783081,0.3178817927837372,6.188135623931885,2021-11-07 00:00:00,2021-11-08 00:00:00
grimacezero,grimacezero,1,1,2,0.0,0.9948961138725281,0.33174002170562744,5.352351188659668,2021-11-07 00:00:00,2021-11-08 00:00:00
jackofheartsvt,jackofheartsvt,1,1,2,0.0,0.7050223350524902,0.17909398674964905,5.503769397735596,2021-11-07 00:00:00,2021-11-08 00:00:00
lukcemil,lukcemil,1,1,2,0.0,0.8205301761627197,0.21101020276546478,5.139633655548096,2021-11-07 00:00:00,2021-11-08 00:00:00
q_got_next,q_got_next,1,1,2,0.0,0.4987989366054535,0.2051406055688858,4.83007287979126,2021-11-07 00:00:00,2021-11-08 00:00:00
deeartist4,seductiffani,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
stonefamily64,stonefamily64,1,1,2,0.0,0.686671793460846,0.121001236140728,4.897002696990967,2021-11-07 00:00:00,2021-11-08 00:00:00
twitch4eva,twitch4eva,1,1,2,0.0,0.791828989982605,0.2964837849140167,6.259801864624023,2021-11-07 00:00:00,2021-11-08 00:00:00
gmacofglebe,casualcactii,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
doujinonsei,doujinonsei,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-11-07 00:00:00,2021-11-08 00:00:00
flanneltay,flanneltay,1,1,2,0.0,0.6802530884742737,0.17028270661830902,5.210361957550049,2021-11-07 00:00:00,2021-11-08 00:00:00
mtaibbi,insunlite,1,0,1,1.0,0.9059153199195862,0.18254533410072327,6.281972408294678,2021-11-07 00:00:00,2021-11-08 00:00:00
jesusrodrig17,jesusrodrig17,2,2,4,0.0,0.863124430179596,0.2199135646224022,6.544687509536743,2021-11-07 00:00:00,2021-11-08 00:00:00
khanusman7788,jiocare,1,0,1,1.0,0.994831919670105,0.22599463164806366,4.887703895568848,2021-11-07 00:00:00,2021-11-08 00:00:00
aviagmail,joannemostlyda1,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
letswincityx,letswincityx,2,2,4,0.0,0.8308556079864502,0.2004915028810501,4.159346103668213,2021-11-07 00:00:00,2021-11-08 00:00:00
mdshoiebalam1,mdshoiebalam1,1,1,2,0.0,0.22795331478118896,0.2285718023777008,4.998366355895996,2021-11-07 00:00:00,2021-11-08 00:00:00
melyza_g,melyza_g,1,1,2,0.0,0.3130970299243927,0.20858687162399292,9.709968566894531,2021-11-07 00:00:00,2021-11-08 00:00:00
prodk0ya,prodk0ya,1,1,2,0.0,0.9973194003105164,0.3098291754722595,6.407745361328125,2021-11-07 00:00:00,2021-11-08 00:00:00
afghancouncilgb,susanmateen,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
diarioconst,valeduran,1,0,1,1.0,0.7685244083404541,0.14889603853225708,6.264550685882568,2021-11-07 00:00:00,2021-11-08 00:00:00
zaddyteddy,zaddyteddy,2,2,4,0.0,0.3263305500149727,0.2689862325787544,5.572611331939697,2021-11-07 00:00:00,2021-11-08 00:00:00
acheese_joongie,atinybtsmulti,1,0,1,1.0,0.4284578263759613,0.12482361495494843,6.396425247192383,2021-11-07 00:00:00,2021-11-08 00:00:00
bbwfelicia,bbwfelicia,1,1,2,0.0,0.30772650241851807,0.2522887885570526,5.877048492431641,2021-11-07 00:00:00,2021-11-08 00:00:00
charliepawsup,charliepawsup,1,1,2,0.0,0.1397070735692978,0.2524341940879822,6.007392406463623,2021-11-07 00:00:00,2021-11-08 00:00:00
dreaalexa1,dreaalexa1,2,2,4,0.0,0.6979033946990967,0.1522073820233345,5.4170637130737305,2021-11-07 00:00:00,2021-11-08 00:00:00
existenceiskaos,existenceiskaos,1,1,2,0.0,0.9953953623771667,0.2721872925758362,5.4880595207214355,2021-11-07 00:00:00,2021-11-08 00:00:00
jefrikwiz,jefrikwiz,8,8,16,0.0,0.8456285111606121,0.21684558875858784,4.745761841535568,2021-11-07 00:00:00,2021-11-08 00:00:00
jesse_6,jesse_6,2,2,4,0.0,0.5671088993549347,0.14299766346812248,7.060892820358276,2021-11-07 00:00:00,2021-11-08 00:00:00
rossyeptr,kaylarminguez,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
mackinbee,kodakblack1k,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
mrsansational,kygunius,1,1,2,0.0,0.617546021938324,0.19788943231105804,6.041085720062256,2021-11-07 00:00:00,2021-11-08 00:00:00
lareb826,lareb826,1,1,2,0.0,0.4609638750553131,0.07807223498821259,1.981294870376587,2021-11-07 00:00:00,2021-11-08 00:00:00
dirtythingz1,majesticnudes,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
oficialzc,negosapanda,1,0,1,1.0,0.9659770131111145,0.23278860747814178,8.451376914978027,2021-11-07 00:00:00,2021-11-08 00:00:00
patricia_ga1,patricia_ga1,1,1,2,0.0,0.8708080053329468,0.18417596817016602,4.993575572967529,2021-11-07 00:00:00,2021-11-08 00:00:00
phdseung,phdseung,1,1,2,0.0,0.8175514340400696,0.21257460117340088,5.823333263397217,2021-11-07 00:00:00,2021-11-08 00:00:00
sarotti27,sarotti27,1,1,2,0.0,0.5402281880378723,0.2083548605442047,7.099066257476807,2021-11-07 00:00:00,2021-11-08 00:00:00
sema_kurucu,sema_kurucu,2,2,4,0.0,0.45046545565128326,0.3304952383041382,10.724247932434082,2021-11-07 00:00:00,2021-11-08 00:00:00
sen_chris101,sen_chris101,1,1,2,0.0,0.4424026906490326,0.1151946410536766,3.3506693840026855,2021-11-07 00:00:00,2021-11-08 00:00:00
sonlixmila,sonlixmila,1,1,2,0.0,0.0705743059515953,0.3077179491519928,7.685318946838379,2021-11-07 00:00:00,2021-11-08 00:00:00
misscordeliac,stepxfam,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
007xmanrightup,tboone_8,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
ghasembar,ghasembar,1,1,2,0.0,0.4609638750553131,0.07807223498821259,1.981294870376587,2021-11-07 00:00:00,2021-11-08 00:00:00
jeetiesung,jeetiesung,2,2,4,0.0,0.30601338669657707,0.30058653652668,4.724150896072388,2021-11-07 00:00:00,2021-11-08 00:00:00
joana070305,joana070305,1,1,2,0.0,0.5724270939826965,0.11855476349592209,8.423229217529297,2021-11-07 00:00:00,2021-11-08 00:00:00
joshmalina,joshmalina,1,1,2,0.0,0.29377660155296326,0.18838950991630554,5.155782222747803,2021-11-07 00:00:00,2021-11-08 00:00:00
keitikinz,keitikinz,2,2,4,0.0,0.7682056725025177,0.13167475908994675,5.544749736785889,2021-11-07 00:00:00,2021-11-08 00:00:00
kurucu___selma,kurucu___selma,1,1,2,0.0,0.27744755148887634,0.30237871408462524,10.614624977111816,2021-11-07 00:00:00,2021-11-08 00:00:00
mrbit88,mrbit88,1,1,2,0.0,0.773958146572113,0.2141442447900772,6.463921546936035,2021-11-07 00:00:00,2021-11-08 00:00:00
nnmyname25_20,nnmyname25_20,4,4,8,0.0,0.8384701460599899,0.15961957164108753,5.4430811405181885,2021-11-07 00:00:00,2021-11-08 00:00:00
phongsi20531484,phongsi20531484,1,1,2,0.0,0.8500902056694031,0.28245773911476135,6.492838382720947,2021-11-07 00:00:00,2021-11-08 00:00:00
polisanoj,polisanoj,1,1,2,0.0,0.6545590758323669,0.27758076786994934,4.83608341217041,2021-11-07 00:00:00,2021-11-08 00:00:00
taunttitan401,superjefefinal1,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
tkodouble,tkodouble,2,2,4,0.0,0.46551444195210934,0.2606114447116852,7.243418455123901,2021-11-07 00:00:00,2021-11-08 00:00:00
torrontaye,torrontaye,1,1,2,0.0,0.9718417525291443,0.3296390473842621,5.817418098449707,2021-11-07 00:00:00,2021-11-08 00:00:00
pjmjjkpancake,_seoiars,1,0,1,1.0,0.8427832126617432,0.204721137881279,4.8559112548828125,2021-11-07 00:00:00,2021-11-08 00:00:00
baesroma,baesroma,1,1,2,0.0,0.025966037064790726,0.33645007014274597,5.72097635269165,2021-11-07 00:00:00,2021-11-08 00:00:00
dataloverdrops,dataloverdrops,5,5,10,0.0,0.82203369140625,0.1498046875,6.953049182891846,2021-11-07 00:00:00,2021-11-08 00:00:00
elllantodemaria,elllantodemaria,2,2,4,0.0,0.9179022014141083,0.2916513979434967,8.674290657043457,2021-11-07 00:00:00,2021-11-08 00:00:00
a_jessicao,gabasnordestino,1,0,1,1.0,0.009103309363126755,0.3250003159046173,10.494237899780273,2021-11-07 00:00:00,2021-11-08 00:00:00
ivanpignatarijr,ivanpignatarijr,1,1,2,0.0,0.5275545120239258,0.2120145559310913,6.923555850982666,2021-11-07 00:00:00,2021-11-08 00:00:00
jdanielscricket,jdanielscricket,1,1,2,0.0,0.8921806216239929,0.2939252555370331,7.269344329833984,2021-11-07 00:00:00,2021-11-08 00:00:00
jennyachiu,jennyachiu,1,1,2,0.0,0.6150519847869873,0.24904635548591614,7.461407661437988,2021-11-07 00:00:00,2021-11-08 00:00:00
jota_loud,jota_loud,1,1,2,0.0,0.14910173416137695,0.2932715117931366,9.691267967224121,2021-11-07 00:00:00,2021-11-08 00:00:00
ladyandromeda,ladyandromeda,1,1,2,0.0,0.958577036857605,0.24255631864070892,6.638955593109131,2021-11-07 00:00:00,2021-11-08 00:00:00
lamma10530814,lamma10530814,1,1,2,0.0,0.8635443449020386,0.20454220473766327,6.941272735595703,2021-11-07 00:00:00,2021-11-08 00:00:00
luisg0104,luisg0104,1,1,2,0.0,0.695259690284729,0.18628743290901184,8.352766036987305,2021-11-07 00:00:00,2021-11-08 00:00:00
chafa198,marcnasley,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
pickmephanex85,pickmephanex85,1,1,2,0.0,0.9396583437919617,0.3121607005596161,5.258118152618408,2021-11-07 00:00:00,2021-11-08 00:00:00
blueinrosa,pjmshan,1,1,2,0.0,0.8501194715499878,0.3095386326313019,8.937708854675293,2021-11-07 00:00:00,2021-11-08 00:00:00
product_sex,product_sex,1,1,2,0.0,0.30422765016555786,0.34360992908477783,6.1187944412231445,2021-11-07 00:00:00,2021-11-08 00:00:00
rippersai_,rippersai_,4,4,8,0.0,0.6323049813508987,0.29081355035305023,6.292653322219849,2021-11-07 00:00:00,2021-11-08 00:00:00
kaylarminguez,rossyeptr,1,0,1,1.0,0.052230387926101685,0.26369380950927734,5.512015342712402,2021-11-07 00:00:00,2021-11-08 00:00:00
shipwreckedcrew,shipwreckedcrew,1,1,2,0.0,0.9215971827507019,0.16557903587818146,4.583807945251465,2021-11-07 00:00:00,2021-11-08 00:00:00
stalowy39,stalowy39,1,1,2,0.0,0.5985131859779358,0.24651743471622467,6.656165599822998,2021-11-07 00:00:00,2021-11-08 00:00:00
tobincii,tobincii,1,1,2,0.0,0.7605478763580322,0.16997426748275757,6.18380880355835,2021-11-07 00:00:00,2021-11-08 00:00:00
zjbthursday,zjbthursday,1,1,2,0.0,0.9089460372924805,0.2754054665565491,5.619335174560547,2021-11-07 00:00:00,2021-11-08 00:00:00
adenikeadenikee,adenikeadenikee,1,1,2,0.0,0.6014776229858398,0.19612006843090057,6.004722595214844,2021-11-07 00:00:00,2021-11-08 00:00:00
boys_fuckers,boys_fuckers,6,6,12,0.0,0.8367303162813187,0.3985781967639923,6.234601179758708,2021-11-07 00:00:00,2021-11-08 00:00:00
capulcgeceveasi,capulcgeceveasi,1,1,2,0.0,0.7492940425872803,0.44469529390335083,8.166107177734375,2021-11-07 00:00:00,2021-11-08 00:00:00
clarketalliard,clarketalliard,1,1,2,0.0,0.6771662831306458,0.19334501028060913,5.79287576675415,2021-11-07 00:00:00,2021-11-08 00:00:00
crpgmg,crpgmg,1,1,2,0.0,0.011546275578439236,0.3877384066581726,5.5495734214782715,2021-11-07 00:00:00,2021-11-08 00:00:00
morenikeoyes,ebitupromise,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
khaliesso,khaliesso,1,1,2,0.0,0.4783714711666107,0.14463627338409424,5.413784503936768,2021-11-07 00:00:00,2021-11-08 00:00:00
rickysacks,lastwordonspurs,2,2,4,0.0,0.8589273691177368,0.1489190012216568,5.688321590423584,2021-11-07 00:00:00,2021-11-08 00:00:00
laurenwintersof,laurenwintersof,1,1,2,0.0,0.3345486521720886,0.29650771617889404,5.379748344421387,2021-11-07 00:00:00,2021-11-08 00:00:00
thathappyreade1,lifestyleweird,1,0,1,1.0,0.9961727857589722,0.292356014251709,5.036759376525879,2021-11-07 00:00:00,2021-11-08 00:00:00
lorraine_fevre,lorraine_fevre,1,1,2,0.0,0.03475010767579079,0.2413807362318039,5.539730548858643,2021-11-07 00:00:00,2021-11-08 00:00:00
stc019,ratfckr,1,1,2,0.0,0.2417312115430832,0.34802258014678955,4.427718639373779,2021-11-07 00:00:00,2021-11-08 00:00:00
latifarya1,rizaluna1239,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
justusxyz,ssbmreese,1,0,1,1.0,0.12519782781600952,0.12735450267791748,4.747947692871094,2021-11-07 00:00:00,2021-11-08 00:00:00
mylovefrombusan,stray_kids,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
btsdilf_,yejigiriz,1,0,1,1.0,0.62003493309021,0.1660912036895752,6.218991279602051,2021-11-07 00:00:00,2021-11-08 00:00:00
zanacrypto,zanacrypto,1,1,2,0.0,0.4609638750553131,0.07807223498821259,1.981294870376587,2021-11-07 00:00:00,2021-11-08 00:00:00
zogar77designs,zogar77designs,1,1,2,0.0,0.9939562678337097,0.2586096227169037,5.3449387550354,2021-11-07 00:00:00,2021-11-08 00:00:00
anisajene,anisajene,1,1,2,0.0,0.6206793189048767,0.2745392322540283,5.5669097900390625,2021-11-07 00:00:00,2021-11-08 00:00:00
smolangelsluutt,babyxscariett,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
blazze_f4,blazze_f4,1,1,2,0.0,0.8480657935142517,0.21333375573158264,6.763012409210205,2021-11-07 00:00:00,2021-11-08 00:00:00
gr8testsmileevr,gr8testsmileevr,1,1,2,0.0,0.8074939846992493,0.161973774433136,4.435857772827148,2021-11-07 00:00:00,2021-11-08 00:00:00
k_salleh,k_salleh,1,1,2,0.0,0.04177934676408768,0.34546011686325073,6.676451206207275,2021-11-07 00:00:00,2021-11-08 00:00:00
kymanfucker69,kymanfucker69,1,1,2,0.0,0.9343701601028442,0.23975057899951935,5.198555946350098,2021-11-07 00:00:00,2021-11-08 00:00:00
lolaxpeach,lolaxpeach,10,10,20,0.0,0.7065290722995996,0.2384936287999153,5.670989751815796,2021-11-07 00:00:00,2021-11-08 00:00:00
moira_kennedy_,moira_kennedy_,1,1,2,0.0,0.9739968180656433,0.21255312860012054,4.7531633377075195,2021-11-07 00:00:00,2021-11-08 00:00:00
mountah63400518,mountah63400518,1,1,2,0.0,0.2245059311389923,0.3146008253097534,9.21644115447998,2021-11-07 00:00:00,2021-11-08 00:00:00
nathal44,nathal44,1,1,2,0.0,0.6221684217453003,0.13322186470031738,8.154501914978027,2021-11-07 00:00:00,2021-11-08 00:00:00
pakito214,pakito214,4,4,8,0.0,0.6184740110766143,0.2550152353942394,4.957764029502869,2021-11-07 00:00:00,2021-11-08 00:00:00
milf2queen,rachelrealityx,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
vandana86263743,vandana86263743,1,1,2,0.0,0.05028181150555611,0.36357370018959045,7.157496452331543,2021-11-07 00:00:00,2021-11-08 00:00:00
vimontoceane,vimontoceane,2,2,4,0.0,0.42693452164530754,0.23627331107854843,5.26285719871521,2021-11-07 00:00:00,2021-11-08 00:00:00
weetbredy1,weetbredy1,1,1,2,0.0,0.8888492584228516,0.30376264452934265,5.505871295928955,2021-11-07 00:00:00,2021-11-08 00:00:00
wenddyy123,wenddyy123,2,2,4,0.0,0.7347555756568909,0.19951358437538147,5.135703802108765,2021-11-07 00:00:00,2021-11-08 00:00:00
whattingh,whattingh,1,1,2,0.0,0.4424026906490326,0.1151946410536766,3.3506693840026855,2021-11-07 00:00:00,2021-11-08 00:00:00
terrii_exe,xoxocindel,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
torrontaye,yungpt1,1,0,1,1.0,0.962499737739563,0.3377906084060669,5.798343181610107,2021-11-07 00:00:00,2021-11-08 00:00:00
sadleao,damiar0s,1,1,2,0.0,0.7855868339538574,0.2307739108800888,6.121613502502441,2021-11-07 00:00:00,2021-11-08 00:00:00
desi_skies,desi_skies,3,3,6,0.0,0.4018064886331558,0.2530532528956731,5.080167452494304,2021-11-07 00:00:00,2021-11-08 00:00:00
designationsix,designationsix,1,1,2,0.0,0.03665647655725479,0.2873617708683014,4.820523262023926,2021-11-07 00:00:00,2021-11-08 00:00:00
drndenz11,drndenz11,1,1,2,0.0,0.8724103569984436,0.2294088751077652,5.561651706695557,2021-11-07 00:00:00,2021-11-08 00:00:00
emgorse,emgorse,1,1,2,0.0,0.19303563237190247,0.35500213503837585,5.846728801727295,2021-11-07 00:00:00,2021-11-08 00:00:00
ninihyunjinnie,geraldy33238918,1,0,1,1.0,0.0009506745846010745,0.297628253698349,8.55069637298584,2021-11-07 00:00:00,2021-11-08 00:00:00
_xo__h__ox_,henrydave32,2,0,2,1.0,0.8951895236968994,0.2033367156982422,5.805710077285767,2021-11-07 00:00:00,2021-11-08 00:00:00
twistedmexi,j2jplays,1,0,1,1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
jinhamtaro,jinhamtaro,1,1,2,0.0,0.9973194003105164,0.3098291754722595,6.407745361328125,2021-11-07 00:00:00,2021-11-08 00:00:00
tonyriveraspeed,jssbal,1,0,1,1.0,0.4494544267654419,0.3263736665248871,8.577851295471191,2021-11-07 00:00:00,2021-11-08 00:00:00
osgotinhos,osgotinhos,2,2,4,0.0,0.5033916980028152,0.118339654058218,4.700541734695435,2021-11-07 00:00:00,2021-11-08 00:00:00
pha_coutinho,pha_coutinho,1,1,2,0.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
priss96811151,priss96811151,1,1,2,0.0,0.008613323792815208,0.293241411447525,9.238628387451172,2021-11-07 00:00:00,2021-11-08 00:00:00
queenlaylaspup,queenlaylaspup,3,3,6,0.0,0.7227540413538615,0.17943690220514932,5.983194510142009,2021-11-07 00:00:00,2021-11-08 00:00:00
raptalk9,raptalk9,1,1,2,0.0,0.7844725251197815,0.22276316583156586,5.104573726654053,2021-11-07 00:00:00,2021-11-08 00:00:00
uceduce4,uceduce4,1,1,2,0.0,0.17207510769367218,0.3104255795478821,6.5764479637146,2021-11-07 00:00:00,2021-11-08 00:00:00
warwickarts,uwwo,1,0,1,1.0,0.9952539205551147,0.33733025193214417,5.5952043533325195,2021-11-07 00:00:00,2021-11-08 00:00:00
wrewindpodcast,wrewindpodcast,1,1,2,0.0,0.9483550190925598,0.25133708119392395,5.26620626449585,2021-11-07 00:00:00,2021-11-08 00:00:00
alexxxisgranite,alexxxisgranite,3,3,6,0.0,0.8681426048278809,0.20454715192317963,5.546432971954346,2021-11-07 00:00:00,2021-11-08 00:00:00
campurin_sari,campurin_sari,2,2,4,0.0,0.7810714840888977,0.260381817817688,8.22248649597168,2021-11-07 00:00:00,2021-11-08 00:00:00
carolinehickma,carolinehickma,1,1,2,0.0,0.4919283986091614,0.3393958806991577,6.504794597625732,2021-11-07 00:00:00,2021-11-08 00:00:00
christeenaxxx,christeenaxxx,1,1,2,0.0,0.14091984927654266,0.18953664600849152,5.44214391708374,2021-11-07 00:00:00,2021-11-08 00:00:00
elinadima14,elinadima14,2,2,4,0.0,0.5382557213306427,0.2648385763168335,5.801831960678101,2021-11-07 00:00:00,2021-11-08 00:00:00
flashma10192801,flashma10192801,1,1,2,0.0,0.8714553713798523,0.24623845517635345,6.188422679901123,2021-11-07 00:00:00,2021-11-08 00:00:00
jo28603443,jo28603443,1,1,2,0.0,0.9105111360549927,0.20106174051761627,5.584743976593018,2021-11-07 00:00:00,2021-11-08 00:00:00
lancekendoll,lancekendoll,2,2,4,0.0,0.5466340184211731,0.2350740060210228,4.5420920848846436,2021-11-07 00:00:00,2021-11-08 00:00:00
leonard43077476,leonard43077476,3,3,6,0.0,0.5337259272734324,0.21618835628032684,5.179941018422444,2021-11-07 00:00:00,2021-11-08 00:00:00
