dst,src,messages_sent,messages_received,messages_total,contribution_index,sentiment_avg,emotionality_avg,complexity_avg,start_time_,end_time_
no1starsunny,no1starsunny,1,1,2,0.0,0.9528969526290894,0.3206276595592499,5.563875198364258,2021-11-29 00:00:00,2021-11-30 00:00:00
kieren_eth,kieren_eth,1,1,2,0.0,0.49656060338020325,0.2978806793689728,4.978786945343018,2021-11-29 00:00:00,2021-11-30 00:00:00
atillaerdal632,atillaerdal632,1,1,2,0.0,0.7446019053459167,0.28132060170173645,6.6334123611450195,2021-11-29 00:00:00,2021-11-30 00:00:00
ianian2045,ianian2045,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-11-29 00:00:00,2021-11-30 00:00:00
cryptoash_eth,cryptoash_eth,1,1,2,0.0,0.8152424693107605,0.24521449208259583,3.4980616569519043,2021-11-29 00:00:00,2021-11-30 00:00:00
temnittewelde,hossana51763588,0,1,1,-1.0,,,,2021-11-29 00:00:00,2021-11-30 00:00:00
m1__eth,m1__eth,1,1,2,0.0,0.49656060338020325,0.2978806793689728,4.978786945343018,2021-11-29 00:00:00,2021-11-30 00:00:00
mikahipi,mikahipi,1,1,2,0.0,0.32786720991134644,0.25725802779197693,4.659541130065918,2021-11-29 00:00:00,2021-11-30 00:00:00
2unesgrl,2unesgrl,1,1,2,0.0,0.47396641969680786,0.04291537031531334,3.6734886169433594,2021-11-29 00:00:00,2021-11-30 00:00:00
infraredsky09,infraredsky09,3,3,6,0.0,0.7658603688081106,0.2907600899537404,6.264644145965576,2021-11-29 00:00:00,2021-11-30 00:00:00
reycryptoo,vergara9rv,1,0,1,1.0,,,,2021-11-29 00:00:00,2021-11-30 00:00:00
ddolorenzo,ddolorenzo,1,1,2,0.0,,,,2021-11-29 00:00:00,2021-11-30 00:00:00
berkkbulutt,berkkbulutt,1,1,2,0.0,0.7446019053459167,0.28132060170173645,6.6334123611450195,2021-11-29 00:00:00,2021-11-30 00:00:00
nft_hennykwok,nft_hennykwok,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-11-29 00:00:00,2021-11-30 00:00:00
mr_unluckyboy,terralunadaily,0,1,1,-1.0,,,,2021-11-29 00:00:00,2021-11-30 00:00:00
jaimes_crypto,jaimes_crypto,1,1,2,0.0,0.9528969526290894,0.3206276595592499,5.563875198364258,2021-11-29 00:00:00,2021-11-30 00:00:00
mattrowsboats,mattrowsboats,1,1,2,0.0,0.9615281820297241,0.26728394627571106,5.460566520690918,2021-11-29 00:00:00,2021-11-30 00:00:00
ctrl_cmd_ejt,ctrl_cmd_ejt,1,1,2,0.0,,,,2021-11-29 00:00:00,2021-11-30 00:00:00
nftshaunda,nftshaunda,2,2,4,0.0,0.6540834605693817,0.26733920723199844,5.546061277389526,2021-11-29 00:00:00,2021-11-30 00:00:00
edu47486355,edu47486355,1,1,2,0.0,0.9528969526290894,0.3206276595592499,5.563875198364258,2021-11-29 00:00:00,2021-11-30 00:00:00
damnrandyx,damnrandyx,1,1,2,0.0,0.610779345035553,0.3185518682003021,10.591669082641602,2021-11-29 00:00:00,2021-11-30 00:00:00
whcspp,dilutionproof,0,1,1,-1.0,,,,2021-11-29 00:00:00,2021-11-30 00:00:00
balloondropnft,balloondropnft,1,1,2,0.0,0.6403476595878601,0.12175623327493668,5.196660041809082,2021-11-29 00:00:00,2021-11-30 00:00:00
datafl0ws,mikehopeux,0,1,1,-1.0,,,,2021-11-29 00:00:00,2021-11-30 00:00:00
crep_eth,crep_eth,3,3,6,0.0,0.4660329719384511,0.17457292849818865,5.460630496342977,2021-11-29 00:00:00,2021-11-30 00:00:00
balamchak,balamchak,1,1,2,0.0,0.9528969526290894,0.3206276595592499,5.563875198364258,2021-11-29 00:00:00,2021-11-30 00:00:00
saifuli_69,saifuli_69,1,1,2,0.0,0.6503773331642151,0.13881121575832367,4.205810070037842,2021-11-29 00:00:00,2021-11-30 00:00:00
cashless02,paggss,0,1,1,-1.0,,,,2021-11-29 00:00:00,2021-11-30 00:00:00
musk_meta,musk_meta,1,1,2,0.0,0.32058605551719666,0.16800671815872192,7.9225077629089355,2021-11-29 00:00:00,2021-11-30 00:00:00
terralunadaily,mr_unluckyboy,1,0,1,1.0,0.9651763439178467,0.23628149926662445,6.362320423126221,2021-11-29 00:00:00,2021-11-30 00:00:00
terralunadaily,cryptostarter11,2,0,2,1.0,0.9441110193729401,0.2349100112915039,6.187194108963013,2021-11-29 00:00:00,2021-11-30 00:00:00
vergara9rv,reycryptoo,0,1,1,-1.0,,,,2021-11-29 00:00:00,2021-11-30 00:00:00
hossana51763588,temnittewelde,1,0,1,1.0,4.537078712019138e-05,0.41847553849220276,6.596675395965576,2021-11-29 00:00:00,2021-11-30 00:00:00
0xchirho,0xchirho,1,1,2,0.0,0.46701544523239136,0.19379787147045135,6.506961822509766,2021-11-29 00:00:00,2021-11-30 00:00:00
cryptostarter11,terralunadaily,0,2,2,-1.0,,,,2021-11-29 00:00:00,2021-11-30 00:00:00
imnotmatt_eth,imnotmatt_eth,4,4,8,0.0,0.6441651185353597,0.19722207387288412,5.335686842600505,2021-11-14 00:00:00,2021-11-15 00:00:00
kleinbl00,kleinbl00,1,1,2,0.0,0.9114039540290833,0.20688451826572418,6.285184860229492,2021-11-14 00:00:00,2021-11-15 00:00:00
pilyice,pilyice,1,1,2,0.0,0.15857218205928802,0.22884060442447662,4.557896614074707,2021-11-14 00:00:00,2021-11-15 00:00:00
9modano,bigdaddy198086,1,0,1,1.0,0.9985159635543823,0.3108747601509094,5.9583868980407715,2021-11-14 00:00:00,2021-11-15 00:00:00
cryptotubylec,cryptotubylec,1,1,2,0.0,,,,2021-11-14 00:00:00,2021-11-15 00:00:00
scorchedrealm,scorchedrealm,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-11-14 00:00:00,2021-11-15 00:00:00
bboo_art,bboo_art,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-11-14 00:00:00,2021-11-15 00:00:00
shanelee266,shanelee266,1,1,2,0.0,0.09208495914936066,0.19087500870227814,5.208558559417725,2021-11-14 00:00:00,2021-11-15 00:00:00
treetyj,treetyj,1,1,2,0.0,0.15857218205928802,0.22884060442447662,4.557896614074707,2021-11-14 00:00:00,2021-11-15 00:00:00
chrisseesworld,chrisseesworld,1,1,2,0.0,0.8680359721183777,0.3747473657131195,5.736797332763672,2021-11-14 00:00:00,2021-11-15 00:00:00
katyalgeet,katyalgeet,1,1,2,0.0,0.6085430383682251,0.1740945428609848,5.712693214416504,2021-11-14 00:00:00,2021-11-15 00:00:00
drgnone_,drgnone_,1,1,2,0.0,0.7039781808853149,0.21325458586215973,9.482149124145508,2021-11-14 00:00:00,2021-11-15 00:00:00
esesliyy,secopd,0,2,2,-1.0,,,,2021-11-14 00:00:00,2021-11-15 00:00:00
kingviperius,kingviperius,1,1,2,0.0,0.15857218205928802,0.22884060442447662,4.557896614074707,2021-11-14 00:00:00,2021-11-15 00:00:00
graysonlauff,graysonlauff,1,1,2,0.0,0.8804023265838623,0.34921354055404663,7.081414222717285,2021-11-14 00:00:00,2021-11-15 00:00:00
lazoduke,lazoduke,9,9,18,0.0,0.615274515416887,0.13914895481947395,6.312404738532172,2021-11-14 00:00:00,2021-11-15 00:00:00
tyinlife,tyinlife,1,1,2,0.0,0.7892387509346008,0.4223652482032776,6.192885875701904,2021-11-14 00:00:00,2021-11-15 00:00:00
ansar_shahmir,ansar_shahmir,1,1,2,0.0,0.46973752975463867,0.21089385449886322,5.850127696990967,2021-11-14 00:00:00,2021-11-15 00:00:00
tradingjob1,tradingjob1,1,1,2,0.0,0.10991226136684418,0.19750483334064484,6.052590370178223,2021-11-14 00:00:00,2021-11-15 00:00:00
metrokatz,metrokatz,1,1,2,0.0,0.15857218205928802,0.22884060442447662,4.557896614074707,2021-11-14 00:00:00,2021-11-15 00:00:00
_thisvid,_thisvid,14,14,28,0.0,0.8577230530125755,0.2581680140325001,10.193132264273506,2021-11-14 00:00:00,2021-11-15 00:00:00
anderpart,anderpart,1,1,2,0.0,0.8261407613754272,0.27070507407188416,6.244946002960205,2021-11-14 00:00:00,2021-11-15 00:00:00
cuanterus100x,cuanterus100x,1,1,2,0.0,0.9990066885948181,0.368586003780365,5.998281002044678,2021-11-14 00:00:00,2021-11-15 00:00:00
sld411_l,sld411_l,1,1,2,0.0,0.9791306257247925,0.2910408675670624,6.342746257781982,2021-11-14 00:00:00,2021-11-15 00:00:00
zenobiwonglab,salehisahar5,1,0,1,1.0,0.17063948512077332,0.36222314834594727,7.458467960357666,2021-11-14 00:00:00,2021-11-15 00:00:00
meghislam6,meghislam6,2,2,4,0.0,0.6721819043159485,0.2153589427471161,4.584018349647522,2021-11-14 00:00:00,2021-11-15 00:00:00
ramorim96,ramorim96,1,1,2,0.0,0.15857218205928802,0.22884060442447662,4.557896614074707,2021-11-14 00:00:00,2021-11-15 00:00:00
lanlan_eth_btc,lanlan_eth_btc,1,1,2,0.0,0.8635382652282715,0.21511110663414001,5.2035956382751465,2021-11-14 00:00:00,2021-11-15 00:00:00
omar_valdesart,omar_valdesart,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-11-14 00:00:00,2021-11-15 00:00:00
grok_king,grok_king,1,1,2,0.0,0.6831966042518616,0.16477178037166595,6.274435043334961,2021-11-14 00:00:00,2021-11-15 00:00:00
szclairdelune,szclairdelune,1,1,2,0.0,0.2503301501274109,0.16368182003498077,6.196662425994873,2021-11-14 00:00:00,2021-11-15 00:00:00
shanelee266,de_italiano,0,1,1,-1.0,,,,2021-11-14 00:00:00,2021-11-15 00:00:00
arslanatilla73,arslanatilla73,2,2,4,0.0,0.9916802644729614,0.3125934600830078,5.846733570098877,2021-11-14 00:00:00,2021-11-15 00:00:00
cdlcpics_nft,cdlcpics_nft,6,6,12,0.0,0.6090837816397349,0.1999625712633133,7.611101865768433,2021-11-14 00:00:00,2021-11-15 00:00:00
azgaga,azgaga,1,1,2,0.0,0.9692732095718384,0.27237674593925476,6.6811933517456055,2021-11-14 00:00:00,2021-11-15 00:00:00
belayneshyehay4,belayneshyehay4,2,2,4,0.0,0.12494516725564608,0.3332456350326538,6.6885011196136475,2021-11-14 00:00:00,2021-11-15 00:00:00
gouda_zoser,gouda_zoser,1,1,2,0.0,0.9565262794494629,0.21659711003303528,7.13995361328125,2021-11-14 00:00:00,2021-11-15 00:00:00
rvnmktman1,degensmokers,0,1,1,-1.0,,,,2021-11-14 00:00:00,2021-11-15 00:00:00
mav_time,mav_time,1,1,2,0.0,0.15857218205928802,0.22884060442447662,4.557896614074707,2021-11-14 00:00:00,2021-11-15 00:00:00
niginmohan,niginmohan,1,1,2,0.0,0.5615878105163574,0.155173659324646,5.841363430023193,2021-11-14 00:00:00,2021-11-15 00:00:00
sixandlaura,sixandlaura,1,1,2,0.0,0.3944648802280426,0.1847406029701233,6.208603382110596,2021-11-14 00:00:00,2021-11-15 00:00:00
bigdaddy198086,bigdaddy198086,1,1,2,0.0,0.9985159635543823,0.3108747601509094,5.9583868980407715,2021-11-14 00:00:00,2021-11-15 00:00:00
rck300k,rck300k,1,1,2,0.0,0.9692732095718384,0.27237674593925476,6.6811933517456055,2021-11-14 00:00:00,2021-11-15 00:00:00
secopd,esesliyy,2,0,2,1.0,0.23816178739070892,0.25207483768463135,5.460515975952148,2021-11-14 00:00:00,2021-11-15 00:00:00
myopdontmatter,myopdontmatter,1,1,2,0.0,0.495150089263916,0.18947798013687134,6.859691619873047,2021-11-14 00:00:00,2021-11-15 00:00:00
ali_raza1012,ali_raza1012,1,1,2,0.0,0.7052937150001526,0.17537160217761993,4.037455081939697,2021-11-14 00:00:00,2021-11-15 00:00:00
bradnel225,bradnel225,1,1,2,0.0,0.5489649176597595,0.15573205053806305,6.790358543395996,2021-11-14 00:00:00,2021-11-15 00:00:00
paulwilsonimage,paulwilsonimage,1,1,2,0.0,0.3052976131439209,0.2027188241481781,9.055527687072754,2021-11-14 00:00:00,2021-11-15 00:00:00
benyami23133852,benyami23133852,1,1,2,0.0,0.9565262794494629,0.21659711003303528,7.13995361328125,2021-11-14 00:00:00,2021-11-15 00:00:00
salehisahar5,salehisahar5,1,1,2,0.0,0.17063948512077332,0.36222314834594727,7.458467960357666,2021-11-14 00:00:00,2021-11-15 00:00:00
mindzeye,mindzeye,1,1,2,0.0,0.4000000059604645,0.20000000298023224,12.311432838439941,2021-11-14 00:00:00,2021-11-15 00:00:00
yamstered,yamstered,2,2,4,0.0,0.4845995306968689,0.21930398046970367,6.184609889984131,2021-11-14 00:00:00,2021-11-15 00:00:00
cryptonewandold,cryptonewandold,1,1,2,0.0,0.7052937150001526,0.17537160217761993,4.037455081939697,2021-11-14 00:00:00,2021-11-15 00:00:00
np_wired,np_wired,2,2,4,0.0,0.653814360499382,0.2818908914923668,10.02878737449646,2021-11-14 00:00:00,2021-11-15 00:00:00
uzaigbe123,uzaigbe123,1,1,2,0.0,0.9565262794494629,0.21659711003303528,7.13995361328125,2021-11-14 00:00:00,2021-11-15 00:00:00
greenwud2,greenwud2,1,1,2,0.0,0.7052937150001526,0.17537160217761993,4.037455081939697,2021-11-14 00:00:00,2021-11-15 00:00:00
juxci_eth,juxci_eth,1,1,2,0.0,0.7411428093910217,0.19639171659946442,4.274022102355957,2021-11-14 00:00:00,2021-11-15 00:00:00
rvnmktman1,rvnmktman1,1,1,2,0.0,0.4485296607017517,0.1560118943452835,6.3568243980407715,2021-11-14 00:00:00,2021-11-15 00:00:00
weetrolls,weetrolls,1,1,2,0.0,0.7052937150001526,0.17537160217761993,4.037455081939697,2021-11-14 00:00:00,2021-11-15 00:00:00
omar_valdesart,cdlcpics_nft,2,0,2,1.0,0.41242457926273346,0.17176590859889984,9.308773756027222,2021-11-14 00:00:00,2021-11-15 00:00:00
crypto_carbon,crypto_carbon,1,1,2,0.0,0.9692732095718384,0.27237674593925476,6.6811933517456055,2021-11-14 00:00:00,2021-11-15 00:00:00
naimepakniyat,naimepakniyat,2,2,4,0.0,0.8121927976608276,0.26158054172992706,6.036779403686523,2021-11-14 00:00:00,2021-11-15 00:00:00
gus_constantine,gus_constantine,1,1,2,0.0,0.6984447836875916,0.2591012120246887,6.9944281578063965,2021-11-14 00:00:00,2021-11-15 00:00:00
kotscrypto,kotscrypto,1,1,2,0.0,0.15857218205928802,0.22884060442447662,4.557896614074707,2021-11-14 00:00:00,2021-11-15 00:00:00
cryptoko5,cryptoko5,1,1,2,0.0,0.15857218205928802,0.22884060442447662,4.557896614074707,2021-11-14 00:00:00,2021-11-15 00:00:00
justice4tigrai,justice4tigrai,1,1,2,0.0,0.0022498690523207188,0.29205992817878723,6.244216442108154,2021-11-14 00:00:00,2021-11-15 00:00:00
voldenkim,voldenkim,1,1,2,0.0,0.15857218205928802,0.22884060442447662,4.557896614074707,2021-11-14 00:00:00,2021-11-15 00:00:00
salehisahar5,zenobiwonglab,0,1,1,-1.0,,,,2021-11-14 00:00:00,2021-11-15 00:00:00
tijihail,tijihail,2,2,4,0.0,0.2498166859149933,0.2478175163269043,6.609042644500732,2021-11-14 00:00:00,2021-11-15 00:00:00
sd31633369,sd31633369,1,1,2,0.0,0.7052937150001526,0.17537160217761993,4.037455081939697,2021-11-14 00:00:00,2021-11-15 00:00:00
j_kdrummer,j_kdrummer,2,2,4,0.0,0.4229501634836197,0.19140388071537018,5.015906572341919,2021-11-14 00:00:00,2021-11-15 00:00:00
icilikthebtc,icilikthebtc,1,1,2,0.0,0.9474482536315918,0.28255417943000793,10.002853393554688,2021-11-14 00:00:00,2021-11-15 00:00:00
cryptostykz,cryptostykz,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-11-14 00:00:00,2021-11-15 00:00:00
de_italiano,shanelee266,1,0,1,1.0,0.09208495914936066,0.19087500870227814,5.208558559417725,2021-11-14 00:00:00,2021-11-15 00:00:00
z3rxes,z3rxes,1,1,2,0.0,0.15857218205928802,0.22884060442447662,4.557896614074707,2021-11-14 00:00:00,2021-11-15 00:00:00
_fomo_crypto,_fomo_crypto,1,1,2,0.0,0.7052937150001526,0.17537160217761993,4.037455081939697,2021-11-14 00:00:00,2021-11-15 00:00:00
cdlcpics_nft,omar_valdesart,0,2,2,-1.0,,,,2021-11-14 00:00:00,2021-11-15 00:00:00
dogedashmaxi,dogedashmaxi,5,5,10,0.0,0.40322483773343265,0.20039749145507812,6.53773307800293,2021-11-14 00:00:00,2021-11-15 00:00:00
bigdaddy198086,9modano,0,1,1,-1.0,,,,2021-11-14 00:00:00,2021-11-15 00:00:00
giorgio4gr,giorgio4gr,2,2,4,0.0,0.7812454700469971,0.23087789118289948,6.528566360473633,2021-11-14 00:00:00,2021-11-15 00:00:00
muskaan41309541,muskaan41309541,1,1,2,0.0,0.280722051858902,0.24883529543876648,8.322677612304688,2021-11-14 00:00:00,2021-11-15 00:00:00
doge_lit,doge_lit,1,1,2,0.0,0.99635910987854,0.39995133876800537,7.431168556213379,2021-11-14 00:00:00,2021-11-15 00:00:00
matmos1000,matmos1000,1,1,2,0.0,0.7052937150001526,0.17537160217761993,4.037455081939697,2021-11-14 00:00:00,2021-11-15 00:00:00
starl0rdx,starl0rdx,1,1,2,0.0,0.15857218205928802,0.22884060442447662,4.557896614074707,2021-11-14 00:00:00,2021-11-15 00:00:00
cryptostewe,cryptostewe,1,1,2,0.0,0.9692732095718384,0.27237674593925476,6.6811933517456055,2021-11-14 00:00:00,2021-11-15 00:00:00
eatoshinakamoto,eatoshinakamoto,1,1,2,0.0,,,,2021-11-14 00:00:00,2021-11-15 00:00:00
chevalierlb,chevalierlb,2,2,4,0.0,0.5236823409795761,0.2796757146716118,10.405287265777588,2021-11-14 00:00:00,2021-11-15 00:00:00
mbmezike,mbmezike,1,1,2,0.0,0.4701276123523712,0.09882652014493942,6.543716907501221,2021-11-14 00:00:00,2021-11-15 00:00:00
surr3aldystopia,surr3aldystopia,2,2,4,0.0,0.1744955907925032,0.30945728719234467,6.282968759536743,2021-11-14 00:00:00,2021-11-15 00:00:00
joshi80066761,joshi80066761,1,1,2,0.0,0.2498166859149933,0.2478175163269043,6.609042644500732,2021-11-14 00:00:00,2021-11-15 00:00:00
mindset_nft,mindset_nft,1,1,2,0.0,0.9994240403175354,0.30371686816215515,5.202332019805908,2021-11-14 00:00:00,2021-11-15 00:00:00
tomszafran,tomszafran,1,1,2,0.0,0.7790287137031555,0.14339351654052734,5.498086929321289,2021-11-14 00:00:00,2021-11-15 00:00:00
arqjoseangelgg,arqjoseangelgg,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-11-14 00:00:00,2021-11-15 00:00:00
esesliyy,esesliyy,5,5,10,0.0,0.43048523863156635,0.2569131354490916,7.305857022603353,2021-11-14 00:00:00,2021-11-15 00:00:00
marcop22096589,marcop22096589,1,1,2,0.0,0.9692732095718384,0.27237674593925476,6.6811933517456055,2021-11-14 00:00:00,2021-11-15 00:00:00
mrsnowy10,mrsnowy10,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-11-14 00:00:00,2021-11-15 00:00:00
chazdillonmedia,chazdillonmedia,1,1,2,0.0,0.2657000422477722,0.25282296538352966,8.706459045410156,2021-11-14 00:00:00,2021-11-15 00:00:00
ant62546171,ant62546171,1,1,2,0.0,,,,2021-11-14 00:00:00,2021-11-15 00:00:00
btcstackr,btcstackr,1,1,2,0.0,0.4065960645675659,0.22559376060962677,5.219766616821289,2021-11-14 00:00:00,2021-11-15 00:00:00
mcshandyct,mcshandyct,1,1,2,0.0,0.035162314772605896,0.3378663659095764,4.786856174468994,2021-11-14 00:00:00,2021-11-15 00:00:00
dean_debroux,dean_debroux,2,2,4,0.0,0.5076441690325737,0.28595663607120514,6.054642677307129,2021-11-14 00:00:00,2021-11-15 00:00:00
raj941510,raj941510,1,1,2,0.0,0.03751124441623688,0.30161693692207336,4.592880725860596,2021-11-14 00:00:00,2021-11-15 00:00:00
cryptogrease8,cryptogrease8,1,1,2,0.0,0.15857218205928802,0.22884060442447662,4.557896614074707,2021-11-14 00:00:00,2021-11-15 00:00:00
boluogunsakin,boluogunsakin,2,2,4,0.0,0.6892629265785217,0.14469070732593536,6.26677680015564,2021-11-14 00:00:00,2021-11-15 00:00:00
degensmokers,rvnmktman1,1,0,1,1.0,0.4485296607017517,0.1560118943452835,6.3568243980407715,2021-11-14 00:00:00,2021-11-15 00:00:00
wcoc_nft,wcoc_nft,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-11-14 00:00:00,2021-11-15 00:00:00
vaeter_netzwerk,vaeter_netzwerk,1,1,2,0.0,0.6480040550231934,0.12160930782556534,6.176727294921875,2021-11-14 00:00:00,2021-11-15 00:00:00
fierasfercrypto,fierasfercrypto,2,2,4,0.0,0.16748007939895615,0.2591702416539192,4.98623514175415,2021-11-14 00:00:00,2021-11-15 00:00:00
00jyp00,00jyp00,1,1,2,0.0,0.9699240922927856,0.3756290674209595,4.7051286697387695,2021-11-14 00:00:00,2021-11-15 00:00:00
daniel_eth,daniel_eth,1,1,2,0.0,0.7275024056434631,0.2266843318939209,6.8246259689331055,2021-11-14 00:00:00,2021-11-15 00:00:00
terrenceweinman,terrenceweinman,1,1,2,0.0,0.7052937150001526,0.17537160217761993,4.037455081939697,2021-11-14 00:00:00,2021-11-15 00:00:00
haruyoji2,haruyoji2,1,1,2,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
jocgumi,jocgumi,1,1,2,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
monadesdee,sek8z1,2,0,2,1.0,0.6641687154769897,0.15644573792815208,9.043424129486084,2021-12-26 00:00:00,2021-12-27 00:00:00
sermun62,sermun62,1,1,2,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
tanicityx,tanicityx,1,1,2,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
vanlinh50558353,vanlinh50558353,1,1,2,0.0,0.7622066736221313,0.19913893938064575,4.351046562194824,2021-12-26 00:00:00,2021-12-27 00:00:00
1cowboyy,1cowboyy,1,1,2,0.0,0.5074626803398132,0.014925372786819935,11.507938385009766,2021-12-26 00:00:00,2021-12-27 00:00:00
goktantaskin,goktantaskin,1,1,2,0.0,0.9983054995536804,0.4429507553577423,8.23231315612793,2021-12-26 00:00:00,2021-12-27 00:00:00
hyphy_akm,hyphy_akm,1,1,2,0.0,0.6111775636672974,0.11195102334022522,8.977478981018066,2021-12-26 00:00:00,2021-12-27 00:00:00
jeremypicard5,jeremypicard5,1,1,2,0.0,0.0011872082250192761,0.3762066066265106,9.105552673339844,2021-12-26 00:00:00,2021-12-27 00:00:00
xdreamcoding,jfsaine,0,5,5,-1.0,,,,2021-12-26 00:00:00,2021-12-27 00:00:00
jujulndaa,jujulndaa,1,1,2,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
sinayy___,sinayy___,1,1,2,0.0,0.6111775636672974,0.11195102334022522,8.977478981018066,2021-12-26 00:00:00,2021-12-27 00:00:00
yuklidean,yuklidean,1,1,2,0.0,0.0001471164432587102,0.4080039858818054,9.017742156982422,2021-12-26 00:00:00,2021-12-27 00:00:00
bigwiniwant,bigwiniwant,1,1,2,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
smartterrylee,crypto_potato,0,1,1,-1.0,,,,2021-12-26 00:00:00,2021-12-27 00:00:00
gloominsunday,gloominsunday,1,1,2,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
ryuniques,ryuniques,1,1,2,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
tuhtuh22,tuhtuh22,1,1,2,0.0,0.7747992873191833,0.2855430841445923,9.55587100982666,2021-12-26 00:00:00,2021-12-27 00:00:00
_bitcoin_pirate,333tezclub,1,0,1,1.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-12-26 00:00:00,2021-12-27 00:00:00
bononcityx,bononcityx,1,1,2,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
chaengielaurent,chaengielaurent,1,1,2,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
memes40558324,memes40558324,1,1,2,0.0,0.6111775636672974,0.11195102334022522,8.977478981018066,2021-12-26 00:00:00,2021-12-27 00:00:00
mmm96354114,mmm96354114,1,1,2,0.0,,,,2021-12-26 00:00:00,2021-12-27 00:00:00
ony_ur,ony_ur,1,1,2,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
jfsaine,xdreamcoding,5,0,5,1.0,0.4096878618001938,0.15742915570735933,5.446485900878907,2021-12-26 00:00:00,2021-12-27 00:00:00
yanda62449679,yanda62449679,2,2,4,0.0,0.9286361336708069,0.3379795104265213,5.795669317245483,2021-12-26 00:00:00,2021-12-27 00:00:00
ameeeethystluck,ameeeethystluck,1,1,2,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
araguatamanaco,araguatamanaco,1,1,2,0.0,0.32362282276153564,0.1366666555404663,6.3060383796691895,2021-12-26 00:00:00,2021-12-27 00:00:00
cyrptokhaleesi,cyrptokhaleesi,1,1,2,0.0,0.9063317179679871,0.290010929107666,10.80037784576416,2021-12-26 00:00:00,2021-12-27 00:00:00
ethguzzler,ethguzzler,1,1,2,0.0,0.003245370229706168,0.3138434588909149,5.68533992767334,2021-12-26 00:00:00,2021-12-27 00:00:00
jeannn_28,jeannn_28,1,1,2,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
amslebrun,lbripsncrypt,0,1,1,-1.0,,,,2021-12-26 00:00:00,2021-12-27 00:00:00
nhendrikn,nhendrikn,1,1,2,0.0,0.00645048450678587,0.3006042242050171,7.7979865074157715,2021-12-26 00:00:00,2021-12-27 00:00:00
tcurl68,tcurl68,1,1,2,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
udhien81,udhien81,1,1,2,0.0,0.9201213121414185,0.33036819100379944,5.334906101226807,2021-12-26 00:00:00,2021-12-27 00:00:00
13_yolagempita,13_yolagempita,1,1,2,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
coin_viper,coin_viper,3,3,6,0.0,0.7670503457387289,0.29559795558452606,7.994593779246013,2021-12-26 00:00:00,2021-12-27 00:00:00
condetberkarya,condetberkarya,1,1,2,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
jinmei29488812,jinmei29488812,1,1,2,0.0,0.7451419830322266,0.2631320655345917,5.1381354331970215,2021-12-26 00:00:00,2021-12-27 00:00:00
lvckybigwins,lvckybigwins,1,1,2,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
pgnakunnyawangi,pgnakunnyawangi,1,1,2,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
playbitcz,playbitcz,1,1,2,0.0,0.5074626803398132,0.014925372786819935,11.507938385009766,2021-12-26 00:00:00,2021-12-27 00:00:00
