date,a,cluster_strength,Close
2021-11-05,0.7310585786300049,0.6666666666666666,6.199999916134402e-05
2021-11-05,0.7310585786300049,0.6666666666666666,6.199999916134402e-05
2021-11-05,0.7310585786300049,0.6666666666666666,6.199999916134402e-05
2021-11-05,0.7310585786300049,0.6666666666666666,6.199999916134402e-05
2021-11-06,0.5498339973124778,0.6666666666666666,5.900000178371556e-05
2021-11-06,0.5498339973124778,0.6666666666666666,5.900000178371556e-05
2021-11-07,0.5498339973124778,0.9565217391304348,5.700000110664405e-05
2021-11-07,0.5498339973124778,0.9565217391304348,5.700000110664405e-05
2021-11-07,0.5498339973124778,0.9565217391304348,5.700000110664405e-05
2021-11-07,0.5498339973124778,0.9565217391304348,5.700000110664405e-05
2021-11-08,0.5498339973124778,0.5,5.500000042957254e-05
2021-11-08,0.5498339973124778,0.5,5.500000042957254e-05
2021-11-08,0.5498339973124778,0.5,5.500000042957254e-05
2021-11-08,0.5498339973124778,0.5,5.500000042957254e-05
2021-11-08,0.5498339973124778,0.5,5.500000042957254e-05
2021-11-08,0.5498339973124778,0.5,5.500000042957254e-05
2021-11-08,0.5498339973124778,0.5,5.500000042957254e-05
2021-11-08,0.31002551887238755,0.5,5.500000042957254e-05
2021-11-08,0.5498339973124778,0.5,5.500000042957254e-05
2021-11-08,0.5498339973124778,0.5,5.500000042957254e-05
2021-11-09,0.401312339887548,0.75,5.500000042957254e-05
2021-11-09,0.6456563062257954,0.75,5.500000042957254e-05
2021-11-09,0.6456563062257954,0.75,5.500000042957254e-05
2021-11-09,0.6456563062257954,0.75,5.500000042957254e-05
2021-11-09,0.6456563062257954,0.75,5.500000042957254e-05
2021-11-09,0.6456563062257954,0.75,5.500000042957254e-05
2021-11-09,0.6456563062257954,0.75,5.500000042957254e-05
2021-11-09,0.6456563062257954,0.75,5.500000042957254e-05
2021-11-10,0.5498339973124778,0.5,4.999999873689376e-05
2021-11-10,0.5498339973124778,0.5,4.999999873689376e-05
2021-11-10,0.5498339973124778,0.5,4.999999873689376e-05
2021-11-10,0.5498339973124778,0.5,4.999999873689376e-05
2021-11-11,0.7310585786300049,0.8888888888888888,5.700000110664405e-05
2021-11-11,0.7310585786300049,0.8888888888888888,5.700000110664405e-05
2021-11-11,0.7310585786300049,0.8888888888888888,5.700000110664405e-05
2021-11-12,0.5498339973124778,0.6666666666666666,5.199999941396527e-05
2021-11-12,0.31002551887238755,0.6666666666666666,5.199999941396527e-05
2021-11-12,0.5498339973124778,0.6666666666666666,5.199999941396527e-05
2021-11-12,0.5498339973124778,0.6666666666666666,5.199999941396527e-05
2021-11-12,0.5498339973124778,0.6666666666666666,5.199999941396527e-05
2021-11-13,0.6456563062257954,0.6666666666666666,5.199999941396527e-05
2021-11-13,0.6456563062257954,0.6666666666666666,5.199999941396527e-05
2021-11-14,0.7310585786300049,0.9166666666666666,5.299999975250103e-05
2021-11-14,0.5,0.9166666666666666,5.299999975250103e-05
2021-11-14,0.7310585786300049,0.9166666666666666,5.299999975250103e-05
2021-11-14,0.7310585786300049,0.9166666666666666,5.299999975250103e-05
2021-11-14,0.7310585786300049,0.9166666666666666,5.299999975250103e-05
2021-11-20,0.31002551887238755,1.0,4.8000001697801054e-05
2021-11-20,0.5498339973124778,1.0,4.8000001697801054e-05
2021-11-20,0.5498339973124778,1.0,4.8000001697801054e-05
2021-11-20,0.5498339973124778,1.0,4.8000001697801054e-05
2021-11-21,0.5498339973124778,0.5,4.400000034365803e-05
2021-11-21,0.5498339973124778,0.5,4.400000034365803e-05
2021-11-21,0.5498339973124778,0.5,4.400000034365803e-05
2021-11-22,0.5498339973124778,0.6666666666666666,4.3000000005122274e-05
2021-11-22,0.5498339973124778,0.6666666666666666,4.3000000005122274e-05
2021-11-22,0.31002551887238755,0.6666666666666666,4.3000000005122274e-05
