date,a,cluster_strength,Close
2021-11-05,0.5498339973124778,0.9,236.47433471679688
2021-11-05,0.5498339973124778,0.9,236.47433471679688
2021-11-05,0.5498339973124778,0.9,236.47433471679688
2021-11-05,0.5498339973124778,0.9,236.47433471679688
2021-11-05,0.5498339973124778,0.9,236.47433471679688
2021-11-06,0.598687660112452,0.8888888888888888,258.934326171875
2021-11-06,0.598687660112452,0.8888888888888888,258.934326171875
2021-11-06,0.598687660112452,0.8888888888888888,258.934326171875
2021-11-07,0.5498339973124778,0.9,249.823486328125
2021-11-07,0.5498339973124778,0.9,249.823486328125
2021-11-08,0.5498339973124778,0.6666666666666666,248.46717834472656
2021-11-08,0.5498339973124778,0.6666666666666666,248.46717834472656
2021-11-08,0.31002551887238755,0.6666666666666666,248.46717834472656
2021-11-08,0.5498339973124778,0.6666666666666666,248.46717834472656
2021-11-08,0.5498339973124778,0.6666666666666666,248.46717834472656
2021-11-08,0.5498339973124778,0.6666666666666666,248.46717834472656
2021-11-08,0.5498339973124778,0.6666666666666666,248.46717834472656
2021-11-08,0.5498339973124778,0.6666666666666666,248.46717834472656
2021-11-08,0.5498339973124778,0.6666666666666666,248.46717834472656
2021-11-08,0.5498339973124778,0.6666666666666666,248.46717834472656
2021-11-09,0.5498339973124778,0.5,239.213134765625
2021-11-09,0.5498339973124778,0.5,239.213134765625
2021-11-09,0.5498339973124778,0.5,239.213134765625
2021-11-09,0.5498339973124778,0.5,239.213134765625
2021-11-09,0.5498339973124778,0.5,239.213134765625
2021-11-09,0.5498339973124778,0.5,239.213134765625
2021-11-09,0.5498339973124778,0.5,239.213134765625
2021-11-09,0.5498339973124778,0.5,239.213134765625
2021-11-10,0.5498339973124778,0.75,233.77952575683597
2021-11-10,0.5498339973124778,0.75,233.77952575683597
2021-11-10,0.5498339973124778,0.75,233.77952575683597
2021-11-10,0.5498339973124778,0.75,233.77952575683597
2021-11-11,0.7310585786300049,0.8571428571428571,234.24075317382807
2021-11-11,0.7310585786300049,0.8571428571428571,234.24075317382807
2021-11-12,0.5498339973124778,0.6666666666666666,228.5020904541016
2021-11-12,0.5498339973124778,0.6666666666666666,228.5020904541016
2021-11-12,0.5498339973124778,0.6666666666666666,228.5020904541016
2021-11-12,0.31002551887238755,0.6666666666666666,228.5020904541016
2021-11-12,0.5498339973124778,0.6666666666666666,228.5020904541016
2021-11-12,0.5498339973124778,0.6666666666666666,228.5020904541016
2021-11-13,0.7310585786300049,0.75,241.8250274658203
2021-11-13,0.7310585786300049,0.75,241.8250274658203
2021-11-13,0.7310585786300049,0.75,241.8250274658203
2021-11-14,0.5498339973124778,0.9523809523809523,238.42552185058597
2021-11-14,0.5498339973124778,0.9523809523809523,238.42552185058597
2021-11-15,0.5498339973124778,1.0,237.55360412597656
2021-11-15,0.5498339973124778,1.0,237.55360412597656
2021-11-15,0.5498339973124778,1.0,237.55360412597656
2021-11-16,0.5498339973124778,1.0,219.2390289306641
2021-11-16,0.5498339973124778,1.0,219.2390289306641
2021-11-16,0.5498339973124778,1.0,219.2390289306641
2021-11-16,0.5498339973124778,1.0,219.2390289306641
2021-11-16,0.5498339973124778,1.0,219.2390289306641
2021-11-16,0.5498339973124778,1.0,219.2390289306641
2021-11-16,0.5498339973124778,1.0,219.2390289306641
2021-11-16,0.5498339973124778,1.0,219.2390289306641
2021-11-16,0.5498339973124778,1.0,219.2390289306641
2021-11-16,0.5498339973124778,1.0,219.2390289306641
2021-11-16,0.5498339973124778,1.0,219.2390289306641
2021-11-16,0.5498339973124778,1.0,219.2390289306641
2021-11-17,0.5498339973124778,1.0,218.7152404785156
2021-11-17,0.5498339973124778,1.0,218.7152404785156
2021-11-17,0.31002551887238755,1.0,218.7152404785156
2021-11-17,0.5498339973124778,1.0,218.7152404785156
2021-11-20,0.7310585786300049,1.0,218.0152740478516
2021-11-20,0.7310585786300049,1.0,218.0152740478516
2021-11-20,0.7310585786300049,1.0,218.0152740478516
2021-11-20,0.7310585786300049,1.0,218.0152740478516
2021-11-21,0.7310585786300049,0.6666666666666666,231.2826232910156
2021-11-22,0.5498339973124778,0.6666666666666666,215.73727416992188
2021-11-22,0.5498339973124778,0.6666666666666666,215.73727416992188
2021-11-22,0.31002551887238755,0.6666666666666666,215.73727416992188
2021-11-22,0.5498339973124778,0.6666666666666666,215.73727416992188
2021-11-22,0.5498339973124778,0.6666666666666666,215.73727416992188
2021-11-22,0.5498339973124778,0.6666666666666666,215.73727416992188
2021-11-22,0.5498339973124778,0.6666666666666666,215.73727416992188
2021-11-22,0.31002551887238755,0.6666666666666666,215.73727416992188
2021-11-23,0.7310585786300049,0.6666666666666666,221.8368988037109
2021-11-23,0.7310585786300049,0.6666666666666666,221.8368988037109
2021-11-23,0.7310585786300049,0.6666666666666666,221.8368988037109
2021-11-23,0.7310585786300049,0.6666666666666666,221.8368988037109
2021-11-23,0.5,0.6666666666666666,221.8368988037109
2021-11-23,0.7310585786300049,0.6666666666666666,221.8368988037109
2021-11-23,0.7310585786300049,0.6666666666666666,221.8368988037109
2021-11-23,0.7310585786300049,0.6666666666666666,221.8368988037109
2021-11-23,0.7310585786300049,0.6666666666666666,221.8368988037109
2021-11-24,0.5498339973124778,0.5,214.92153930664065
2021-11-25,0.31002551887238755,0.6666666666666666,206.25299072265625
2021-11-25,0.5498339973124778,0.6666666666666666,206.25299072265625
2021-11-25,0.5498339973124778,0.6666666666666666,206.25299072265625
2021-11-25,0.5498339973124778,0.6666666666666666,206.25299072265625
2021-11-25,0.31002551887238755,0.6666666666666666,206.25299072265625
2021-11-25,0.5498339973124778,0.6666666666666666,206.25299072265625
2021-11-25,0.5498339973124778,0.6666666666666666,206.25299072265625
