date,a,cluster_strength,Close
2021-11-05,0.7310585786300049,0.6666666666666666,32.917903900146484
2021-11-05,0.7310585786300049,0.6666666666666666,32.917903900146484
2021-11-06,0.5498339973124778,0.5,32.083438873291016
2021-11-06,0.5498339973124778,0.5,32.083438873291016
2021-11-07,0.7310585786300049,0.75,32.34956359863281
2021-11-07,0.7310585786300049,0.75,32.34956359863281
2021-11-08,0.7310585786300049,0.5,34.47759246826172
2021-11-08,0.7310585786300049,0.5,34.47759246826172
2021-11-08,0.7310585786300049,0.5,34.47759246826172
2021-11-08,0.7310585786300049,0.5,34.47759246826172
2021-11-08,0.7310585786300049,0.5,34.47759246826172
2021-11-08,0.7310585786300049,0.5,34.47759246826172
2021-11-08,0.7310585786300049,0.5,34.47759246826172
2021-11-09,0.5498339973124778,0.5,33.85927200317383
2021-11-09,0.5498339973124778,0.5,33.85927200317383
2021-11-09,0.5498339973124778,0.5,33.85927200317383
2021-11-09,0.5498339973124778,0.5,33.85927200317383
2021-11-10,0.7310585786300049,0.75,34.34270477294922
2021-11-10,0.7310585786300049,0.75,34.34270477294922
2021-11-10,0.7310585786300049,0.75,34.34270477294922
2021-11-10,0.7310585786300049,0.75,34.34270477294922
2021-11-10,0.7310585786300049,0.75,34.34270477294922
2021-11-10,0.7310585786300049,0.75,34.34270477294922
2021-11-11,0.7310585786300049,0.5,34.8371696472168
2021-11-11,0.7310585786300049,0.5,34.8371696472168
2021-11-11,0.7310585786300049,0.5,34.8371696472168
2021-11-11,0.7310585786300049,0.5,34.8371696472168
2021-11-12,0.31002551887238755,0.6,34.26552200317383
2021-11-12,0.5498339973124778,0.6,34.26552200317383
2021-11-13,0.5498339973124778,0.5,34.0648307800293
2021-11-13,0.5498339973124778,0.5,34.0648307800293
2021-11-13,0.5498339973124778,0.5,34.0648307800293
2021-11-13,0.5498339973124778,0.5,34.0648307800293
2021-11-13,0.5498339973124778,0.5,34.0648307800293
2021-11-14,0.5498339973124778,0.9615384615384616,33.77658462524414
2021-11-14,0.5498339973124778,0.9615384615384616,33.77658462524414
2021-11-14,0.5498339973124778,0.9615384615384616,33.77658462524414
2021-11-16,0.5498339973124778,1.0,29.225008010864254
2021-11-16,0.5498339973124778,1.0,29.225008010864254
2021-11-16,0.5498339973124778,1.0,29.225008010864254
2021-11-16,0.5498339973124778,1.0,29.225008010864254
2021-11-16,0.5498339973124778,1.0,29.225008010864254
2021-11-16,0.5498339973124778,1.0,29.225008010864254
2021-11-16,0.5498339973124778,1.0,29.225008010864254
2021-11-16,0.5498339973124778,1.0,29.225008010864254
2021-11-16,0.5498339973124778,1.0,29.225008010864254
2021-11-21,0.7310585786300049,0.6666666666666666,29.03616142272949
2021-11-22,0.5498339973124778,0.6666666666666666,26.75899124145508
2021-11-22,0.5498339973124778,0.6666666666666666,26.75899124145508
2021-11-22,0.5498339973124778,0.6666666666666666,26.75899124145508
2021-11-22,0.5498339973124778,0.6666666666666666,26.75899124145508
2021-11-22,0.5498339973124778,0.6666666666666666,26.75899124145508
2021-11-24,0.5498339973124778,1.0,26.259172439575195
2021-11-24,0.5498339973124778,1.0,26.259172439575195
