date,src,dst,cluster_src,mes_sent,mes_received,mes_total,contr_index,sentiment_avg,emoti_avg,compl_avg,neighbours,cluster_dst,cluster_equal,neighbours_!cluster,neighbours_cluster
2021-11-07,btc_jacksparrow,teaching_crypto,C7,0,3,3,-1.0,,,,21,C2,False,10,11
2021-12-12,ankit_patwa16,sailorsmoon,C2,1,0,1,1.0,,,,1,C2,True,0,1
2021-10-31,ali57136739,rezzak8585,C7,0,1,1,-1.0,,,,5,C7,True,0,5
2021-12-12,tatianita75020,dezaxe,C7,3,0,3,1.0,0.6884438594182333,0.178932656844457,9.064178466796877,50,C7,True,1,49
2021-12-12,musiclsw,[twitter_query=sol],C7,2,2,4,0.0,0.4681583493947983,0.2431385517120361,6.9112770557403564,3,C7,True,0,3
2021-12-26,luciarecalde02,m_torrell,C3,2,0,2,1.0,0.7103365659713745,0.2112545445561409,8.7005295753479,4,C9,False,2,2
2021-12-21,leoluna718ny,dogecoinpoet,C7,1,0,1,1.0,0.956787407398224,0.2876646816730499,4.400040626525879,3,C7,True,0,3
2021-12-05,qanda7272,mexc_global,C7,1,0,1,1.0,0.6553332209587097,0.152227833867073,5.808291912078857,4,C7,True,0,4
2021-11-11,realdivineape,shibplz_matthew,C5,1,0,1,1.0,0.5513418316841125,0.1231440529227256,6.633909702301025,4,C0,False,2,2
2021-12-05,ockavelli1,moneymadi,C8,1,1,2,0.0,0.5679531097412109,0.2018994390964508,3.792200088500977,1,C8,True,0,1
2021-10-31,sirkeciistanbul,asimkevser1,C7,1,0,1,1.0,0.8923822641372681,0.1634806841611862,5.6269402503967285,4,C2,False,2,2
2021-10-31,alomoses3,[twitter_query=sol],C7,1,1,2,0.0,0.90305495262146,0.2233305871486663,5.8356804847717285,15,C7,True,2,13
2021-12-12,cryptobri_,maupunyaanak5,C7,0,1,1,-1.0,,,,342,C7,True,0,342
2021-11-29,[twitter_query=sol],yyolcu001,C7,1,1,2,0.0,,,,7750,C7,True,452,7298
2021-11-07,boslukariyorgs,the_islek,C3,0,1,1,-1.0,,,,4,C9,False,2,2
2021-11-29,shamsi1188,aja71700,C7,0,1,1,-1.0,,,,4,C7,True,0,4
2021-11-07,erycakir19,cmedallist,C2,0,1,1,-1.0,,,,6,C2,True,2,4
2021-11-28,1990bahadin,coinmarketcal,C7,1,0,1,1.0,0.9828802943229676,0.2969213426113128,4.806378364562988,1,C7,True,0,1
2021-11-07,shibbpp,shibainu4114,C7,0,2,2,-1.0,,,,138,C7,True,5,133
2021-12-05,ledonj51,sydney_screams,C8,1,0,1,1.0,0.9365602135658264,0.2732109725475311,5.207097053527832,4,C0,False,2,2
2021-12-20,name740638,ashwsbreal,C7,1,0,1,1.0,0.4872857928276062,0.4190815091133117,5.956729888916016,1,C7,True,0,1
2021-10-31,goat_solnft,ivanguz05051474,C7,0,1,1,-1.0,,,,7,C7,True,2,5
2021-11-07,sza,iamluv_eth,C6,0,1,1,-1.0,,,,1,C6,True,0,1
2021-11-28,daddylongleg59,marshag60471591,C7,1,0,1,1.0,0.3115710616111755,0.2392121255397796,5.644340515136719,7,C7,True,0,7
2021-11-07,grupbokeptele2,tantealiya,C0,1,0,1,1.0,,,,15,C0,True,0,15
2021-11-07,abdoel_azis_,ejykeija,C0,0,1,1,-1.0,,,,4,C5,False,2,2
2021-12-12,ivan82486390,saitamasavage,C7,1,0,1,1.0,0.5412843823432922,0.082568809390068,12.81304168701172,5,C7,True,0,5
2021-12-26,biggreen,thomas201818,C6,0,1,1,-1.0,,,,1,C6,True,0,1
2021-11-07,candice29181941,curvynaturegirl,C6,0,1,1,-1.0,,,,6,C6,True,0,6
2021-10-31,inusaitama,odenefarious,C7,0,1,1,-1.0,,,,194,C7,True,2,192
2021-11-07,romyo_net,mnpronet,C7,1,0,1,1.0,,,,4,C7,True,2,2
2021-12-20,jfqf6bpqndocnkn,cryptofxking,C7,1,0,1,1.0,,,,2,C7,True,0,2
2021-12-05,worldwidevvs,fili30743155,C7,0,1,1,-1.0,,,,3,C7,True,0,3
2021-12-05,akbarth3great,ztsecure,C7,0,2,2,-1.0,,,,32,C7,True,0,32
2021-12-12,[twitter_query=sol],emranho93949280,C7,1,1,2,0.0,,,,7750,C7,True,452,7298
2021-12-05,derejegerefa,mel_ta52,C6,0,1,1,-1.0,,,,2,C2,False,1,1
2021-12-21,shibaneo_crypto,vivian_20100,C7,0,1,1,-1.0,,,,4,C7,True,0,4
2021-11-29,ekpo_trust,lewisjah01,C0,1,1,2,0.0,0.1235735565423965,0.175913006067276,5.746748924255371,8,C5,False,4,4
2021-11-29,andresrolon86,bellenzier_gill,C9,0,1,1,-1.0,,,,2,C9,True,0,2
2021-11-07,holikpc,nearmesaber,C3,0,1,1,-1.0,,,,1,C3,True,0,1
2021-11-14,[twitter_query=sol],coliveira1997,C7,2,2,4,0.0,,,,7750,C7,True,452,7298
2021-12-26,akinpade_taiwo,ebunoluwa736,C7,1,0,1,1.0,0.9323968291282654,0.3293275535106659,6.365616321563721,8,C7,True,2,6
2021-12-12,edgarboehm3,sergeant_shib,C7,1,0,1,1.0,0.5014753341674805,0.1597691476345062,4.739490509033203,25,C7,True,1,24
2021-12-05,crypto__diva,gilavianne5,C7,0,1,1,-1.0,,,,16,C7,True,0,16
2021-11-29,ninditabigwin,rektrepublicc,C7,1,0,1,1.0,0.9018679857254028,0.2540671825408935,4.836538791656494,4,C7,True,0,4
2021-10-31,longnecksniper,ediyotee,C2,0,2,2,-1.0,,,,2,C7,False,1,1
2021-11-07,calin_star1,diario24horas,C9,1,0,1,1.0,0.1273637562990188,0.1710310280323028,9.114126205444336,1,C9,True,0,1
2021-12-05,whalemetaverse,saber_ahmadi_az,C7,0,1,1,-1.0,,,,202,C7,True,10,192
2021-11-07,marcosm_tula,watcherguru,C7,1,0,1,1.0,0.2929016053676605,0.1392986625432968,5.937160968780518,12,C7,True,0,12
2021-12-20,emel_z_a,tayfunaltuntash,C2,1,0,1,1.0,,,,4,C2,True,2,2
2021-12-26,garycla16787498,hamany_a,C7,0,2,2,-1.0,,,,4,C7,True,0,4
2021-12-26,serkanarikan06,rono_crypto,C7,0,1,1,-1.0,,,,206,C7,True,4,202
2021-11-28,bitflyer,9fs5cl8f21fawbp,C7,0,2,2,-1.0,,,,42,C2,False,20,22
2021-10-31,realakamaruinu,tanayyyyaaa,C7,0,1,1,-1.0,,,,509,C7,True,1,508
2021-11-29,emmestheinfinte,fantasicthree,C7,1,0,1,1.0,0.0101512689143419,0.2350243628025055,4.896621227264404,80,C7,True,8,72
2021-12-12,coppollamaria,voguemexico,C9,1,0,1,1.0,0.1770193725824356,0.1637436151504516,7.751928329467773,4,C9,True,2,2
2021-12-21,syakilagalau,rickbakas,C7,1,0,1,1.0,0.6456560492515564,0.148896038532257,6.264550685882568,8,C7,True,0,8
2021-12-19,jinxuan42602191,chris91195137,C7,1,0,1,1.0,0.6634282469749451,0.3268564939498901,8.404422760009766,4,C7,True,0,4
2021-12-08,parchedmint,daktyl_,C6,0,1,1,-1.0,,,,2,C6,True,1,1
2021-11-29,ashwsbreal,symbol593,C7,0,1,1,-1.0,,,,295,C7,True,0,295
2021-11-28,nifo400,15socl,C4,1,0,1,1.0,0.5074626803398132,0.0149253727868199,11.507938385009766,8,C6,False,4,4
2021-12-12,cryptoobeast,homanchan4,C7,0,1,1,-1.0,,,,301,C7,True,2,299
2021-12-12,abdullah42ak,[twitter_query=sol],C7,1,1,2,0.0,0.5098056793212891,0.211546704173088,4.436402320861816,4,C7,True,0,4
2021-11-07,sa53951375,watcherguru,C7,1,0,1,1.0,0.0791111439466476,0.3920206427574157,4.976063251495361,1,C7,True,0,1
2021-12-21,ertakuskumsal,drbetulsayan,C0,1,0,1,1.0,0.775422215461731,0.2283719033002853,9.047255516052246,2,C0,True,0,2
2021-12-12,[twitter_query=sol],sandubloc,C7,1,1,2,0.0,,,,7750,C7,True,452,7298
2021-11-29,ekachil45,[twitter_query=sol],C7,2,2,4,0.0,0.8063410818576813,0.2220502346754074,5.4279944896698,14,C7,True,6,8
2021-11-28,nfaliens,tfallihee3159,C7,0,1,1,-1.0,,,,95,C7,True,1,94
2021-11-07,mdwiprnm,ervnsnrwndrmwn,C0,0,2,2,-1.0,,,,4,C7,False,2,2
2021-12-20,nrnm2021,tron__block,C7,1,0,1,1.0,0.2093531042337417,0.2272675633430481,5.719752788543701,5,C7,True,2,3
2021-11-07,muhammedrabbani,cryptotroia,C7,1,0,1,1.0,,,,4,C2,False,2,2
2021-11-28,newliisting,baris_oz86,C7,0,1,1,-1.0,,,,3,C7,True,0,3
2021-12-21,pecheuxflorian2,hathornetwork,C7,1,0,1,1.0,0.0449467934668064,0.2098806351423263,6.661254405975342,2,C7,True,0,2
2021-11-29,beehoo222,epda311,C9,1,0,1,1.0,0.6456560492515564,0.148896038532257,6.264550685882568,1,C9,True,0,1
2021-12-26,cryptobabaji009,edycabas,C6,1,0,1,1.0,0.7807998657226562,0.2779247760772705,5.881046772003174,1,C6,True,0,1
2021-11-29,bombrobert,khourdebaigt,C7,0,1,1,-1.0,,,,127,C7,True,2,125
2021-12-26,merry__pt,erikajiburi,C7,0,1,1,-1.0,,,,24,C2,False,12,12
2021-11-14,priorarity1,bullishbabe,C7,1,0,1,1.0,0.6026200652122498,0.2052401751279831,12.07066822052002,1,C7,True,0,1
2021-12-26,itsjoshtiedrich,[twitter_query=sol],C7,1,1,2,0.0,0.531511664390564,0.1773770600557327,7.514916896820068,2,C7,True,0,2
2021-12-05,ikearizona2,dhyma16,C9,0,1,1,-1.0,,,,1,C9,True,0,1
2021-12-05,botborgs,chillaxbtc,C7,0,1,1,-1.0,,,,29,C7,True,0,29
2021-11-07,georginaflesia,cmatias_l,C0,1,0,1,1.0,0.0089956438168883,0.3165071606636047,9.410725593566896,7,C6,False,2,5
2021-12-05,morales_eth,theianmerrill,C2,0,1,1,-1.0,,,,189,C2,True,76,113
2021-11-14,babanla38,anafiabdulqudus,C0,0,1,1,-1.0,,,,8,C0,True,4,4
2021-11-29,panluvme,bezoge,C7,1,0,1,1.0,0.9746688604354858,0.2660022675991058,4.591031551361084,20,C7,True,0,20
2021-11-07,shibalnunews,blacksw51342255,C7,0,1,1,-1.0,,,,149,C7,True,9,140
2021-12-12,ruyaankara06,mit78970075,C7,0,1,1,-1.0,,,,5,C7,True,0,5
2021-12-20,speedster0707,cryptoacebtc,C2,1,0,1,1.0,,,,4,C2,True,2,2
2021-10-31,crypton4r,emeryyork2,C2,1,0,1,1.0,,,,2,C2,True,0,2
2021-10-31,imperiusrex5,iggy_igggy,C7,1,0,1,1.0,0.0379893332719802,0.2436763793230056,5.278708457946777,4,C7,True,1,3
2021-12-20,balyalisemra,skywalkerist,C7,1,0,1,1.0,0.7542441487312317,0.5079483389854431,9.250308990478516,12,C7,True,2,10
2021-12-26,gloriaebere,peterchinemere3,C0,1,0,1,1.0,0.4165152013301849,0.1494017392396927,7.704317092895508,4,C0,True,2,2
2021-11-28,cryptosam00,ayhan877,C7,0,1,1,-1.0,,,,66,C7,True,0,66
2021-12-12,jepryes,carsonyur,C7,1,0,1,1.0,0.8521013855934143,0.157807856798172,5.696066379547119,2,C7,True,0,2
2021-12-21,[twitter_query=sol],ekiszy,C7,3,3,6,0.0,,,,7750,C7,True,452,7298
2021-12-05,jay_nfts,kinggaisericc,C7,0,1,1,-1.0,,,,77,C7,True,2,75
2021-12-21,wherelamboac,alex24popa,C7,0,1,1,-1.0,,,,40,C7,True,0,40
2021-12-26,rocket101511,cryptoobeast,C7,2,0,2,1.0,0.5287146270275116,0.2379448637366294,2.9222989082336426,1,C7,True,0,1
2021-11-28,mmcrypto,benginahmad,C7,0,1,1,-1.0,,,,158,C7,True,14,144
2021-12-12,beyi_burak,cryptolegend51,C2,1,0,1,1.0,,,,3,C2,True,1,2
2021-12-26,bbolsoringa,dikarlo12,C7,0,1,1,-1.0,,,,1,C7,True,0,1
2021-11-22,itscryptocamel,hogefinance,C2,3,0,3,1.0,,,,58,C2,True,0,58
2021-10-31,tweetsbyjeremy,astrocron,C7,4,0,4,1.0,0.7479946166276932,0.1574814058840274,4.94740241765976,15,C7,True,0,15
2021-12-05,delight74814379,dasector4real,C0,0,1,1,-1.0,,,,5,C0,True,2,3
2021-11-14,lurkionotdurkio,laminar_sol,C0,0,1,1,-1.0,,,,2,C0,True,1,1
2021-10-31,dv_makung,shib_game,C7,1,0,1,1.0,0.838468074798584,0.2957208454608917,4.4401044845581055,3,C7,True,0,3
2021-12-21,kyle55990293,0cannakingca2,C0,0,1,1,-1.0,,,,4,C5,False,2,2
2021-10-31,n_yamada09,btc_hagitori,C7,0,1,1,-1.0,,,,23,C7,True,0,23
2021-11-29,[twitter_query=sol],roni17138693,C7,1,1,2,0.0,,,,7750,C7,True,452,7298
2021-11-07,xnatiiii,frankoesuave_,C8,1,0,1,1.0,0.6456560492515564,0.148896038532257,6.264550685882568,4,C8,True,2,2
2021-12-20,tradethorr,cryptokahin,C7,1,0,1,1.0,0.3824328780174255,0.1651969254016876,9.85853672027588,2,C2,False,1,1
2021-10-31,yukta_moudgill,askaasimmalik,C3,1,0,1,1.0,0.8622768521308899,0.2927790880203247,6.257258415222168,1,C3,True,0,1
2021-12-05,arifwicaksono1,cherylhightowe9,C7,0,1,1,-1.0,,,,11,C7,True,2,9
2021-11-07,masakarobert2,oilcityfinest,C0,0,1,1,-1.0,,,,3,C0,True,0,3
2021-12-20,prateekk_s,garudstriker,C2,0,1,1,-1.0,,,,1,C2,True,0,1
2021-12-21,lelebs_,iluvforce,C9,1,0,1,1.0,0.5313045978546143,0.1852658241987228,9.499988555908203,4,C3,False,2,2
2021-12-21,collector_esy,darcateam,C0,0,1,1,-1.0,,,,12,C5,False,6,6
2021-11-14,bitcollectr,gainsnetwork_io,C7,1,0,1,1.0,0.467208981513977,0.205079048871994,5.5265069007873535,2,C7,True,0,2
2021-11-03,deaneigenmann,jadler0,C7,0,1,1,-1.0,,,,6,C7,True,0,6
2021-11-02,ethanon21793186,leerzeit,C7,1,0,1,1.0,0.0246474146842956,0.2329203784465789,7.056053161621094,3,C7,True,0,3
2021-11-28,mustafak35_5,kriptoismet,C2,24,0,24,1.0,,,,14,C2,True,6,8
2021-11-07,ayokunleakinye3,biola12776171,C0,0,1,1,-1.0,,,,5,C0,True,2,3
2021-11-07,nef_van,theshibking,C7,3,0,3,1.0,0.6186805864175161,0.2120321244001388,5.342206796010335,1,C7,True,0,1
2021-11-28,hokkaiduinu,dsarteke,C7,0,1,1,-1.0,,,,14,C7,True,1,13
2021-10-31,memorex,bosteritus,C9,0,1,1,-1.0,,,,5,C3,False,2,3
2021-10-31,crystamped,awyeedeaterbob,C2,0,3,3,-1.0,,,,10,C7,False,4,6
2021-12-21,apedthetop,arkadian_eth,C7,0,1,1,-1.0,,,,30,C7,True,1,29
2021-12-12,raishantakumar1,watcherguru,C7,1,0,1,1.0,0.7085636854171753,0.1958599984645843,6.719617366790772,63,C7,True,0,63
2021-12-05,daniar77428738,babydogecoin,C7,1,0,1,1.0,0.6553332209587097,0.152227833867073,5.808291912078857,2,C7,True,0,2
2021-11-07,podemos,mayoralrafa,C7,1,0,1,1.0,0.0164778511971235,0.2936466336250305,9.249005317687988,2,C7,True,0,2
2021-12-05,peterlbrandt,byedance,C7,0,1,1,-1.0,,,,29,C7,True,1,28
2021-10-31,dogwhitetoken,thecuriousitch,C7,1,0,1,1.0,0.9977186918258668,0.3387954831123352,5.418592929840088,5,C7,True,0,5
2021-12-21,kidigoddex,odeka_eth,C2,0,1,1,-1.0,,,,2,C2,True,1,1
2021-12-12,turbovanz,adam_oracle,C7,2,0,2,1.0,0.6119505167007446,0.1239942274987697,4.185278534889221,1,C7,True,0,1
2021-12-05,eskandermenem,robinhoodapp,C7,1,0,1,1.0,,,,26,C7,True,1,25
2021-12-12,chieduogbunobi,coingecko,C7,1,0,1,1.0,0.5146326422691345,0.170991763472557,6.579904079437256,1,C7,True,0,1
2021-12-20,godisawomari,hedera,C7,1,0,1,1.0,0.6456560492515564,0.148896038532257,6.264550685882568,6,C2,False,3,3
2021-12-18,goobertrader,jaxson_davidson,C6,1,0,1,1.0,0.1837708801031112,0.2113496512174606,4.947635650634766,1,C6,True,0,1
2021-12-21,[twitter_query=sol],kriptocuneco,C7,1,1,2,0.0,,,,7750,C7,True,452,7298
2021-12-26,cryptonicpit,hasan03530702,C7,0,1,1,-1.0,,,,48,C7,True,2,46
2021-12-20,specialash,jayecane,C7,1,0,1,1.0,0.6456560492515564,0.148896038532257,6.264550685882568,2,C7,True,0,2
2021-12-26,sulemanindian,shreegiri_shivu,C0,0,1,1,-1.0,,,,1,C0,True,0,1
2021-12-12,hyc_symas,patoshis,C2,1,0,1,1.0,,,,1,C2,True,0,1
2021-11-28,indigenbharat,shapariaketan,C7,0,1,1,-1.0,,,,13,C2,False,6,7
2021-11-07,solanalysis,easyeatsbodega,C7,0,1,1,-1.0,,,,2,C7,True,0,2
2021-11-14,luke04398018,chistiandearco,C9,0,1,1,-1.0,,,,2,C9,True,0,2
2021-12-05,picknavacixty03,findscryptos,C7,1,0,1,1.0,0.4110365509986877,0.0904132723808288,2.4545044898986816,2,C7,True,1,1
2021-12-26,zapper_fi,lifiadiana,C7,0,1,1,-1.0,,,,2,C7,True,0,2
2021-12-05,gpboyer2,aliengamenft,C7,1,0,1,1.0,0.401757150888443,0.2537320852279663,4.846942901611328,21,C7,True,0,21
2021-11-07,robinhoodapp,thomas56710o3i,C7,0,1,1,-1.0,,,,350,C7,True,11,339
2021-11-14,[twitter_query=sol],yusufussinopeus,C7,1,1,2,0.0,,,,7750,C7,True,452,7298
2021-12-26,alienfrens,roadto_1ms,C2,0,1,1,-1.0,,,,15,C2,True,6,9
2021-11-14,solanauts,herpsmarshall,C0,0,3,3,-1.0,,,,7,C5,False,3,4
2021-12-26,descityz,altgemhunter,C7,1,0,1,1.0,0.5264788866043091,0.2394962310791015,6.140439987182617,2,C7,True,0,2
2021-12-12,vseung_,wormfinance,C7,1,0,1,1.0,0.4987652897834778,0.2413324117660522,5.4488067626953125,3,C7,True,0,3
2021-12-26,aaronphillip19,hammertoe,C7,1,0,1,1.0,0.5392156839370728,0.0784313753247261,12.186269760131836,6,C7,True,0,6
2021-10-27,leerzeit,moonboyp,C7,0,1,1,-1.0,,,,183,C7,True,10,173
2021-10-31,kedruga,nfthuntertr1,C7,0,1,1,-1.0,,,,49,C7,True,1,48
2021-11-07,aboodmiqdad,tmxad1,C2,1,1,2,0.0,,,,4,C7,False,2,2
2021-12-05,aadeshj95291021,burmeisterlaine,C7,0,1,1,-1.0,,,,4,C7,True,0,4
2021-12-12,genepark,2sallads,C0,0,1,1,-1.0,,,,1,C0,True,0,1
2021-12-26,dudeshib,sayembabu24,C7,1,0,1,1.0,0.497002512216568,0.1612268239259719,5.59822940826416,14,C7,True,1,13
2021-11-14,naledii_mbuli,yolophonik,C6,1,0,1,1.0,0.9109342098236084,0.1506935358047485,5.101077556610107,6,C0,False,2,4
2021-11-29,[twitter_query=sol],dinbanks,C7,1,1,2,0.0,,,,7750,C7,True,452,7298
2021-11-14,cryptonicjuice,pedroramosherr1,C7,0,1,1,-1.0,,,,13,C7,True,0,13
2021-12-19,chris91195137,essentialesc,C7,7,0,7,1.0,0.6911885142326355,0.1683643174668153,6.10854967435201,351,C7,True,0,351
2021-12-21,moneymovesmike1,smf81784,C7,1,0,1,1.0,0.6825495362281799,0.1305854320526123,8.447381019592285,7,C7,True,0,7
2021-10-31,wolfry,bitrisetoken,C7,1,0,1,1.0,0.4107231497764587,0.1621101796627044,5.965335369110107,2,C7,True,0,2
2021-12-12,blockchainbless,thablarchx,C7,0,1,1,-1.0,,,,74,C7,True,0,74
2021-12-21,itesali,cryptoobeast,C7,1,0,1,1.0,0.4724736511707306,0.1661039292812347,2.9487924575805664,6,C7,True,0,6
2021-11-07,re_awakened,phpairdrops,C5,0,1,1,-1.0,,,,6,C3,False,3,3
2021-10-31,crypto_witcher1,devanz17,C7,1,0,1,1.0,0.3124918639659881,0.2580991685390472,5.34122371673584,13,C2,False,6,7
2021-12-21,blockchainconvo,[twitter_query=sol],C7,1,1,2,0.0,,,,6,C7,True,0,6
2021-11-14,akhilna43991661,heirmaxsnkrs,C7,1,0,1,1.0,0.99890798330307,0.3203335106372833,6.410781383514404,3,C7,True,0,3
2021-12-21,nbob2035,majesticnudes,C0,1,0,1,1.0,0.9584528207778932,0.2059215307235717,6.524499893188477,4,C8,False,2,2
2021-12-26,[twitter_query=sol],eliamparis,C7,3,3,6,0.0,,,,7750,C7,True,452,7298
2021-11-07,shibsolider,d87dro,C7,0,1,1,-1.0,,,,2,C7,True,0,2
2021-11-29,cratostoken,ibrahimkirby,C2,0,1,1,-1.0,,,,11,C2,True,1,10
2021-11-28,zidanezizo122,belarbikhaled03,C2,0,1,1,-1.0,,,,29,C2,True,14,15
2021-12-24,brdstty1,0kcalkeiichi,C7,1,0,1,1.0,,,,3,C7,True,0,3
2021-11-14,shibaarchives,jamalsalimi7,C7,0,1,1,-1.0,,,,122,C7,True,1,121
2021-11-28,icmc_marketing,nexus_analyzer,C2,1,0,1,1.0,,,,1,C2,True,0,1
2021-11-07,tostoer,rocketastronaut,C7,1,0,1,1.0,0.0991379916667938,0.1697338074445724,5.254961013793945,5,C7,True,0,5
2021-11-28,alancan_,tiztik,C2,3,0,3,1.0,,,,30,C2,True,12,18
2021-12-26,crballesteros,jafgaqt,C3,0,1,1,-1.0,,,,2,C3,True,0,2
2021-11-07,mr_camarilla,jumbojeb,C7,1,2,3,-0.33,0.1435011923313141,0.1682484447956085,6.15654182434082,5,C7,True,0,5
2021-12-26,mattymoostahot1,terrygunn8,C7,0,1,1,-1.0,,,,5,C2,False,2,3
2021-12-12,marleysdad312,clipmash,C5,0,1,1,-1.0,,,,1,C5,True,0,1
2021-11-07,emmanu16olowoyo,[twitter_query=sol],C7,1,1,2,0.0,0.8159393668174744,0.2514130175113678,5.12603235244751,2,C7,True,0,2
2021-11-07,sherlonft,levolef,C7,0,1,1,-1.0,,,,106,C7,True,1,105
2021-12-20,fossgregfoss,simpleplananon,C7,0,3,3,-1.0,,,,24,C7,True,5,19
2021-12-26,coingecko,amitsingh0208,C7,0,1,1,-1.0,,,,186,C7,True,2,184
2021-11-14,cryptokaaz,myfin_success,C7,1,0,1,1.0,0.8552281260490417,0.5371128916740417,5.381662845611572,3,C7,True,0,3
2021-12-26,gasli122,avgplaya,C7,1,0,1,1.0,0.5599241852760315,0.1253393441438675,2.2969858646392822,6,C7,True,0,6
2021-12-12,cbw_nft,tranhoangquan5,C7,0,1,1,-1.0,,,,148,C7,True,1,147
2021-12-26,r03623004,rx78nt1alex1,C2,2,1,3,0.33,,,,12,C7,False,6,6
2021-12-05,cryptoharry_,samszuo,C7,0,2,2,-1.0,,,,7,C7,True,0,7
2021-10-31,mestrejeandom,mulekeverst2,C9,0,1,1,-1.0,,,,8,C9,True,4,4
2021-12-05,defiantconsult1,stacyherbert,C7,1,0,1,1.0,0.4017385840415954,0.2474732846021652,5.273437976837158,1,C7,True,0,1
2021-12-20,mz_spiff,_habidiz,C4,0,1,1,-1.0,,,,4,C7,False,2,2
2021-10-31,[twitter_query=sol],sulli_xx1,C7,1,1,2,0.0,,,,7750,C7,True,452,7298
2021-12-26,elapuspita89,santafloki_army,C7,0,1,1,-1.0,,,,1,C7,True,0,1
2021-11-14,[twitter_query=sol],demon_nox,C7,2,2,4,0.0,,,,7750,C7,True,452,7298
2021-11-29,viialbanoo,vulgoraven,C0,1,0,1,1.0,0.2112768292427063,0.2503255605697632,10.518980026245115,4,C9,False,2,2
2021-12-05,mexc_global,arunraddi1,C7,0,1,1,-1.0,,,,869,C7,True,4,865
2021-12-12,kimo6910,cbw_nft,C7,1,0,1,1.0,0.9225070476531982,0.1977782547473907,6.583693504333496,1,C7,True,0,1
2021-11-07,tyler_durden143,shibalnunews,C7,1,0,1,1.0,0.4854786694049835,0.1473289430141449,5.869227886199951,5,C7,True,0,5
2021-10-31,kukulkancrypto,nftevolution,C7,2,0,2,1.0,0.4180038571357727,0.2485476061701774,4.3372474908828735,4,C2,False,2,2
2021-10-31,jetsnov,cryptotweetybee,C7,1,0,1,1.0,0.1132522821426391,0.1867872923612594,7.279335975646973,3,C7,True,0,3
2021-11-07,scofieldmelihh,alidesouza_5,C0,1,0,1,1.0,0.3805710673332214,0.1362298429012298,9.916032791137695,2,C0,True,0,2
2021-12-05,[twitter_query=sol],gogomino2,C7,1,1,2,0.0,,,,7750,C7,True,452,7298
2021-12-26,ragnarl80272150,serdar_055534,C5,1,0,1,1.0,0.7063493132591248,0.2609009146690368,8.95313835144043,3,C5,True,0,3
2021-11-28,hartmanpharr,ankipate23,C7,0,1,1,-1.0,,,,25,C7,True,0,25
2021-12-20,ukuckian,hashbitorg,C7,1,0,1,1.0,0.5647180676460266,0.1162208393216133,4.156341552734375,1,C7,True,0,1
2021-11-14,chahab,matmiller_art,C6,1,0,1,1.0,0.7097392082214355,0.1479397267103195,6.655197143554688,1,C6,True,0,1
2021-11-29,jeremyshibarmy,shahinhezaryan,C7,0,1,1,-1.0,,,,63,C7,True,4,59
2021-11-29,airindiain,modhapurva,C8,0,1,1,-1.0,,,,3,C8,True,0,3
2021-12-21,cryptocraz1,hinton_agustina,C7,0,1,1,-1.0,,,,4,C7,True,0,4
2021-10-31,codykarlse,chronobase,C2,1,0,1,1.0,,,,9,C2,True,4,5
2021-11-14,sphinxelspx,jengput03,C7,0,1,1,-1.0,,,,5,C7,True,0,5
2021-11-14,cryptowhale,mazamaza1978,C7,0,1,1,-1.0,,,,41,C7,True,7,34
2021-11-07,trim78,bombrobert,C7,1,0,1,1.0,0.3804225921630859,0.1329569518566131,5.853785991668701,6,C7,True,0,6
2021-11-07,cryptocraziac,lobolopa,C2,0,1,1,-1.0,,,,4,C2,True,2,2
2021-11-14,elektrocoins,[twitter_query=sol],C7,1,1,2,0.0,0.9849961400032043,0.4967007040977478,6.069576263427734,1,C7,True,0,1
2021-12-05,zviperco,alfredonarvaez,C3,0,1,1,-1.0,,,,4,C3,True,2,2
2021-12-20,hapo3228,betfury,C7,1,0,1,1.0,0.953601062297821,0.2084473967552185,5.672727584838867,2,C2,False,1,1
2021-12-21,trainticketsplz,fudnewstm,C6,0,5,5,-1.0,,,,35,C0,False,16,19
2021-11-07,melodymg19,esi34973437,C2,0,1,1,-1.0,,,,1,C2,True,0,1
2021-12-12,kriptoswap,whalerumors,C7,1,0,1,1.0,0.4904761910438537,0.0190476197749376,10.077840805053713,4,C7,True,0,4
2021-11-29,vitori4naovic,nebullozah20000,C3,1,0,1,1.0,0.0002354435710003,0.3746617138385772,10.353944778442385,4,C9,False,2,2
2021-12-26,[twitter_query=sol],ca11bonalla,C7,1,1,2,0.0,,,,7750,C7,True,452,7298
2021-10-22,ethanon21793186,leerzeit,C7,1,0,1,1.0,0.0163315888494253,0.2059424519538879,5.191234111785889,3,C7,True,0,3
2021-12-24,chris91195137,sebasti90063210,C7,0,2,2,-1.0,,,,351,C7,True,0,351
2021-11-28,ewarren,erychka77girl,C7,0,12,12,-1.0,,,,2,C7,True,0,2
2021-12-12,_xo__h__ox_,twhottestgirls,C8,0,1,1,-1.0,,,,5,C8,True,0,5
2021-12-12,itorobong_,enitan_sam,C3,1,0,1,1.0,0.9996218085289,0.3029055893421173,4.737992286682129,2,C3,True,0,2
2021-10-31,burneffectchain,ekoanalizz,C7,1,0,1,1.0,0.2106484174728393,0.2382029592990875,8.00335693359375,1,C7,True,0,1
2021-12-12,dogeditoken,cityxxxxxxxx,C7,0,1,1,-1.0,,,,24,C7,True,0,24
