"Datum","Zuletzt","Eröffn.","Hoch","Tief","Vol.","+/- %"
"15.11.2020","0,002772","0,002771","0,002802","0,002732","324,11M","0,10%"
"14.11.2020","0,002769","0,002816","0,002816","0,002730","308,00M","-1,51%"
"13.11.2020","0,002811","0,002781","0,002818","0,002780","373,60M","1,23%"
"12.11.2020","0,002777","0,002758","0,002780","0,002734","209,47M","0,70%"
"11.11.2020","0,002758","0,002759","0,002825","0,002758","561,28M","-0,11%"
"10.11.2020","0,002761","0,002674","0,002873","0,002657","807,09M","3,33%"
"09.11.2020","0,002672","0,002707","0,002760","0,002672","438,71M","-1,04%"
"08.11.2020","0,002700","0,002675","0,002727","0,002674","243,61M","1,13%"
"07.11.2020","0,002670","0,002756","0,002813","0,002667","748,75M","-3,16%"
"06.11.2020","0,002757","0,002640","0,002792","0,002640","922,11M","4,64%"
"05.11.2020","0,002635","0,002547","0,002647","0,002547","341,11M","3,48%"
"04.11.2020","0,002546","0,002514","0,002554","0,002504","279,16M","1,27%"
"03.11.2020","0,002514","0,002515","0,002524","0,002497","333,69M","-0,14%"
"02.11.2020","0,002518","0,002574","0,002579","0,002518","291,69M","-2,21%"
"01.11.2020","0,002574","0,002567","0,002583","0,002563","132,64M","0,31%"
"31.10.2020","0,002567","0,002583","0,002593","0,002561","260,16M","-0,64%"
"30.10.2020","0,002583","0,002573","0,002589","0,002543","440,78M","0,38%"
"29.10.2020","0,002573","0,002579","0,002607","0,002565","289,76M","-0,26%"
"28.10.2020","0,002580","0,002674","0,002679","0,002580","437,96M","-3,37%"
"27.10.2020","0,002670","0,002664","0,002698","0,002647","578,01M","0,19%"
"26.10.2020","0,002665","0,002650","0,002854","0,002650","1,88B","0,46%"
"25.10.2020","0,002653","0,002636","0,002666","0,002624","297,03M","0,63%"
"24.10.2020","0,002636","0,002642","0,002644","0,002618","212,47M","-0,19%"
"23.10.2020","0,002641","0,002646","0,002688","0,002641","242,49M","-0,23%"
"22.10.2020","0,002648","0,002623","0,002674","0,002623","323,52M","0,92%"
"21.10.2020","0,002623","0,002594","0,002652","0,002594","436,14M","1,12%"
"20.10.2020","0,002594","0,002592","0,002602","0,002587","417,19M","0,09%"
"19.10.2020","0,002592","0,002586","0,002603","0,002584","483,62M","0,07%"
"18.10.2020","0,002590","0,002583","0,002600","0,002583","157,77M","0,27%"
"17.10.2020","0,002583","0,002603","0,002603","0,002579","143,99M","-0,78%"
"16.10.2020","0,002604","0,002595","0,002611","0,002565","443,62M","0,32%"
"15.10.2020","0,002595","0,002638","0,002638","0,002582","315,01M","-1,66%"
"14.10.2020","0,002639","0,002639","0,002643","0,002630","216,78M","0,02%"
"13.10.2020","0,002638","0,002670","0,002670","0,002638","283,63M","-1,11%"
"12.10.2020","0,002668","0,002669","0,002677","0,002636","421,86M","-0,15%"
"11.10.2020","0,002672","0,002658","0,002692","0,002658","250,99M","0,36%"
"10.10.2020","0,002662","0,002659","0,002703","0,002659","445,72M","0,25%"
"09.10.2020","0,002656","0,002610","0,002658","0,002608","498,97M","1,75%"
"08.10.2020","0,002610","0,002587","0,002623","0,002575","613,22M","0,61%"
"07.10.2020","0,002594","0,002597","0,002606","0,002574","748,39M","-0,19%"
"06.10.2020","0,002599","0,002618","0,002624","0,002581","535,58M","-0,57%"
"05.10.2020","0,002614","0,002632","0,002642","0,002604","293,69M","-0,72%"
"04.10.2020","0,002633","0,002590","0,002643","0,002590","363,72M","1,43%"
"03.10.2020","0,002596","0,002590","0,002622","0,002590","344,65M","0,22%"
"02.10.2020","0,002590","0,002618","0,002618","0,002555","1,05B","-1,31%"
"01.10.2020","0,002625","0,002636","0,002672","0,002613","647,65M","-0,39%"
"30.09.2020","0,002635","0,002673","0,002673","0,002632","347,86M","-1,41%"
"29.09.2020","0,002673","0,002640","0,002700","0,002640","412,72M","0,84%"
"28.09.2020","0,002650","0,002699","0,002732","0,002649","360,13M","-1,67%"
"27.09.2020","0,002695","0,002697","0,002722","0,002687","236,02M","-0,07%"
"26.09.2020","0,002697","0,002701","0,002730","0,002679","312,44M","-0,26%"
"25.09.2020","0,002704","0,002628","0,002708","0,002628","512,68M","2,81%"
"24.09.2020","0,002630","0,002541","0,002630","0,002541","389,88M","3,42%"
"23.09.2020","0,002543","0,002641","0,002641","0,002543","499,13M","-3,78%"
"22.09.2020","0,002643","0,002595","0,002643","0,002595","695,67M","1,49%"
"21.09.2020","0,002604","0,002773","0,002790","0,002604","1,37B","-6,07%"
"20.09.2020","0,002773","0,002794","0,002794","0,002758","899,33M","-0,62%"
"19.09.2020","0,002790","0,002789","0,002800","0,002778","895,70M","0,10%"
"18.09.2020","0,002787","0,002805","0,002807","0,002753","596,84M","-0,72%"
"17.09.2020","0,002808","0,002805","0,002812","0,002782","708,80M","0,00%"
"16.09.2020","0,002808","0,002828","0,002837","0,002797","718,83M","-0,70%"
"15.09.2020","0,002828","0,002788","0,002845","0,002788","839,00M","1,53%"
"14.09.2020","0,002785","0,002785","0,002807","0,002750","622,11M","0,06%"
"13.09.2020","0,002783","0,002814","0,002814","0,002769","736,84M","-1,09%"
"12.09.2020","0,002814","0,002796","0,002814","0,002776","538,07M","0,66%"
"11.09.2020","0,002796","0,002806","0,002808","0,002763","633,51M","-0,35%"
"10.09.2020","0,002805","0,002779","0,002818","0,002763","588,79M","0,95%"
"09.09.2020","0,002779","0,002747","0,002792","0,002697","603,90M","1,16%"
"08.09.2020","0,002747","0,002832","0,002832","0,002709","605,75M","-2,55%"
"07.09.2020","0,002819","0,002786","0,002819","0,002696","930,44M","1,30%"
"06.09.2020","0,002783","0,002764","0,002794","0,002722","1,17B","0,68%"
"05.09.2020","0,002764","0,002880","0,002913","0,002745","1,06B","-4,02%"
"04.09.2020","0,002880","0,002774","0,002933","0,002773","1,13B","3,99%"
"03.09.2020","0,002769","0,003116","0,003116","0,002769","1,20B","-11,08%"
"02.09.2020","0,003114","0,003241","0,003241","0,003070","758,18M","-3,83%"
"01.09.2020","0,003238","0,003207","0,003262","0,003199","728,82M","0,96%"
"31.08.2020","0,003207","0,003298","0,003298","0,003202","792,63M","-2,87%"
"30.08.2020","0,003302","0,003277","0,003321","0,003277","456,38M","0,75%"
"29.08.2020","0,003277","0,003264","0,003287","0,003243","443,07M","0,46%"
"28.08.2020","0,003263","0,003203","0,003263","0,003203","416,52M","1,92%"
"27.08.2020","0,003201","0,003292","0,003299","0,003166","811,72M","-2,82%"
"26.08.2020","0,003294","0,003291","0,003302","0,003246","573,12M","0,10%"
"25.08.2020","0,003291","0,003417","0,003417","0,003237","804,39M","-3,54%"
"24.08.2020","0,003412","0,003395","0,003451","0,003383","697,22M","0,47%"
"23.08.2020","0,003395","0,003429","0,003440","0,003379","449,98M","-1,12%"
"22.08.2020","0,003434","0,003371","0,003435","0,003339","665,35M","1,81%"
"21.08.2020","0,003373","0,003439","0,003536","0,003373","1,08B","-1,94%"
"20.08.2020","0,003440","0,003422","0,003486","0,003407","483,18M","0,59%"
"19.08.2020","0,003420","0,003473","0,003489","0,003374","865,08M","-1,62%"
"18.08.2020","0,003476","0,003588","0,003630","0,003476","1,12B","-3,12%"
"17.08.2020","0,003588","0,003530","0,003681","0,003505","1,60B","1,61%"
"16.08.2020","0,003531","0,003533","0,003533","0,003488","756,30M","-0,05%"
"15.08.2020","0,003533","0,003569","0,003594","0,003490","1,07B","-1,13%"
"14.08.2020","0,003573","0,003486","0,003573","0,003446","852,09M","2,40%"
"13.08.2020","0,003489","0,003459","0,003503","0,003359","1,14B","0,61%"
"12.08.2020","0,003468","0,003385","0,003477","0,003374","828,77M","2,29%"
"11.08.2020","0,003391","0,003495","0,003565","0,003367","1,22B","-2,99%"
"10.08.2020","0,003495","0,003466","0,003532","0,003466","826,54M","0,66%"
"09.08.2020","0,003472","0,003515","0,003515","0,003443","587,81M","-1,17%"
"08.08.2020","0,003513","0,003502","0,003513","0,003470","625,46M","0,33%"
"07.08.2020","0,003502","0,003560","0,003608","0,003424","885,95M","-1,63%"
"06.08.2020","0,003560","0,003503","0,003600","0,003473","909,45M","1,62%"
"05.08.2020","0,003503","0,003546","0,003551","0,003496","1,10B","-1,20%"
"04.08.2020","0,003546","0,003382","0,003546","0,003378","1,25B","4,85%"
"03.08.2020","0,003382","0,003331","0,003410","0,003331","860,26M","1,52%"
"02.08.2020","0,003331","0,003714","0,003738","0,003309","2,34B","-10,17%"
"01.08.2020","0,003708","0,003224","0,003708","0,003217","4,30B","15,03%"
"31.07.2020","0,003224","0,003228","0,003228","0,003189","632,45M","-0,19%"
"30.07.2020","0,003230","0,003158","0,003233","0,003158","523,20M","1,51%"
"29.07.2020","0,003182","0,003188","0,003273","0,003178","677,09M","-0,29%"
"28.07.2020","0,003191","0,003167","0,003192","0,003150","651,10M","0,69%"
"27.07.2020","0,003169","0,003234","0,003234","0,003044","1,34B","-1,95%"
"26.07.2020","0,003232","0,003252","0,003281","0,003192","888,37M","-0,73%"
"25.07.2020","0,003256","0,003211","0,003256","0,003211","866,80M","1,40%"
"24.07.2020","0,003211","0,003300","0,003300","0,003184","824,72M","-2,68%"
"23.07.2020","0,003300","0,003287","0,003304","0,003272","792,92M","0,23%"
"22.07.2020","0,003292","0,003298","0,003298","0,003219","591,70M","-0,25%"
"21.07.2020","0,003301","0,003217","0,003301","0,003201","1,19B","2,29%"
"20.07.2020","0,003227","0,003384","0,003391","0,003214","1,64B","-4,63%"
"19.07.2020","0,003383","0,003449","0,003683","0,003383","3,67B","-2,21%"
"18.07.2020","0,003459","0,003053","0,003562","0,003053","8,33B","13,19%"
"17.07.2020","0,003056","0,002981","0,003081","0,002971","1,88B","2,54%"
"16.07.2020","0,002981","0,003087","0,003087","0,002916","2,07B","-3,55%"
"15.07.2020","0,003090","0,003289","0,003289","0,003087","1,39B","-6,34%"
"14.07.2020","0,003299","0,003157","0,003300","0,003122","2,32B","4,55%"
"13.07.2020","0,003156","0,003636","0,003636","0,003146","4,01B","-13,40%"
"12.07.2020","0,003644","0,003813","0,003824","0,003610","1,55B","-4,39%"
"11.07.2020","0,003811","0,003519","0,003814","0,003519","3,66B","8,21%"
"10.07.2020","0,003522","0,004321","0,004321","0,003522","7,53B","-18,47%"
"09.07.2020","0,004320","0,004769","0,004769","0,004300","8,65B","-9,17%"
"08.07.2020","0,004756","0,003139","0,004897","0,003139","23,68B","52,82%"
"07.07.2020","0,003112","0,002619","0,003112","0,002619","3,96B","19,04%"
"06.07.2020","0,002615","0,002303","0,002615","0,002300","460,85M","13,53%"
"05.07.2020","0,002303","0,002301","0,002316","0,002286","88,81M","0,08%"
"04.07.2020","0,002301","0,002314","0,002331","0,002301","60,37M","-0,55%"
"03.07.2020","0,002314","0,002322","0,002334","0,002291","76,60M","-0,35%"
"02.07.2020","0,002322","0,002320","0,002350","0,002284","97,99M","0,07%"
"01.07.2020","0,002320","0,002319","0,002350","0,002300","120,68M","0,08%"
"30.06.2020","0,002319","0,002308","0,002325","0,002282","59,02M","0,45%"
"29.06.2020","0,002308","0,002314","0,002330","0,002291","84,75M","-0,26%"
"28.06.2020","0,002314","0,002304","0,002339","0,002278","116,78M","0,41%"
"27.06.2020","0,002304","0,002359","0,002363","0,002271","94,90M","-2,32%"
"26.06.2020","0,002359","0,002408","0,002417","0,002347","69,71M","-2,03%"
"25.06.2020","0,002408","0,002419","0,002429","0,002379","73,50M","-0,46%"
"24.06.2020","0,002419","0,002469","0,002487","0,002377","125,00M","-2,00%"
"23.06.2020","0,002469","0,002473","0,002490","0,002462","96,69M","-0,18%"
"22.06.2020","0,002473","0,002429","0,002500","0,002429","118,33M","1,79%"
"21.06.2020","0,002429","0,002442","0,002466","0,002429","84,56M","-0,51%"
"20.06.2020","0,002442","0,002440","0,002452","0,002403","59,29M","0,09%"
"19.06.2020","0,002440","0,002457","0,002463","0,002426","84,69M","-0,92%"
"18.06.2020","0,002462","0,002481","0,002492","0,002432","59,13M","-0,73%"
"17.06.2020","0,002481","0,002485","0,002491","0,002450","136,09M","-0,20%"
"16.06.2020","0,002485","0,002474","0,002500","0,002412","219,55M","0,45%"
"15.06.2020","0,002474","0,002497","0,002497","0,002397","147,07M","-0,92%"
"14.06.2020","0,002497","0,002513","0,002532","0,002482","65,66M","-1,05%"
"13.06.2020","0,002524","0,002500","0,002534","0,002487","95,67M","0,94%"
"12.06.2020","0,002500","0,002446","0,002525","0,002435","133,29M","2,22%"
"11.06.2020","0,002446","0,002576","0,002594","0,002411","169,13M","-5,07%"
"10.06.2020","0,002576","0,002559","0,002595","0,002541","113,15M","0,68%"
"09.06.2020","0,002559","0,002579","0,002589","0,002531","116,94M","-0,78%"
"08.06.2020","0,002579","0,002599","0,002603","0,002552","122,37M","-0,77%"
"07.06.2020","0,002599","0,002593","0,002609","0,002550","133,31M","0,24%"
"06.06.2020","0,002593","0,002583","0,002600","0,002553","101,62M","0,05%"
"05.06.2020","0,002591","0,002623","0,002629","0,002580","114,03M","-1,21%"
"04.06.2020","0,002623","0,002587","0,002668","0,002567","326,67M","1,70%"
"03.06.2020","0,002579","0,002567","0,002596","0,002535","130,11M","0,49%"
"02.06.2020","0,002567","0,002665","0,002665","0,002500","329,06M","-3,10%"
"01.06.2020","0,002649","0,002560","0,002685","0,002541","289,26M","3,47%"
"31.05.2020","0,002560","0,002618","0,002618","0,002543","165,69M","-2,21%"
"30.05.2020","0,002618","0,002530","0,002629","0,002528","217,48M","3,46%"
"29.05.2020","0,002530","0,002523","0,002549","0,002500","142,91M","0,29%"
"28.05.2020","0,002523","0,002500","0,002559","0,002482","256,25M","0,93%"
"27.05.2020","0,002500","0,002478","0,002519","0,002461","176,18M","0,88%"
"26.05.2020","0,002478","0,002532","0,002533","0,002460","187,99M","-2,14%"
"25.05.2020","0,002532","0,002427","0,002548","0,002424","280,56M","3,60%"
"24.05.2020","0,002445","0,002527","0,002563","0,002435","160,43M","-3,25%"
"23.05.2020","0,002527","0,002517","0,002563","0,002494","160,05M","0,36%"
"22.05.2020","0,002517","0,002477","0,002544","0,002463","107,35M","1,61%"
"21.05.2020","0,002477","0,002501","0,002551","0,002424","205,03M","-0,90%"
"20.05.2020","0,002500","0,002549","0,002566","0,002462","153,23M","-1,76%"
"19.05.2020","0,002545","0,002538","0,002577","0,002493","90,15M","0,27%"
"18.05.2020","0,002538","0,002533","0,002590","0,002509","94,72M","0,19%"
"17.05.2020","0,002533","0,002510","0,002580","0,002503","103,74M","0,93%"
"16.05.2020","0,002510","0,002489","0,002535","0,002473","82,49M","0,84%"
"15.05.2020","0,002489","0,002573","0,002583","0,002460","126,64M","-3,58%"
"14.05.2020","0,002581","0,002525","0,002650","0,002506","315,45M","2,25%"
"13.05.2020","0,002525","0,002461","0,002542","0,002443","168,04M","2,60%"
"12.05.2020","0,002461","0,002413","0,002513","0,002408","107,31M","1,99%"
"11.05.2020","0,002413","0,002443","0,002532","0,002296","192,93M","-1,94%"
"10.05.2020","0,002460","0,002607","0,002607","0,002266","321,25M","-5,25%"
"09.05.2020","0,002597","0,002621","0,002645","0,002551","216,72M","-0,33%"
"08.05.2020","0,002605","0,002671","0,002671","0,002574","259,39M","-2,16%"
"07.05.2020","0,002663","0,002477","0,002689","0,002459","367,38M","7,37%"
"06.05.2020","0,002480","0,002486","0,002562","0,002457","180,77M","0,25%"
"05.05.2020","0,002474","0,002460","0,002518","0,002427","83,34M","0,54%"
"04.05.2020","0,002460","0,002501","0,002509","0,002358","151,52M","-1,58%"
"03.05.2020","0,002500","0,002542","0,002580","0,002460","168,25M","-1,65%"
"02.05.2020","0,002542","0,002462","0,002552","0,002450","154,19M","3,04%"
"01.05.2020","0,002467","0,002431","0,002546","0,002424","219,09M","1,40%"
"30.04.2020","0,002433","0,002491","0,002685","0,002359","551,83M","-2,34%"
"29.04.2020","0,002491","0,002326","0,002537","0,002312","354,89M","7,06%"
"28.04.2020","0,002327","0,002341","0,002356","0,002300","168,26M","-0,79%"
"27.04.2020","0,002346","0,002400","0,002412","0,002290","477,60M","-2,48%"
"26.04.2020","0,002405","0,002128","0,002442","0,002128","801,62M","13,21%"
"25.04.2020","0,002124","0,002083","0,002144","0,002068","173,12M","1,98%"
"24.04.2020","0,002083","0,002051","0,002106","0,002043","76,19M","1,56%"
"23.04.2020","0,002051","0,002002","0,002141","0,001989","243,12M","2,78%"
"22.04.2020","0,001996","0,001950","0,002017","0,001943","72,88M","2,35%"
"21.04.2020","0,001950","0,001969","0,002000","0,001930","94,28M","-1,45%"
"20.04.2020","0,001979","0,002031","0,002050","0,001937","180,88M","-2,59%"
"19.04.2020","0,002031","0,002045","0,002060","0,002000","70,56M","-0,65%"
"18.04.2020","0,002045","0,001983","0,002055","0,001980","92,79M","3,08%"
"17.04.2020","0,001983","0,002000","0,002005","0,001974","56,34M","-0,58%"
"16.04.2020","0,001995","0,001906","0,002011","0,001872","151,06M","4,66%"
"15.04.2020","0,001906","0,001966","0,001973","0,001901","143,75M","-3,03%"
"14.04.2020","0,001966","0,001953","0,001975","0,001932","67,40M","0,63%"
"13.04.2020","0,001953","0,001961","0,001971","0,001866","186,19M","-0,63%"
"12.04.2020","0,001966","0,001964","0,002010","0,001939","114,34M","0,06%"
"11.04.2020","0,001964","0,001965","0,002007","0,001935","77,01M","-0,03%"
"10.04.2020","0,001965","0,002015","0,002023","0,001874","212,69M","-2,49%"
"09.04.2020","0,002015","0,002004","0,002034","0,001989","89,11M","0,56%"
"08.04.2020","0,002004","0,001994","0,002043","0,001968","90,38M","0,48%"
"07.04.2020","0,001994","0,001989","0,002020","0,001960","202,99M","0,24%"
"06.04.2020","0,001990","0,001847","0,001990","0,001844","210,55M","7,55%"
"05.04.2020","0,001850","0,001870","0,001881","0,001838","55,34M","-1,05%"
"04.04.2020","0,001870","0,001847","0,001900","0,001831","92,36M","1,25%"
"03.04.2020","0,001847","0,001878","0,001905","0,001821","97,65M","-1,65%"
"02.04.2020","0,001878","0,001878","0,001949","0,001841","146,96M","1,19%"
"01.04.2020","0,001856","0,001804","0,001872","0,001766","151,96M","2,86%"
"31.03.2020","0,001804","0,001796","0,001829","0,001792","67,79M","0,47%"
"30.03.2020","0,001796","0,001710","0,001850","0,001710","116,27M","5,02%"
"29.03.2020","0,001710","0,001783","0,001800","0,001702","156,05M","-4,65%"
"28.03.2020","0,001793","0,001768","0,001808","0,001698","314,88M","0,94%"
"27.03.2020","0,001777","0,001852","0,001870","0,001743","195,98M","-3,84%"
"26.03.2020","0,001848","0,001830","0,001867","0,001811","151,01M","0,95%"
"25.03.2020","0,001830","0,001864","0,001895","0,001790","170,81M","-1,81%"
"24.03.2020","0,001864","0,001835","0,001910","0,001805","283,94M","2,46%"
"23.03.2020","0,001819","0,001726","0,001844","0,001684","179,92M","4,72%"
"22.03.2020","0,001737","0,001785","0,001845","0,001716","156,47M","-2,67%"
"21.03.2020","0,001785","0,001780","0,001853","0,001700","120,58M","0,27%"
"20.03.2020","0,001780","0,001760","0,001933","0,001662","301,41M","0,55%"
"19.03.2020","0,001770","0,001600","0,001836","0,001568","319,14M","10,65%"
"18.03.2020","0,001600","0,001622","0,001643","0,001544","150,76M","-1,34%"
"17.03.2020","0,001622","0,001582","0,001675","0,001546","120,19M","2,54%"
"16.03.2020","0,001582","0,001693","0,001700","0,001424","232,81M","-6,59%"
"15.03.2020","0,001693","0,001663","0,001833","0,001641","183,27M","1,80%"
"14.03.2020","0,001663","0,001746","0,001777","0,001633","224,62M","-4,73%"
"13.03.2020","0,001746","0,001497","0,001795","0,001145","373,32M","9,14%"
"12.03.2020","0,001600","0,002172","0,002180","0,001403","770,81M","-26,34%"
"11.03.2020","0,002172","0,002205","0,002218","0,002102","128,13M","-1,53%"
"10.03.2020","0,002205","0,002220","0,002264","0,002167","226,02M","-0,68%"
"09.03.2020","0,002220","0,002167","0,002227","0,002084","229,79M","2,45%"
"08.03.2020","0,002167","0,002407","0,002407","0,002159","181,08M","-9,96%"
"07.03.2020","0,002407","0,002490","0,002494","0,002392","112,33M","-3,19%"
"06.03.2020","0,002486","0,002477","0,002500","0,002437","63,54M","0,37%"
"05.03.2020","0,002477","0,002419","0,002530","0,002419","122,20M","2,41%"
"04.03.2020","0,002419","0,002499","0,002503","0,002373","201,62M","-3,19%"
