Datum;Zuletzt;Eröffn.;Hoch;Tief;Vol.;+/- %
24.09.2020;3,143;2,855;3,257;2,78;2,98M;10,09%
23.09.2020;2,855;2,908;3,09;2,7;2,76M;-1,82%
22.09.2020;2,908;2,767;3,011;2,65;3,42M;5,10%
21.09.2020;2,767;2,863;3,04;2,469;3,57M;-3,35%
20.09.2020;2,863;3,031;3,032;2,7;1,46M;-5,54%
19.09.2020;3,031;3,114;3,255;2,956;1,59M;-2,67%
18.09.2020;3,114;2,883;3,16;2,726;4,17M;8,01%
17.09.2020;2,883;2,533;2,939;2,36;4,64M;13,82%
16.09.2020;2,533;2,929;2,929;2,428;4,89M;-13,52%
15.09.2020;2,929;3,264;3,325;2,896;1,70M;-10,26%
14.09.2020;3,264;3,26;3,539;3,075;3,35M;0,12%
13.09.2020;3,26;3,332;3,47;2,984;2,02M;-2,16%
12.09.2020;3,332;3,397;3,47;3,149;1,16M;-1,91%
11.09.2020;3,397;3,476;3,504;3,032;2,23M;-2,27%
10.09.2020;3,476;3,6;3,875;3,304;4,36M;-3,44%
09.09.2020;3,6;2,468;3,884;2,382;6,69M;45,87%
08.09.2020;2,468;2,924;2,95;2,4;1,63M;-15,60%
07.09.2020;2,924;3,094;3,198;2,38;2,68M;-5,49%
06.09.2020;3,094;2,605;3,18;2,257;2,90M;18,77%
05.09.2020;2,605;3,53;3,664;2,093;4,43M;-26,20%
04.09.2020;3,53;3,505;3,835;3,174;2,05M;0,71%
03.09.2020;3,505;4,17;4,459;3,477;3,28M;-15,95%
02.09.2020;4,17;4,34;4,351;3,66;2,00M;-3,92%
01.09.2020;4,34;4,744;4,947;4,3;1,27M;-8,52%
31.08.2020;4,744;4,431;4,886;4,1;1,50M;7,06%
30.08.2020;4,431;3,954;4,712;3,9;1,82M;12,06%
29.08.2020;3,954;4,006;4,112;3,775;1,34M;-1,30%
28.08.2020;4,006;3,45;4,309;3,45;2,58M;16,12%
27.08.2020;3,45;3,568;3,857;3,243;2,41M;-3,31%
26.08.2020;3,568;3,25;3,8;3,181;2,29M;9,78%
25.08.2020;3,25;3,341;3,365;3;1,15M;-2,72%
24.08.2020;3,341;3,25;3,62;3,21;1,32M;2,80%
23.08.2020;3,25;3,013;3,4;3,001;1,20M;7,87%
22.08.2020;3,013;2,932;3,2;2,743;1,17M;2,76%
21.08.2020;2,932;3,204;3,24;2,89;1,13M;-8,49%
20.08.2020;3,204;2,887;3,445;2,887;1,28M;10,98%
19.08.2020;2,887;3,341;3,49;2,8;1,43M;-13,59%
18.08.2020;3,341;3,11;3,709;2,811;2,71M;7,43%
17.08.2020;3,11;3,389;3,395;3,1;729,41K;-8,23%
16.08.2020;3,389;3,173;3,491;3,12;668,11K;6,81%
15.08.2020;3,173;3,41;3,74;3,15;1,07M;-6,95%
14.08.2020;3,41;3,73;3,768;3,321;1,47M;-8,58%
13.08.2020;3,73;3,756;4,139;3,5;1,69M;-0,69%
12.08.2020;3,756;3,299;3,929;3,08;1,74M;13,85%
