"Datum","Zuletzt","Eröffn.","Hoch","Tief","Vol.","+/- %"
"16.08.2020","18,81","19,22","19,29","18,77","10,76M","-1,84%"
"15.08.2020","19,16","16,98","19,67","16,66","17,94M","13,10%"
"14.08.2020","16,94","17,19","17,24","16,52","11,36M","-1,28%"
"13.08.2020","17,16","16,47","17,98","16,39","30,94M","3,94%"
"12.08.2020","16,51","12,97","16,51","12,83","23,12M","27,25%"
"11.08.2020","12,97","13,48","13,48","12,45","17,51M","-3,68%"
"10.08.2020","13,47","13,82","13,82","13,13","17,91M","-2,58%"
"09.08.2020","13,83","12,76","14,16","12,41","28,46M","8,71%"
"08.08.2020","12,72","10,14","12,87","10,14","28,69M","25,64%"
"07.08.2020","10,12","10,25","10,25","9,55","11,73M","-0,70%"
"06.08.2020","10,20","9,48","10,20","9,48","9,03M","7,03%"
"05.08.2020","9,53","9,86","9,86","9,45","9,68M","-3,42%"
"04.08.2020","9,86","9,26","9,86","9,20","18,59M","7,39%"
"03.08.2020","9,18","8,30","9,18","8,23","12,71M","10,92%"
"02.08.2020","8,28","8,34","8,58","7,64","22,66M","-0,48%"
"01.08.2020","8,32","7,80","8,32","7,70","9,34M","6,67%"
"31.07.2020","7,80","7,41","7,80","7,41","7,38M","5,30%"
"30.07.2020","7,41","7,06","7,53","7,06","7,68M","4,97%"
"29.07.2020","7,06","7,23","7,40","7,05","7,01M","-2,39%"
"28.07.2020","7,23","7,08","7,34","7,08","8,50M","1,91%"
"27.07.2020","7,09","7,49","7,49","6,72","16,68M","-5,28%"
"26.07.2020","7,49","7,67","7,92","7,40","10,64M","-2,38%"
"25.07.2020","7,67","7,43","7,69","7,43","7,51M","3,16%"
"24.07.2020","7,44","7,90","7,90","7,44","7,32M","-5,88%"
"23.07.2020","7,90","7,47","7,95","7,47","10,92M","5,79%"
"22.07.2020","7,47","7,31","7,56","7,15","9,60M","2,22%"
"21.07.2020","7,31","7,22","7,64","7,06","10,94M","0,84%"
"20.07.2020","7,25","8,09","8,09","7,25","11,04M","-10,38%"
"19.07.2020","8,09","7,96","8,13","7,86","6,90M","1,46%"
"18.07.2020","7,97","8,26","8,26","7,83","11,42M","-3,53%"
"17.07.2020","8,26","8,36","8,49","8,26","8,73M","-1,29%"
"16.07.2020","8,37","8,65","8,65","8,15","20,70M","-3,20%"
"15.07.2020","8,64","8,09","8,73","7,92","20,52M","6,29%"
"14.07.2020","8,13","7,17","8,17","7,15","25,15M","13,36%"
"13.07.2020","7,17","7,34","7,94","7,17","30,77M","-2,36%"
"12.07.2020","7,35","6,10","7,35","6,10","18,87M","20,41%"
"11.07.2020","6,10","6,15","6,23","6,01","5,44M","-0,63%"
"10.07.2020","6,14","6,09","6,14","5,82","9,94M","1,01%"
"09.07.2020","6,08","6,48","6,48","5,96","12,98M","-6,42%"
"08.07.2020","6,50","5,72","6,50","5,72","16,81M","13,59%"
"07.07.2020","5,72","5,36","5,77","5,36","13,82M","6,73%"
"06.07.2020","5,36","4,74","5,36","4,74","12,03M","12,67%"
"05.07.2020","4,76","4,82","4,83","4,66","3,65M","-1,33%"
"04.07.2020","4,82","4,73","4,85","4,72","2,89M","1,80%"
"03.07.2020","4,73","4,80","4,90","4,71","4,62M","-1,32%"
"02.07.2020","4,80","4,71","4,92","4,61","7,64M","1,94%"
"01.07.2020","4,71","4,56","4,73","4,53","4,10M","3,14%"
"30.06.2020","4,56","4,62","4,66","4,54","3,00M","-1,14%"
"29.06.2020","4,62","4,57","4,65","4,43","4,80M","0,90%"
"28.06.2020","4,58","4,40","4,62","4,37","4,74M","3,65%"
"27.06.2020","4,41","4,68","4,69","4,31","6,17M","-5,80%"
"26.06.2020","4,69","4,81","4,86","4,65","5,53M","-2,58%"
"25.06.2020","4,81","4,70","4,84","4,52","7,06M","2,18%"
"24.06.2020","4,71","4,80","4,94","4,51","10,33M","-1,85%"
"23.06.2020","4,80","4,49","4,94","4,43","10,88M","6,92%"
"22.06.2020","4,49","4,18","4,49","4,18","4,66M","7,23%"
"21.06.2020","4,18","4,18","4,21","4,14","1,34M","0,00%"
"20.06.2020","4,18","4,10","4,21","4,07","2,42M","1,93%"
"19.06.2020","4,10","4,14","4,18","4,06","2,42M","-1,05%"
"18.06.2020","4,14","4,17","4,25","4,10","3,35M","-0,49%"
"17.06.2020","4,16","4,05","4,19","3,97","4,30M","2,87%"
"16.06.2020","4,05","3,93","4,09","3,90","3,65M","3,09%"
"15.06.2020","3,93","3,94","3,99","3,66","6,85M","-0,44%"
"14.06.2020","3,94","4,11","4,11","3,92","1,71M","-3,98%"
"13.06.2020","4,11","4,08","4,12","4,01","1,61M","0,75%"
"12.06.2020","4,08","3,94","4,18","3,86","4,91M","2,68%"
"11.06.2020","3,97","4,42","4,45","3,92","6,61M","-10,22%"
"10.06.2020","4,42","4,44","4,44","4,35","2,25M","-0,32%"
"09.06.2020","4,44","4,49","4,50","4,36","2,31M","-0,75%"
"08.06.2020","4,47","4,35","4,47","4,33","2,03M","2,85%"
"07.06.2020","4,35","4,35","4,41","4,22","2,15M","0,00%"
"06.06.2020","4,35","4,35","4,40","4,31","1,37M","-0,33%"
"05.06.2020","4,36","4,43","4,48","4,34","2,32M","-1,41%"
"04.06.2020","4,43","4,49","4,51","4,29","3,24M","-1,30%"
"03.06.2020","4,48","4,40","4,53","4,30","4,22M","1,91%"
"02.06.2020","4,40","4,38","4,62","4,14","8,18M","0,55%"
"01.06.2020","4,38","4,13","4,48","4,12","8,70M","5,90%"
"31.05.2020","4,13","4,18","4,28","4,04","6,22M","-0,86%"
"30.05.2020","4,17","3,98","4,18","3,94","4,73M","4,65%"
"29.05.2020","3,98","4,05","4,12","3,95","5,47M","-1,37%"
"28.05.2020","4,04","3,85","4,06","3,83","4,23M","5,02%"
"27.05.2020","3,85","3,85","3,91","3,81","3,80M","0,00%"
"26.05.2020","3,85","3,86","3,88","3,78","3,78M","-0,29%"
"25.05.2020","3,86","3,79","3,90","3,79","4,49M","1,66%"
"24.05.2020","3,79","3,92","4,03","3,79","6,22M","-3,48%"
"23.05.2020","3,93","4,06","4,10","3,92","5,87M","-3,22%"
"22.05.2020","4,06","3,83","4,14","3,80","7,23M","6,22%"
"21.05.2020","3,82","4,08","4,17","3,75","10,44M","-6,47%"
"20.05.2020","4,09","3,95","4,14","3,90","9,81M","3,55%"
"19.05.2020","3,95","3,89","3,95","3,78","3,77M","1,58%"
"18.05.2020","3,89","3,78","3,95","3,78","5,75M","2,90%"
"17.05.2020","3,78","3,76","3,85","3,75","3,69M","0,45%"
"16.05.2020","3,76","3,66","3,79","3,62","4,05M","2,80%"
"15.05.2020","3,66","3,81","3,83","3,63","5,58M","-4,13%"
"14.05.2020","3,81","3,77","3,85","3,70","7,32M","1,37%"
"13.05.2020","3,76","3,69","3,81","3,64","5,99M","1,85%"
"12.05.2020","3,69","3,58","3,79","3,55","7,81M","2,62%"
"11.05.2020","3,60","3,76","3,83","3,32","13,23M","-4,26%"
"10.05.2020","3,76","4,01","4,01","3,54","19,82M","-6,36%"
"09.05.2020","4,02","3,80","4,21","3,77","15,24M","5,70%"
"08.05.2020","3,80","3,76","3,86","3,69","7,38M","1,15%"
"07.05.2020","3,76","3,58","3,85","3,57","8,49M","4,77%"
"06.05.2020","3,59","3,68","3,76","3,58","5,29M","-2,59%"
"05.05.2020","3,68","3,76","3,81","3,66","4,72M","-1,82%"
"04.05.2020","3,75","3,71","3,83","3,51","10,97M","1,14%"
"03.05.2020","3,71","3,82","3,86","3,65","5,55M","-2,89%"
"02.05.2020","3,82","3,75","3,86","3,73","4,47M","1,62%"
"01.05.2020","3,76","3,71","3,91","3,71","8,09M","1,39%"
"30.04.2020","3,70","3,89","3,97","3,63","13,54M","-4,63%"
"29.04.2020","3,88","3,64","3,98","3,63","15,12M","6,35%"
"28.04.2020","3,65","3,64","3,74","3,56","7,38M","0,46%"
"27.04.2020","3,64","3,72","3,74","3,47","11,37M","-2,19%"
"26.04.2020","3,72","3,78","3,81","3,67","8,21M","-1,85%"
"25.04.2020","3,79","3,78","3,89","3,74","6,12M","0,32%"
"24.04.2020","3,77","3,74","3,89","3,74","7,97M","0,67%"
"23.04.2020","3,75","3,68","3,88","3,60","14,22M","1,96%"
"22.04.2020","3,68","3,46","3,69","3,44","11,97M","6,37%"
"21.04.2020","3,46","3,42","3,57","3,41","13,89M","0,79%"
"20.04.2020","3,43","3,59","3,78","3,38","20,64M","-4,85%"
"19.04.2020","3,60","3,79","3,80","3,53","16,29M","-4,72%"
"18.04.2020","3,78","3,47","3,82","3,46","16,46M","9,63%"
"17.04.2020","3,45","3,49","3,52","3,39","12,70M","-0,75%"
"16.04.2020","3,48","3,07","3,55","2,98","24,77M","11,30%"
"15.04.2020","3,12","3,24","3,30","3,11","15,64M","-3,81%"
"14.04.2020","3,25","3,37","3,44","3,21","17,08M","-3,65%"
"13.04.2020","3,37","3,39","3,46","3,23","29,52M","-1,24%"
"12.04.2020","3,41","3,29","3,63","3,17","32,56M","3,71%"
"11.04.2020","3,29","3,24","3,43","3,07","30,49M","2,36%"
"10.04.2020","3,22","3,32","3,32","2,95","43,62M","-2,98%"
"09.04.2020","3,31","3,15","3,47","3,13","37,07M","4,64%"
"08.04.2020","3,17","2,73","3,27","2,71","27,07M","16,22%"
"07.04.2020","2,72","2,56","2,90","2,56","30,49M","6,59%"
"06.04.2020","2,56","2,26","2,56","2,26","12,21M","12,90%"
"05.04.2020","2,26","2,32","2,32","2,24","3,23M","-2,21%"
"04.04.2020","2,32","2,30","2,34","2,26","6,14M","0,77%"
"03.04.2020","2,30","2,29","2,38","2,27","8,46M","0,00%"
"02.04.2020","2,30","2,29","2,44","2,26","13,31M","1,12%"
"01.04.2020","2,28","2,28","2,30","2,14","13,43M","0,65%"
"31.03.2020","2,26","2,13","2,30","2,11","8,64M","5,89%"
"30.03.2020","2,13","2,01","2,20","2,00","8,45M","6,19%"
"29.03.2020","2,01","2,14","2,15","2,01","6,89M","-5,87%"
"28.03.2020","2,14","2,12","2,15","2,05","11,07M","0,00%"
"27.03.2020","2,14","2,32","2,35","2,12","8,16M","-7,37%"
"26.03.2020","2,31","2,26","2,31","2,21","6,79M","2,26%"
"25.03.2020","2,26","2,31","2,34","2,19","11,34M","-2,15%"
"24.03.2020","2,31","2,27","2,36","2,20","18,46M","2,41%"
"23.03.2020","2,25","1,99","2,29","1,94","23,69M","13,16%"
"22.03.2020","1,99","2,28","2,33","1,94","21,61M","-12,22%"
"21.03.2020","2,27","2,27","2,37","2,11","19,55M","0,23%"
"20.03.2020","2,26","2,24","2,61","2,05","39,37M","0,72%"
"19.03.2020","2,25","1,95","2,37","1,89","33,40M","15,35%"
"18.03.2020","1,95","1,88","1,95","1,77","22,31M","4,21%"
"17.03.2020","1,87","1,79","2,07","1,74","32,84M","4,67%"
"16.03.2020","1,78","2,09","2,09","1,56","47,19M","-14,60%"
"15.03.2020","2,09","2,15","2,40","2,02","24,05M","-2,24%"
"14.03.2020","2,14","2,41","2,51","2,07","21,64M","-11,83%"
"13.03.2020","2,42","1,99","2,74","1,37","73,65M","20,24%"
"12.03.2020","2,02","3,82","3,85","1,00","72,63M","-47,20%"
"11.03.2020","3,82","4,08","4,11","3,55","19,61M","-6,41%"
"10.03.2020","4,08","4,12","4,21","3,92","18,12M","-1,11%"
"09.03.2020","4,13","4,06","4,37","3,62","29,05M","1,95%"
"08.03.2020","4,05","4,34","4,46","3,86","18,32M","-6,86%"
"07.03.2020","4,35","4,68","4,68","4,32","8,22M","-7,17%"
"06.03.2020","4,68","4,70","4,74","4,55","7,66M","-0,66%"
"05.03.2020","4,71","4,64","4,90","4,63","11,86M","1,55%"
"04.03.2020","4,64","4,58","4,97","4,54","18,66M","1,28%"
"03.03.2020","4,58","4,22","4,67","4,14","17,18M","8,06%"
"02.03.2020","4,24","3,86","4,34","3,82","12,65M","9,72%"
"01.03.2020","3,86","4,07","4,23","3,77","14,77M","-4,82%"
"29.02.2020","4,06","4,18","4,35","4,06","12,51M","-2,50%"
"28.02.2020","4,16","3,96","4,23","3,75","18,29M","5,63%"
"27.02.2020","3,94","3,55","4,13","3,42","19,24M","10,60%"
"26.02.2020","3,56","3,49","3,85","3,31","22,26M","2,10%"
"25.02.2020","3,49","3,92","3,95","3,49","12,38M","-11,05%"
"24.02.2020","3,92","4,23","4,29","3,80","8,60M","-7,69%"
"23.02.2020","4,25","4,10","4,37","4,07","5,64M","3,56%"
"22.02.2020","4,11","4,28","4,35","4,06","6,72M","-3,89%"
"21.02.2020","4,27","4,27","4,51","4,19","7,73M","0,00%"
"20.02.2020","4,27","4,39","4,49","4,08","11,48M","-2,83%"
"19.02.2020","4,39","4,56","4,83","4,22","10,10M","-3,32%"
"18.02.2020","4,54","4,32","4,64","4,14","11,94M","5,51%"
"17.02.2020","4,31","4,45","4,55","3,85","19,34M","-3,34%"
"16.02.2020","4,45","4,31","4,86","4,05","22,16M","3,55%"
"15.02.2020","4,30","4,42","4,61","4,08","15,60M","-2,84%"
"14.02.2020","4,43","3,87","4,49","3,80","10,38M","14,03%"
"13.02.2020","3,88","4,00","4,11","3,71","8,24M","-2,90%"
"12.02.2020","4,00","3,99","4,20","3,85","13,69M","0,30%"
"11.02.2020","3,99","3,39","4,00","3,35","11,79M","17,66%"
"10.02.2020","3,39","3,49","3,49","3,29","6,76M","-3,00%"
"09.02.2020","3,49","3,42","3,50","3,24","6,14M","2,16%"
"08.02.2020","3,42","3,31","3,48","3,13","10,08M","3,55%"
"07.02.2020","3,30","2,89","3,37","2,89","14,83M","14,22%"
"06.02.2020","2,89","2,84","2,94","2,80","4,39M","1,82%"
"05.02.2020","2,84","2,74","2,88","2,73","4,26M","3,69%"
"04.02.2020","2,74","2,77","2,80","2,68","4,50M","-1,30%"
"03.02.2020","2,78","2,82","2,87","2,75","3,11M","-1,69%"
"02.02.2020","2,82","2,83","2,89","2,74","3,44M","-0,48%"
"01.02.2020","2,84","2,83","2,88","2,75","2,78M","0,36%"
"31.01.2020","2,83","2,92","2,92","2,77","3,91M","-2,99%"
"30.01.2020","2,91","2,78","2,94","2,72","5,80M","4,80%"
"29.01.2020","2,78","2,66","2,83","2,64","5,29M","4,80%"
"28.01.2020","2,65","2,60","2,67","2,59","3,11M","1,80%"
"27.01.2020","2,61","2,58","2,68","2,57","3,45M","1,24%"
"26.01.2020","2,57","2,44","2,58","2,43","1,95M","5,32%"
"25.01.2020","2,44","2,51","2,51","2,42","1,88M","-2,10%"
"24.01.2020","2,50","2,47","2,53","2,37","4,19M","1,14%"
"23.01.2020","2,47","2,64","2,65","2,43","4,80M","-6,74%"
"22.01.2020","2,65","2,67","2,69","2,62","1,64M","-1,05%"
"21.01.2020","2,67","2,69","2,74","2,57","3,25M","-0,62%"
"20.01.2020","2,69","2,62","2,74","2,55","4,14M","2,68%"
"19.01.2020","2,62","2,77","2,85","2,54","6,65M","-5,22%"
"18.01.2020","2,77","2,70","2,79","2,58","4,52M","2,24%"
"17.01.2020","2,70","2,51","2,86","2,46","12,22M","8,51%"
"16.01.2020","2,49","2,40","2,51","2,29","4,96M","3,72%"
"15.01.2020","2,40","2,37","2,56","2,34","6,42M","0,80%"
"14.01.2020","2,38","2,19","2,46","2,18","7,05M","8,69%"
"13.01.2020","2,19","2,24","2,24","2,16","2,08M","-2,04%"
"12.01.2020","2,24","2,28","2,32","2,21","2,51M","-1,82%"
"11.01.2020","2,28","2,23","2,34","2,22","4,35M","2,32%"
"10.01.2020","2,23","2,19","2,25","2,15","4,26M","1,93%"
"09.01.2020","2,19","2,19","2,23","2,10","5,10M","0,00%"
"08.01.2020","2,19","2,11","2,35","2,11","12,15M","4,10%"
"07.01.2020","2,10","1,93","2,14","1,90","6,87M","8,65%"
"06.01.2020","1,94","1,79","1,94","1,79","3,30M","7,83%"
"05.01.2020","1,80","1,82","1,84","1,79","1,52M","-1,58%"
"04.01.2020","1,82","1,80","1,84","1,78","1,24M","1,20%"
"03.01.2020","1,80","1,74","1,83","1,70","1,81M","3,66%"
"02.01.2020","1,74","1,81","1,82","1,71","1,43M","-3,76%"
"01.01.2020","1,81","1,77","1,85","1,76","1,15M","2,31%"
